	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
48	-0.6390949	0.73936605	0.6004582	0.2212763	1.274692	-1.2846537	-0.57331717	0.7500498	-0.025273439	0.4611691	-0.45638186	-1.0358254	0.9247091	-0.67871714	0.65391517	0.17959891	-0.37702343	-0.7655721	0.826948	-0.0298439	-0.2197501	-0.025628347	0.08798683	-0.26053876	-0.5308324	-0.5330307	0.12231109	-0.32892966	0.5954838	-0.02243866	0.061946943	-0.055966537	-0.34079236	-0.43946737	0.08585282	-0.20458415	0.56075	0.015105963	-0.60865974	0.17064916	0.3641071	-0.010356011	0.8477633	0.6587324	0.8865971	0.042024944	0.34467363	-0.19731858	-1.0659622	-0.58646303	0.75074387	-0.1366932	-0.8018077	-0.0071085133	-0.3698865	-0.56864995	-0.05323047	0.6241063	-0.50323874	-0.2305748	0.35472694	-0.1766759	0.06771744	-0.49686274	-0.9800364	-0.5675009	-0.66997254	-0.30051032	-1.8649349	-0.058720924	0.7106582	-0.37186024	1.0919552	0.5543333	0.57283753
49	-0.7041458	0.76987386	0.62439257	0.23138325	1.3384887	-1.37207	-0.625727	0.78994936	-0.012999358	0.47759748	-0.50272983	-1.0969888	0.9485077	-0.6645155	0.68023986	0.19008642	-0.4063113	-0.82134414	0.8643434	-0.034913957	-0.22365828	-0.023037821	0.08251748	-0.2909061	-0.5650014	-0.56810766	0.14149354	-0.32704833	0.63432246	-0.036351565	0.05214403	-0.067536026	-0.35113916	-0.45004556	0.09423515	-0.1885949	0.5905076	0.01366804	-0.63577163	0.16656023	0.3793399	-0.013970563	0.8751091	0.69065905	0.93736404	0.06614694	0.38223982	-0.2161204	-1.1095031	-0.6001	0.7635975	-0.11639092	-0.82907873	-0.00021758908	-0.37933916	-0.60253227	-0.060759902	0.64825314	-0.5157131	-0.23911485	0.34149143	-0.16297662	0.079439186	-0.51404405	-1.0103257	-0.5712861	-0.7151984	-0.32568946	-1.96	-0.09071664	0.7587061	-0.39096048	1.1556032	0.57193947	0.6167624
50	-0.6762673	0.77947986	0.6238661	0.23923627	1.3443521	-1.3614995	-0.62935656	0.7941868	-0.00717718	0.4851017	-0.48400486	-1.1058384	0.95952827	-0.6908302	0.67814577	0.18424371	-0.4048126	-0.8159991	0.8769104	-0.03443676	-0.21548395	-0.022480838	0.09892952	-0.28327417	-0.55720323	-0.56155664	0.13164704	-0.33698595	0.62875074	-0.030149773	0.063014135	-0.075756036	-0.36334077	-0.45948318	0.094000466	-0.21544482	0.5816982	-0.0010794229	-0.6450895	0.1824009	0.4014852	-0.020686636	0.89028955	0.6955095	0.9205489	0.04616612	0.36842015	-0.20978965	-1.1256644	-0.62587804	0.77308726	-0.13446972	-0.8385028	-0.00090111094	-0.3886335	-0.60880154	-0.060613878	0.6383924	-0.52809453	-0.24056317	0.35812905	-0.15978321	0.085250534	-0.5111844	-1.0275195	-0.5904876	-0.71266246	-0.31795117	-1.959253	-0.059706286	0.7466339	-0.38887843	1.159114	0.5719465	0.59765273
51	-0.67628694	0.7658206	0.6092959	0.22188613	1.3065745	-1.3270556	-0.611102	0.7624079	-0.0070448546	0.4715924	-0.47402978	-1.0716131	0.91892236	-0.65158665	0.6630538	0.18030342	-0.398296	-0.7940188	0.8444091	-0.034706146	-0.2071625	-0.018831681	0.090121895	-0.2761389	-0.55194914	-0.5435145	0.14323947	-0.3207128	0.6141014	-0.040134523	0.054223508	-0.061139822	-0.33976462	-0.43645313	0.093042485	-0.19697212	0.57243705	0.009281263	-0.6204244	0.17181976	0.37473255	-0.020193072	0.86238635	0.681064	0.91279846	0.049146164	0.3691211	-0.20701125	-1.0899518	-0.58684427	0.74527496	-0.1249985	-0.80780447	0.0011483347	-0.36669067	-0.58636767	-0.06604932	0.62669396	-0.50328827	-0.22388002	0.34117368	-0.1521357	0.07775828	-0.4965661	-0.9975286	-0.56375605	-0.6886549	-0.30708742	-1.9044056	-0.0709917	0.7310975	-0.37669468	1.1222374	0.55264527	0.593734
52	-0.7313535	0.77854276	0.6443817	0.23921667	1.3724668	-1.3806701	-0.63154453	0.7994308	-0.026837967	0.49102342	-0.5115765	-1.1151391	0.97816354	-0.6977437	0.70302075	0.20568645	-0.4197339	-0.84666973	0.8758534	-0.04340775	-0.25280067	-0.013829644	0.07008735	-0.29225254	-0.5876704	-0.5877941	0.13890468	-0.3451606	0.6614276	-0.031229123	0.05071961	-0.04575613	-0.37280962	-0.4563209	0.093004726	-0.2001277	0.6042218	0.01010718	-0.64623433	0.18685256	0.35797283	-0.008743288	0.88265485	0.7042373	0.9517694	0.08896656	0.38060486	-0.22808032	-1.1402837	-0.6061396	0.7978805	-0.12670267	-0.8543224	-0.012712619	-0.38369295	-0.6130312	-0.06294623	0.6611973	-0.52545154	-0.2396917	0.34429926	-0.17365478	0.07102269	-0.5513881	-1.0335968	-0.5685671	-0.74273646	-0.32239667	-2.0111926	-0.096630864	0.7768227	-0.41047725	1.1620853	0.5847626	0.6336945
53	-0.4772903	0.6843079	0.4840353	0.14741729	1.0698425	-1.0107275	-0.46487036	0.59339595	0.03565528	0.36023435	-0.34535852	-0.90308607	0.65595	-0.5638171	0.5400051	0.10891873	-0.304746	-0.61494935	0.66271263	-0.018962037	-0.06592307	-0.009915817	0.105753094	-0.20663922	-0.44810513	-0.34694722	0.14252546	-0.2657577	0.46422565	-0.036032002	0.08664179	-0.0602229	-0.2749822	-0.3580035	0.057669748	-0.20739603	0.44633466	-0.05170282	-0.4911036	0.10863754	0.37002176	-0.026090628	0.75212604	0.56556886	0.69830215	-0.004281395	0.27531913	-0.14550966	-0.8261628	-0.5509806	0.6028037	-0.17055406	-0.6322645	-0.0038559986	-0.27766314	-0.44596705	-0.059762556	0.4794126	-0.38634202	-0.09895643	0.29386383	-0.13688378	0.058820873	-0.3380895	-0.8227039	-0.48948005	-0.49699378	-0.1906299	-1.4647623	0.021584572	0.5239526	-0.2804659	0.9186868	0.4385479	0.4241286
54	-0.50336397	0.68649274	0.509276	0.15884967	1.1045337	-1.0393969	-0.47056997	0.62134606	0.0045558196	0.389713	-0.3464928	-0.9034536	0.72135377	-0.6062	0.57169133	0.110890955	-0.3135075	-0.6342519	0.6648044	-0.021032501	-0.123192675	0.0029048044	0.09359936	-0.19913602	-0.4666801	-0.3878262	0.12559997	-0.28259388	0.5015697	-0.042767223	0.08473982	-0.021643369	-0.28301844	-0.3863861	0.046543173	-0.22354338	0.4711955	-0.010111931	-0.51446134	0.14393412	0.34016776	-0.015835786	0.7589084	0.5767378	0.7327029	0.0016099047	0.26662114	-0.16236037	-0.8758073	-0.54223835	0.65995926	-0.15289906	-0.6691622	-0.03284947	-0.2780648	-0.47352773	-0.039426174	0.50409865	-0.4102975	-0.12468144	0.32064635	-0.15348665	0.05088723	-0.39456236	-0.8622726	-0.48903403	-0.53914034	-0.207547	-1.5291706	0.010982478	0.562389	-0.29114386	0.9225781	0.4669536	0.4286979
55	-0.45255086	0.6485216	0.45707658	0.13539398	1.0165946	-0.9496305	-0.44549325	0.5690092	0.03891578	0.34313557	-0.32520366	-0.855276	0.61360747	-0.53555965	0.5148707	0.10013815	-0.29135653	-0.5767074	0.6095855	-0.01600696	-0.0623395	0.0028227824	0.098984376	-0.1947434	-0.41946915	-0.3218312	0.13115725	-0.23625518	0.43858257	-0.044029124	0.09150061	-0.04586057	-0.26305273	-0.3412155	0.051650327	-0.21048689	0.42447954	-0.04500167	-0.46001208	0.10578142	0.34568894	-0.021567712	0.71431595	0.5358709	0.65774155	-0.0053879265	0.25727412	-0.14539571	-0.77125835	-0.52757776	0.5777567	-0.15212543	-0.5982346	-0.010853027	-0.2466997	-0.4287555	-0.05605668	0.44218895	-0.3694897	-0.08718164	0.27365845	-0.1269329	0.058151204	-0.3174241	-0.77674824	-0.45313045	-0.47823462	-0.17428857	-1.3782581	0.02336357	0.50116515	-0.2582511	0.8712604	0.41928706	0.389717
56	-0.44626412	0.6234485	0.4511724	0.14862324	0.97412694	-0.94139814	-0.43653852	0.54856145	0.016699467	0.3345959	-0.31880593	-0.8241008	0.63155496	-0.51855946	0.50258875	0.10129707	-0.27855298	-0.5686886	0.6087989	-0.02849436	-0.08514084	-0.0019951826	0.086114615	-0.19421655	-0.41044122	-0.33784464	0.116418324	-0.24936393	0.43313476	-0.039066438	0.06407845	-0.043499384	-0.24428897	-0.32095686	0.05235387	-0.19854489	0.41749188	-0.032613732	-0.4580803	0.113889724	0.32923707	-0.028736724	0.6751674	0.51119983	0.64612556	-0.0045760125	0.25208688	-0.14285521	-0.78411233	-0.48702514	0.5677402	-0.14087635	-0.58617353	-0.01152944	-0.25248268	-0.42972076	-0.046775416	0.4386676	-0.36658803	-0.106393695	0.2740171	-0.12543194	0.06338166	-0.33437544	-0.76258177	-0.43471178	-0.47588888	-0.19471188	-1.3571837	0.0049615484	0.4948066	-0.25842747	0.826911	0.4104989	0.3943654
57	-0.5359456	0.68722326	0.5259294	0.18827145	1.1220461	-1.0986248	-0.5000265	0.6319266	0.000923641	0.40077674	-0.3786379	-0.9330251	0.7569639	-0.5948544	0.5806431	0.12928987	-0.33369297	-0.6681707	0.7000815	-0.03572821	-0.1329518	-0.010114103	0.083101496	-0.2201546	-0.48203108	-0.41103613	0.1283324	-0.28619146	0.5098371	-0.046798386	0.06280852	-0.044687144	-0.28935724	-0.37729952	0.06341055	-0.21022695	0.48335952	-0.020629838	-0.5321522	0.14485781	0.34563047	-0.025576802	0.75384253	0.58851206	0.7562265	0.018297434	0.2795127	-0.16843617	-0.91255695	-0.5375384	0.6668408	-0.14095196	-0.6867936	-0.010508543	-0.2779638	-0.50119245	-0.048803695	0.51936007	-0.4212608	-0.13852294	0.31084272	-0.14526711	0.059517164	-0.407436	-0.8792863	-0.48732093	-0.57400954	-0.23921771	-1.5940496	-0.008303997	0.5819961	-0.3089377	0.954247	0.47920626	0.47283834
58	-0.51538473	0.7104659	0.51060784	0.1679752	1.1219369	-1.0692592	-0.49264702	0.62341106	0.023605786	0.3848252	-0.36827013	-0.9359869	0.7085797	-0.5868431	0.5695857	0.1168463	-0.32093036	-0.6444671	0.6896531	-0.028748471	-0.09478774	-0.00067292154	0.10395621	-0.21914685	-0.46717417	-0.37941962	0.13850443	-0.27409384	0.4932115	-0.04515942	0.08063228	-0.047232993	-0.28183994	-0.37439743	0.061282344	-0.22689886	0.47639975	-0.03065044	-0.5191544	0.12236601	0.36731133	-0.026158107	0.78101325	0.59028554	0.7420725	-0.0015869327	0.28802928	-0.16285792	-0.8885291	-0.55573285	0.6437678	-0.15971713	-0.6669112	-0.0074739344	-0.27898926	-0.4801686	-0.061427787	0.5054007	-0.41212648	-0.11195251	0.3072002	-0.14084291	0.06686331	-0.37499115	-0.8637094	-0.49456283	-0.53792894	-0.21488747	-1.5516013	0.008505488	0.5614696	-0.29697445	0.9551337	0.46792945	0.45012078
59	-0.44589287	0.6516099	0.45269853	0.12978218	1.019378	-0.95791125	-0.4437637	0.5786932	0.048247673	0.3371312	-0.33368662	-0.8638137	0.6084823	-0.52819806	0.51128614	0.0976515	-0.28398377	-0.58350426	0.63052905	-0.009007873	-0.03699793	-0.0072261123	0.10757712	-0.20711195	-0.41420588	-0.31373116	0.14402148	-0.24137089	0.42238158	-0.031031772	0.09119588	-0.07001253	-0.25571138	-0.34329507	0.052471988	-0.19536401	0.4176949	-0.046550997	-0.4576952	0.08096109	0.36518717	-0.017882837	0.732135	0.5492679	0.66730964	-0.0023641959	0.26177308	-0.13669665	-0.7675128	-0.5356704	0.5605185	-0.16963854	-0.58933336	0.0028395434	-0.25723976	-0.40413767	-0.059085984	0.44856405	-0.3622435	-0.0899615	0.27773562	-0.12944393	0.057741597	-0.29090607	-0.7742356	-0.4670781	-0.4608889	-0.1757481	-1.3802375	0.01954409	0.4956883	-0.26343545	0.8938583	0.4212155	0.39737982
60	-0.5166884	0.71059704	0.5236856	0.16771697	1.1454439	-1.0926709	-0.4956077	0.6515693	0.032428466	0.39904934	-0.37720436	-0.95190114	0.7255035	-0.60376143	0.58199227	0.12268886	-0.32534933	-0.6517747	0.70488054	-0.016891036	-0.09064183	-0.009077712	0.109193265	-0.22813682	-0.4724435	-0.3835374	0.13931932	-0.27279872	0.49735087	-0.039395373	0.09120629	-0.056117967	-0.29364476	-0.39054698	0.057836022	-0.22808361	0.4840666	-0.030256232	-0.52257055	0.120134324	0.3812062	-0.019749103	0.80000675	0.60655653	0.76177436	0.0009019915	0.29403505	-0.16323836	-0.8882481	-0.57686025	0.65666157	-0.16647564	-0.6840809	-0.00010797521	-0.2878797	-0.48613974	-0.059083097	0.52027845	-0.4275358	-0.120752424	0.32226604	-0.14956833	0.059946187	-0.37271222	-0.8851604	-0.5194874	-0.5473925	-0.21456085	-1.584951	0.008283887	0.57522863	-0.30965412	0.9941497	0.4790463	0.4525065
61	-0.47774276	0.6823005	0.49190602	0.14914697	1.0795637	-1.0268387	-0.470304	0.6117546	0.044863105	0.36945936	-0.3542132	-0.90905434	0.6661773	-0.5654156	0.5463165	0.11236434	-0.30444217	-0.6129719	0.66798896	-0.012192295	-0.064638585	-0.0145470025	0.106564865	-0.2173199	-0.44165212	-0.34746757	0.13795877	-0.25513342	0.45711485	-0.035682846	0.08864992	-0.06442575	-0.27589896	-0.36129287	0.05497041	-0.21533445	0.44985503	-0.041799612	-0.4872523	0.09966773	0.3741325	-0.02266149	0.7626475	0.57699925	0.71180844	-0.0049089286	0.27950996	-0.14768113	-0.82083696	-0.5580192	0.60961455	-0.16897446	-0.63797724	0.0029768026	-0.27404046	-0.44803417	-0.06101297	0.48554134	-0.3995912	-0.10675577	0.30305365	-0.13625202	0.060510438	-0.33302072	-0.8321303	-0.4972331	-0.50432473	-0.19448791	-1.4800586	0.015427159	0.5348612	-0.28481203	0.9441629	0.44979057	0.42561084
62	-0.45476785	0.6614193	0.4648697	0.14917733	1.017763	-0.9619168	-0.44915166	0.5558838	0.02063005	0.35613078	-0.32093546	-0.85545033	0.63720876	-0.54980654	0.5187342	0.09293291	-0.29765183	-0.57416695	0.6084963	-0.023292055	-0.082480706	0.009275467	0.097387426	-0.18024468	-0.43452987	-0.32985008	0.12776943	-0.2437186	0.46003786	-0.056947224	0.08243921	-0.030137084	-0.25376415	-0.34307542	0.053449392	-0.22317868	0.42917615	-0.032207444	-0.4774814	0.13026072	0.33752364	-0.031563804	0.7120716	0.52716863	0.66753656	-0.019474689	0.25300857	-0.15601951	-0.81769985	-0.51494175	0.5950805	-0.14570834	-0.6144353	-0.018266205	-0.24859032	-0.44857284	-0.04576384	0.45032609	-0.37049547	-0.09158811	0.28730768	-0.12565282	0.0576463	-0.34174174	-0.79752123	-0.45646724	-0.48947936	-0.18636897	-1.406851	0.030031526	0.50027764	-0.26407126	0.8519371	0.42750153	0.38914117
63	-0.47263432	0.6516903	0.47780362	0.15218917	1.0296483	-0.9880663	-0.45327595	0.58158123	0.025753353	0.36030185	-0.33560517	-0.870429	0.66297525	-0.55297524	0.5298596	0.098463565	-0.2921371	-0.602776	0.63655126	-0.022080174	-0.077080525	0.0026409635	0.09377005	-0.20099212	-0.435199	-0.341039	0.13431141	-0.2582822	0.45273092	-0.04127001	0.08118695	-0.044138037	-0.25531542	-0.35407218	0.05522147	-0.20621939	0.43838987	-0.031777844	-0.48135504	0.12198417	0.34870988	-0.023132814	0.7182638	0.5467716	0.6836383	-0.0028518327	0.26051098	-0.15144049	-0.8164626	-0.519322	0.5980853	-0.15536381	-0.613971	-0.0070440206	-0.26512086	-0.44491297	-0.048318125	0.46190092	-0.3835439	-0.11216357	0.29223266	-0.13480511	0.05522349	-0.3371661	-0.80677265	-0.45924118	-0.49600556	-0.20381573	-1.4290915	0.009327272	0.5191336	-0.2681002	0.8876728	0.4395745	0.40589362
64	-0.4671818	0.6589743	0.465811	0.13655862	1.0492935	-0.9755688	-0.45734608	0.5892521	0.035514936	0.35424855	-0.33542976	-0.8709661	0.6361095	-0.5502588	0.5288743	0.10350731	-0.29766014	-0.6014351	0.62888	-0.012108465	-0.07051145	0.00013181288	0.09704728	-0.20071249	-0.432196	-0.34155825	0.134575	-0.24405591	0.44850212	-0.03890261	0.08919431	-0.04908668	-0.2684492	-0.35575292	0.048255734	-0.20278995	0.43829533	-0.03922068	-0.4689134	0.100184634	0.33935815	-0.011108791	0.73542523	0.5566319	0.6816306	0.009056961	0.25523615	-0.14717807	-0.78407437	-0.5397321	0.5965583	-0.1532807	-0.6150081	-0.01731082	-0.2506008	-0.42730823	-0.053367216	0.4569953	-0.3710331	-0.09411075	0.27959538	-0.13231273	0.04935322	-0.326659	-0.79352546	-0.46106783	-0.48874167	-0.17829017	-1.4188758	0.024096502	0.5221526	-0.26647818	0.89991885	0.4351317	0.4061401
65	-0.51902354	0.6827781	0.49209413	0.15810004	1.1067181	-1.0570782	-0.48119274	0.619112	0.042216312	0.37697107	-0.3719576	-0.92605716	0.67811114	-0.5642459	0.55054	0.12580185	-0.3233928	-0.6436192	0.6879398	-0.017058136	-0.0835133	-0.014376801	0.09935748	-0.2212682	-0.46596727	-0.37567583	0.14975262	-0.26172096	0.48604813	-0.036012225	0.08560029	-0.063028865	-0.28951943	-0.37830675	0.06641491	-0.19051969	0.46170714	-0.05101046	-0.50808907	0.109958604	0.36372533	-0.018895773	0.7589951	0.58371145	0.7284385	0.012805374	0.3009644	-0.1530442	-0.85018826	-0.5476632	0.61494064	-0.1479284	-0.6514326	0.0025685583	-0.29226506	-0.45923337	-0.064796664	0.50285137	-0.3971371	-0.11917292	0.28888187	-0.127217	0.05912863	-0.35588098	-0.84073275	-0.49495193	-0.5270287	-0.20738839	-1.521786	0.0022122022	0.55550575	-0.28969863	0.95690155	0.4468943	0.45035952
66	-0.48512688	0.6357387	0.4689207	0.15474232	1.0297898	-0.9890126	-0.45262703	0.5744833	0.01913242	0.36481228	-0.33247486	-0.85561556	0.66084594	-0.5475858	0.5297328	0.11268245	-0.30850205	-0.5998772	0.62488544	-0.021303091	-0.10410724	0.0019777855	0.08629263	-0.19513056	-0.44078285	-0.36060923	0.12995662	-0.24752451	0.46019593	-0.045397673	0.06797014	-0.036158755	-0.2635599	-0.35495073	0.06183058	-0.20037611	0.44645903	-0.035061352	-0.47976628	0.12273054	0.32386371	-0.019485338	0.699127	0.53727096	0.6822444	0.009529728	0.25884944	-0.1560384	-0.8133356	-0.5040412	0.60045135	-0.13345306	-0.6199312	-0.011579587	-0.25541177	-0.45120278	-0.051890783	0.4610675	-0.3767407	-0.11340343	0.27275643	-0.12784258	0.053127084	-0.3556861	-0.7986568	-0.44409	-0.508816	-0.20352402	-1.436891	0.014703138	0.52787703	-0.2682882	0.87081355	0.42875424	0.4181422
67	-0.48023835	0.6741913	0.4855719	0.15004386	1.0690845	-1.0146197	-0.46489608	0.5979421	0.037335668	0.36725852	-0.34737647	-0.8991467	0.6628827	-0.56642574	0.5400891	0.1134936	-0.30724815	-0.610089	0.6564583	-0.013689987	-0.07606215	-0.011560473	0.0994573	-0.20754977	-0.4452521	-0.34987953	0.13560237	-0.25545964	0.4629005	-0.03766319	0.08359928	-0.058321368	-0.27648535	-0.36007598	0.05497132	-0.20975102	0.44802317	-0.043776244	-0.4857908	0.10832538	0.35958853	-0.024006097	0.7464299	0.56634367	0.69918853	-0.0014190916	0.27074012	-0.14805552	-0.8182667	-0.54835844	0.61024445	-0.1613419	-0.6352168	-0.005624254	-0.26938906	-0.44831643	-0.058852617	0.48023483	-0.39139134	-0.107187286	0.29526573	-0.1338108	0.0580018	-0.34166235	-0.8237768	-0.48418304	-0.5069568	-0.19372907	-1.4672105	0.019626927	0.5316638	-0.2776338	0.9212327	0.44523385	0.42278147
68	-0.471933	0.6793579	0.48608375	0.14749736	1.0588101	-1.0021973	-0.45498452	0.594159	0.038462006	0.36094162	-0.34528777	-0.8992293	0.6493297	-0.55632055	0.54168403	0.10354773	-0.29969087	-0.61138064	0.6467041	-0.020084782	-0.059290744	-0.009902521	0.107221276	-0.20964253	-0.4391491	-0.33515295	0.1431664	-0.2629044	0.45528507	-0.04238725	0.08962948	-0.054893024	-0.26969787	-0.35618955	0.052467514	-0.20773776	0.44528204	-0.040869504	-0.48289353	0.1012167	0.37226894	-0.024088172	0.74714994	0.56568027	0.6954408	-0.0020099618	0.26960158	-0.14055005	-0.8042394	-0.5475609	0.60416216	-0.16542102	-0.6209171	-0.0005076239	-0.26513898	-0.4428257	-0.061218455	0.47652572	-0.38269255	-0.09158351	0.29385415	-0.14104614	0.062139537	-0.3285293	-0.81797093	-0.48409113	-0.49500218	-0.19321918	-1.4474565	0.016458407	0.52027565	-0.27537924	0.91970277	0.4398121	0.42118514
69	-0.4519582	0.64269197	0.45413068	0.13043866	1.0194919	-0.9597701	-0.44936967	0.5716798	0.0452462	0.3444388	-0.32774195	-0.8547812	0.61813277	-0.53540367	0.50937515	0.101871826	-0.2895894	-0.5740742	0.62260556	-0.0053725615	-0.06464873	-0.0048285173	0.09678723	-0.19400027	-0.41841426	-0.3261683	0.12955044	-0.23152882	0.4319431	-0.033652164	0.08654262	-0.05651509	-0.2630638	-0.3470646	0.05460196	-0.20714022	0.42143792	-0.046314925	-0.46127942	0.10011381	0.34629816	-0.019346	0.7169498	0.538617	0.6622113	-0.0096232975	0.26122755	-0.14499009	-0.7714237	-0.5302406	0.569798	-0.15722182	-0.60215116	-0.008788959	-0.2590743	-0.4207222	-0.052567657	0.44825655	-0.37506357	-0.104771696	0.2783584	-0.1205675	0.05226312	-0.31196898	-0.7764856	-0.46046913	-0.47439465	-0.17569114	-1.385135	0.025088469	0.50481665	-0.2573235	0.8807138	0.423634	0.3900629
70	-0.50264925	0.66278744	0.50108784	0.1569531	1.0691475	-1.0310664	-0.4806586	0.6035999	0.016047083	0.38206267	-0.34618443	-0.88719547	0.69838464	-0.57001066	0.5551863	0.11617208	-0.31699964	-0.62398595	0.6554994	-0.021895073	-0.112915896	0.0007611271	0.086944	-0.20485553	-0.4554127	-0.37790734	0.12769127	-0.25959635	0.4803143	-0.04805155	0.07065883	-0.03507325	-0.27428842	-0.3584223	0.055727676	-0.21416457	0.4598646	-0.026979191	-0.4952881	0.13869873	0.33314914	-0.02216425	0.7289287	0.5649483	0.71328026	0.008596884	0.26640773	-0.16581602	-0.84965694	-0.52678865	0.6283701	-0.14913647	-0.65081763	-0.014673663	-0.26785704	-0.4725509	-0.05102704	0.4797346	-0.40272903	-0.1254305	0.2961021	-0.13131112	0.053779103	-0.37463576	-0.8371983	-0.4662291	-0.53219736	-0.20819059	-1.4984264	0.0071741547	0.55219245	-0.2858375	0.9083531	0.44960338	0.4305071
71	-0.465064	0.66835696	0.4763581	0.13988142	1.043195	-0.9841671	-0.4589548	0.58449274	0.043756437	0.35804754	-0.3352582	-0.8826787	0.64088154	-0.54978746	0.5303893	0.09802516	-0.29173627	-0.60190654	0.64588994	-0.015189027	-0.06228759	-0.002911428	0.10322511	-0.20335808	-0.4323727	-0.3358327	0.14163914	-0.25257972	0.4448285	-0.036345914	0.08475618	-0.04986474	-0.25917727	-0.35166925	0.05289417	-0.21303952	0.43756124	-0.04535886	-0.47583604	0.10301097	0.3586949	-0.019930659	0.73920816	0.55821055	0.68527144	-0.0034661973	0.26790088	-0.14827763	-0.79896337	-0.5387044	0.58963495	-0.17126073	-0.61150867	-0.0029220253	-0.27129713	-0.4299709	-0.056696385	0.46313247	-0.37982833	-0.10004174	0.29094926	-0.12637198	0.055638555	-0.3248083	-0.80591	-0.47273436	-0.48141465	-0.18633328	-1.4291598	0.023089765	0.51499176	-0.26982343	0.9026577	0.43310264	0.4086899
72	-0.44657028	0.6094575	0.4394408	0.13435829	0.9717357	-0.92843676	-0.43571946	0.5515396	0.036669582	0.33219156	-0.31544098	-0.8250321	0.6087634	-0.5091995	0.4934827	0.09663167	-0.2780288	-0.57389975	0.6029605	-0.015942885	-0.062318593	-0.00091691315	0.08430275	-0.19384316	-0.41034275	-0.32335803	0.13121375	-0.23807324	0.42221722	-0.034683637	0.077057034	-0.0552105	-0.24650837	-0.33234054	0.0532766	-0.1782059	0.4096259	-0.04593251	-0.44715798	0.10779722	0.33223838	-0.02063164	0.6721466	0.516271	0.63530207	0.004893521	0.24809144	-0.13750926	-0.7482201	-0.4976776	0.5509126	-0.14263353	-0.5734348	-0.009785293	-0.24937981	-0.41144255	-0.046485618	0.4255246	-0.35522723	-0.10544302	0.2622375	-0.11949468	0.05208812	-0.30570102	-0.7484973	-0.42947614	-0.4649376	-0.18380088	-1.332395	0.010319479	0.4920779	-0.24503545	0.8398418	0.40554115	0.3834562
73	-0.470224	0.67394835	0.47315982	0.1495125	1.057905	-0.98775184	-0.45361456	0.5895329	0.03519185	0.3622992	-0.34125957	-0.88879573	0.6488931	-0.5606708	0.5322161	0.10622035	-0.29994893	-0.6022261	0.637565	-0.018387876	-0.07129938	-8.450821e-05	0.1072911	-0.20305213	-0.43442112	-0.3384521	0.13682893	-0.25337467	0.4564507	-0.04020245	0.09116015	-0.046779346	-0.27101877	-0.36055955	0.055265144	-0.21251051	0.44399038	-0.035782732	-0.4798649	0.10535894	0.35539562	-0.019196121	0.74620205	0.5590377	0.68963695	-0.0012048539	0.26488882	-0.14456888	-0.80922925	-0.54167217	0.6045513	-0.15517426	-0.6215053	-0.0075962134	-0.26149863	-0.4379746	-0.06128884	0.47007412	-0.37763017	-0.09421604	0.28814217	-0.1367203	0.05994727	-0.33162138	-0.808147	-0.47595486	-0.49435657	-0.18884218	-1.4414889	0.023198241	0.52248573	-0.27162364	0.907087	0.44100073	0.4149458
74	-0.46530584	0.6554152	0.48690796	0.16061199	1.0412705	-0.9980699	-0.44912386	0.5881189	0.014674966	0.37439287	-0.33359677	-0.8713704	0.68468946	-0.5816683	0.5424904	0.10178738	-0.29936278	-0.5944182	0.623901	-0.019979808	-0.10205574	-0.0006021159	0.09445293	-0.19033615	-0.43747637	-0.34660468	0.12013035	-0.25570676	0.46332875	-0.04896024	0.08553774	-0.030781876	-0.26676446	-0.36596844	0.055023555	-0.22467099	0.44641972	-0.020223618	-0.48992833	0.13201664	0.34534422	-0.023673793	0.7202808	0.54074407	0.690898	-0.011703058	0.2518065	-0.15602101	-0.8268628	-0.528947	0.6274259	-0.14352931	-0.6375492	-0.01659609	-0.26009998	-0.46416557	-0.0386825	0.47326142	-0.39381105	-0.1153379	0.30516577	-0.14635497	0.05519549	-0.35521412	-0.82355046	-0.47349268	-0.51400614	-0.20848417	-1.454399	0.023378326	0.52759415	-0.27021426	0.8881709	0.45289838	0.4048213
75	-0.5178951	0.67763984	0.49995133	0.17623976	1.0921954	-1.0707467	-0.4946277	0.61018467	0.017561045	0.38835028	-0.36517245	-0.91433257	0.71643597	-0.56561625	0.55296165	0.12849952	-0.3319064	-0.64323497	0.6803808	-0.026916046	-0.116215326	-0.0136458045	0.09002305	-0.21345733	-0.4682531	-0.3968625	0.13129114	-0.2654594	0.49337107	-0.046556816	0.06026071	-0.055894658	-0.28215975	-0.36227086	0.070190184	-0.19729358	0.4673284	-0.033586077	-0.51262736	0.1312454	0.3439007	-0.030438727	0.73814034	0.5711455	0.73248297	0.01212181	0.28275412	-0.15956281	-0.8788612	-0.5274714	0.63090783	-0.13082929	-0.6647136	-0.004718526	-0.2779604	-0.484984	-0.057821367	0.49902272	-0.40237334	-0.13226068	0.2917322	-0.1272022	0.061600093	-0.38183376	-0.8492854	-0.48245788	-0.5484508	-0.22560126	-1.5410461	0.0019071754	0.5682611	-0.29405648	0.9314246	0.4571998	0.46224856
