	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
40	-1.5629559	0.7471329	-0.8178792	-1.1257334	0.15159072	-0.9682862	-1.8434253	-1.0678362	0.83974135	-1.4753234	0.2792401	0.9382471	-1.1298913	-0.9757538	-0.23445745	-1.6958699	-1.0780365	-0.7044943	2.418493	-0.083759636	-1.4087068	1.2881389	0.42626327	-0.23833577	0.8185054	0.31012607	0.31542552	-1.0073643	-0.60636926	-2.164561	-0.10114952	0.9880934	-0.6450457	1.6974678	1.5154757	-0.8857522	0.33727944	1.2521331	1.0842448	-0.08169719	-1.2273506	0.0012673433	-0.931652	-0.39489982	-1.7705432	-0.061095815	0.19875214	-1.7319117	0.5191961	-1.8704352	-1.4264089
41	-1.5685164	0.74361664	-0.84808266	-1.1397417	0.16277625	-1.013254	-1.8632913	-1.0845746	0.83208036	-1.513492	0.26308292	1.0026395	-1.1762025	-0.9644711	-0.24886468	-1.7191491	-1.0742788	-0.7077814	2.4768033	-0.1053232	-1.4004917	1.330564	0.4300845	-0.22777289	0.8736097	0.30672494	0.30995324	-1.0139487	-0.6336246	-2.1600263	-0.10246708	0.99897814	-0.64561903	1.748678	1.5708324	-0.8931266	0.31505144	1.2691787	1.126917	-0.09353708	-1.2183831	0.004676235	-0.9428735	-0.4157784	-1.7819253	-0.039172053	0.14947784	-1.7805842	0.54615766	-1.8798509	-1.44772
42	-1.7200869	0.8072475	-0.9222125	-1.218888	0.15210456	-1.083209	-1.9873139	-1.1585166	0.8735049	-1.5740223	0.2791025	1.0375894	-1.2263165	-1.0375729	-0.2724348	-1.8249621	-1.1688409	-0.7342589	2.6135502	-0.0940039	-1.4889877	1.4335464	0.43798682	-0.2506116	0.96474123	0.3401323	0.32323727	-1.1011358	-0.6456224	-2.3339975	-0.094816945	1.0784004	-0.6990106	1.818308	1.6301756	-0.9191843	0.30692157	1.3688507	1.1997511	-0.08747012	-1.3410077	0.046481423	-0.9778086	-0.42796007	-1.881711	-0.040103283	0.20029333	-1.9046253	0.56118494	-1.960232	-1.5585269
43	-1.553548	0.72899675	-0.81774294	-1.068194	0.16649494	-1.0128981	-1.8413755	-1.0842078	0.8222405	-1.451752	0.31495088	0.87264955	-1.1187196	-0.99302644	-0.21433829	-1.6915952	-1.037256	-0.71221316	2.4274437	-0.10863678	-1.3613214	1.2951822	0.4374401	-0.2601041	0.83324265	0.32280615	0.3579605	-0.97997856	-0.60569966	-2.1361892	-0.08634706	0.95511997	-0.62740374	1.7279936	1.4622986	-0.919488	0.36800557	1.2175647	1.094598	-0.077201016	-1.1888032	0.006631215	-0.92574364	-0.41780773	-1.7524282	-0.07473646	0.19409649	-1.691268	0.5189781	-1.8903674	-1.4772881
44	-1.6774018	0.80258036	-0.86821604	-1.2126657	0.15292446	-1.0421473	-1.9600803	-1.158624	0.89810926	-1.5583236	0.2778248	1.0126088	-1.2282227	-1.026763	-0.27447957	-1.7910846	-1.1479881	-0.7395578	2.5942156	-0.10551916	-1.4361336	1.3949894	0.43327808	-0.25618234	0.92772543	0.33704334	0.34030804	-1.0952723	-0.6386134	-2.298707	-0.1003723	1.0432479	-0.7037818	1.8161777	1.599323	-0.95121825	0.3683246	1.3167825	1.1743059	-0.11528385	-1.3183159	0.040991023	-0.9769338	-0.43258688	-1.838053	-0.09056904	0.21870029	-1.8531219	0.60161054	-1.9366932	-1.551137
45	-1.7279292	0.793629	-0.9110077	-1.2266732	0.16627644	-1.1088917	-2.0398576	-1.1819311	0.86355263	-1.6023295	0.3232865	1.0493501	-1.2350746	-1.1231729	-0.27401242	-1.850246	-1.1942108	-0.7680759	2.7059124	-0.094928235	-1.5195485	1.4326383	0.48614314	-0.260698	0.96236277	0.35657892	0.3520591	-1.1116103	-0.70417243	-2.3905628	-0.09909915	1.0589801	-0.7327892	1.8855722	1.6700273	-0.9580602	0.38634813	1.3927372	1.2306231	-0.08807434	-1.3759329	0.023052491	-1.0467592	-0.42150515	-1.9168727	-0.057199646	0.20401014	-1.9020816	0.56920475	-2.0496156	-1.5978553
46	-1.7572342	0.7814461	-0.9396303	-1.2335706	0.16461962	-1.1196656	-2.0612211	-1.2009768	0.8815343	-1.6047493	0.31231195	1.0199958	-1.2370435	-1.1251715	-0.28052816	-1.8637463	-1.1731355	-0.78059775	2.7056477	-0.098029755	-1.507093	1.4303758	0.50569016	-0.27475342	0.9523387	0.3631744	0.3583616	-1.1177262	-0.67063445	-2.408355	-0.09176451	1.0563009	-0.71850216	1.9004426	1.6565175	-0.9798699	0.37892708	1.3560303	1.2288454	-0.11289275	-1.4001423	0.0069583487	-1.0567923	-0.4456213	-1.9369953	-0.07618503	0.22764933	-1.9077221	0.55341965	-2.0502734	-1.6102778
47	-1.6877363	0.778508	-0.89903724	-1.1966791	0.15946579	-1.0858985	-2.0239367	-1.1512164	0.8583702	-1.5658456	0.30619642	1.0204531	-1.2299258	-1.0836812	-0.23625425	-1.8433871	-1.1451024	-0.7783519	2.5913987	-0.094421014	-1.4655404	1.4203107	0.4556215	-0.26742396	0.9427493	0.32358927	0.33809263	-1.0538375	-0.66272897	-2.3445234	-0.10742194	1.0451698	-0.68365616	1.8589318	1.6257988	-0.9569819	0.34910914	1.3579099	1.2291797	-0.08731329	-1.3317862	0.006717643	-1.0005558	-0.43340325	-1.9105008	-0.06460454	0.22335179	-1.873339	0.55244094	-2.02727	-1.5818343
48	-1.6185296	0.77866083	-0.8300618	-1.1450965	0.12265754	-1.0039052	-1.9362719	-1.1208673	0.9046892	-1.5457262	0.2743324	0.94549775	-1.156302	-1.0160831	-0.20686145	-1.7388074	-1.0688125	-0.7107348	2.5209253	-0.0915819	-1.3923471	1.3306391	0.47570753	-0.24837825	0.8837529	0.34397164	0.37867582	-1.0454304	-0.6175285	-2.2523851	-0.12638989	1.0278612	-0.6827907	1.731774	1.5877599	-0.9527634	0.36324093	1.255811	1.1106809	-0.086286895	-1.2094226	0.012618458	-0.93578064	-0.44217628	-1.8459799	-0.07492012	0.20048562	-1.7841805	0.5391095	-1.9593662	-1.5282291
49	-1.6907289	0.769099	-0.90384436	-1.1967655	0.16157225	-1.1089258	-2.0143583	-1.1621617	0.851825	-1.5744995	0.3254177	1.0148911	-1.222561	-1.100869	-0.26493782	-1.8188896	-1.148049	-0.7592044	2.6379366	-0.10603618	-1.4553983	1.4201626	0.4706156	-0.2638253	0.955286	0.34603247	0.340904	-1.0633765	-0.6778466	-2.338531	-0.089831755	1.0220567	-0.6978427	1.867737	1.6234015	-0.96603584	0.3616043	1.3493001	1.2304634	-0.094102666	-1.3493483	0.006837086	-1.0244142	-0.43057853	-1.8813175	-0.06359901	0.21557401	-1.8733007	0.5598853	-2.012127	-1.5874674
50	-1.6940966	0.78717005	-0.8817601	-1.2115263	0.15087245	-1.0793233	-1.9957635	-1.1747537	0.8803858	-1.5766093	0.3053477	1.0064906	-1.2288882	-1.0972934	-0.27175334	-1.8316157	-1.1798928	-0.76376176	2.6470454	-0.0983718	-1.492459	1.3818408	0.4739265	-0.265155	0.91125804	0.34740412	0.35029724	-1.0830994	-0.68470937	-2.3187654	-0.11509521	1.0562655	-0.71153635	1.896043	1.6215912	-0.9474297	0.40804574	1.3408172	1.2054812	-0.075110875	-1.3391308	0.026905732	-1.030265	-0.3970267	-1.9223249	-0.09977155	0.23878491	-1.836239	0.56468	-2.042428	-1.5974889
51	-1.6442761	0.75366956	-0.8855901	-1.1573186	0.15917711	-1.0640858	-1.978178	-1.1270502	0.8221232	-1.5231174	0.2999749	0.9809085	-1.1919993	-1.0703671	-0.23481579	-1.7835772	-1.1138277	-0.7496081	2.5484605	-0.10321514	-1.4124364	1.385912	0.46802	-0.2553439	0.93783474	0.32915357	0.33901277	-1.0405903	-0.6502103	-2.2918632	-0.10513136	1.0137485	-0.68088806	1.8091192	1.5866345	-0.9330544	0.35028777	1.3174709	1.2021585	-0.09212175	-1.2955993	0.012627097	-0.9868157	-0.42429832	-1.8560236	-0.070479356	0.21248485	-1.8155572	0.53422725	-1.9701352	-1.5479524
52	-1.7000347	0.8027716	-0.9256993	-1.2050104	0.17391525	-1.1090922	-2.0281672	-1.1733462	0.8588292	-1.6077224	0.32628974	1.0342098	-1.2394527	-1.0864207	-0.26798677	-1.8604422	-1.193021	-0.77478313	2.6471353	-0.10183595	-1.5328184	1.438995	0.45232472	-0.25711456	0.9563624	0.34637785	0.3358971	-1.1026809	-0.68183184	-2.3617651	-0.102787904	1.063436	-0.71107477	1.8682529	1.6445606	-0.9532821	0.36172765	1.3866427	1.225272	-0.07220623	-1.3512475	0.037813656	-1.0411335	-0.41889268	-1.9121926	-0.055256527	0.21032718	-1.9044651	0.5656281	-2.0289729	-1.5774233
53	-1.3824247	0.66406614	-0.6439182	-0.92263395	0.13837951	-0.8197599	-1.6344945	-0.92167455	0.66653347	-1.2161214	0.22835435	0.73581773	-0.98225844	-0.8992393	-0.13064025	-1.4929863	-0.9147854	-0.62379414	2.1567118	-0.056034677	-1.2136385	1.1072527	0.37993214	-0.22036752	0.75858897	0.25887993	0.33846372	-0.8695609	-0.54596037	-1.8797356	-0.15685867	0.88102084	-0.5761314	1.5171808	1.2635721	-0.79852474	0.35948935	1.0744655	0.9324944	-0.029928805	-0.9874674	0.05083978	-0.7677088	-0.39996293	-1.5791204	-0.09670379	0.1934136	-1.4633919	0.4650875	-1.7190027	-1.3366764
54	-1.415352	0.6927336	-0.7172045	-0.96036464	0.16958907	-0.886749	-1.7051497	-0.96343184	0.6946759	-1.305815	0.24930838	0.8242749	-1.0491455	-0.88993603	-0.14275588	-1.5489043	-0.9367701	-0.64596665	2.235162	-0.07831409	-1.2639014	1.1848842	0.38461104	-0.22262639	0.82626384	0.26340377	0.33004457	-0.9060544	-0.57012165	-1.9600811	-0.1498985	0.92939156	-0.6006639	1.5549294	1.3490512	-0.8307745	0.3134002	1.153588	0.986393	-0.01893192	-1.0046539	0.051313486	-0.7925451	-0.43011975	-1.6529044	-0.05751793	0.15483455	-1.5747814	0.47516227	-1.7704457	-1.3430426
55	-1.2972901	0.6381861	-0.5982704	-0.87214947	0.14162174	-0.7836119	-1.5434213	-0.8634403	0.6351054	-1.1488813	0.22733216	0.69466054	-0.9396999	-0.8362573	-0.113120906	-1.4035169	-0.85915273	-0.5953673	2.0250459	-0.061252885	-1.1452134	1.0502678	0.34693974	-0.21147913	0.71588403	0.2391567	0.31140783	-0.8023371	-0.50566816	-1.762765	-0.14687721	0.8339217	-0.5364231	1.4367446	1.1911725	-0.76412046	0.32042173	1.0073922	0.8820426	-0.032836605	-0.91784465	0.04339091	-0.7219977	-0.37681457	-1.4887483	-0.084938265	0.17871138	-1.3826283	0.44656405	-1.618919	-1.2533066
56	-1.2594483	0.60950625	-0.6000077	-0.84993446	0.11157033	-0.75437176	-1.4909457	-0.84008	0.6164312	-1.1303873	0.20905551	0.6965919	-0.90041924	-0.8129506	-0.11541314	-1.3573859	-0.8440844	-0.5707165	1.962092	-0.05674901	-1.1194153	1.0192653	0.340295	-0.19847876	0.6883707	0.22395435	0.29741958	-0.80649734	-0.5055167	-1.7297325	-0.13395447	0.8084292	-0.5242486	1.3766153	1.1802047	-0.7289855	0.3013235	0.99465215	0.8576422	-0.02441541	-0.90197694	0.036774855	-0.68366003	-0.37038237	-1.4374335	-0.064319596	0.16071083	-1.3684132	0.42010614	-1.5514877	-1.2032804
57	-1.4300816	0.69983023	-0.71883607	-0.98372394	0.1568091	-0.8880886	-1.6988518	-0.9616172	0.70625794	-1.305403	0.2679456	0.8257436	-1.0558597	-0.90609103	-0.14858833	-1.5417962	-0.9650344	-0.65757364	2.2324638	-0.08743618	-1.282598	1.1903967	0.3760748	-0.2361054	0.794918	0.25207776	0.30614117	-0.9212543	-0.5828161	-1.9758942	-0.13653338	0.9093939	-0.58788127	1.577498	1.3508657	-0.8246233	0.31873104	1.1524369	0.9957374	-0.048939403	-1.0477543	0.030514114	-0.81308854	-0.40042418	-1.6236854	-0.05768149	0.16330828	-1.5878534	0.4821169	-1.7569842	-1.3370627
58	-1.44323	0.69071037	-0.68366736	-0.98076826	0.15545094	-0.8758015	-1.6887234	-0.957144	0.7029602	-1.2814093	0.25696638	0.7850305	-1.0282711	-0.93507904	-0.15495811	-1.550645	-0.9722341	-0.6420754	2.2423959	-0.06726176	-1.2632431	1.1619462	0.39428267	-0.23829016	0.7885827	0.26733327	0.33282423	-0.89299506	-0.5591529	-1.9501497	-0.13986227	0.9166565	-0.59003496	1.5851108	1.3181993	-0.826838	0.3528239	1.1250044	0.978471	-0.04157043	-1.0459144	0.05187903	-0.81436914	-0.406681	-1.6343807	-0.09206007	0.20847683	-1.5307838	0.48508134	-1.7617822	-1.3890592
59	-1.3548698	0.6300644	-0.6159188	-0.8909172	0.123701334	-0.7937712	-1.5748998	-0.8791128	0.63606864	-1.155491	0.22279523	0.68483216	-0.9258608	-0.88181925	-0.14657772	-1.4147643	-0.8883897	-0.5870629	2.0810945	-0.059647337	-1.1511016	1.0357678	0.3735921	-0.21828112	0.6932418	0.26554355	0.33159083	-0.81798637	-0.5194752	-1.7954755	-0.14349398	0.83352804	-0.54742163	1.4843848	1.1883645	-0.7505891	0.3586969	1.0159101	0.8877904	-0.033299234	-0.9754942	0.048025887	-0.7464271	-0.36287805	-1.5133778	-0.11685917	0.21910153	-1.3670156	0.44220045	-1.6518323	-1.2959878
60	-1.4781268	0.69906014	-0.7222775	-1.0029552	0.15304011	-0.91376156	-1.760892	-0.98900396	0.7077291	-1.3145162	0.27609286	0.80929697	-1.075617	-0.9653695	-0.15360166	-1.579396	-0.979427	-0.67827034	2.3078518	-0.07745155	-1.294337	1.205017	0.40593806	-0.25703466	0.81434476	0.2767768	0.32977617	-0.9239706	-0.59247726	-2.0246356	-0.14370087	0.9184687	-0.60040486	1.6409869	1.359707	-0.85288656	0.34697592	1.1536446	1.0244769	-0.05137791	-1.104129	0.020717815	-0.8488147	-0.40796617	-1.6820337	-0.08885635	0.20503536	-1.5849771	0.48522326	-1.8244721	-1.3996352
61	-1.3891963	0.66323996	-0.66488045	-0.9404873	0.14757445	-0.8537285	-1.6500889	-0.9337732	0.66771245	-1.243915	0.25398684	0.7609379	-1.0048566	-0.9122293	-0.14878893	-1.4978434	-0.9393449	-0.6328241	2.1921494	-0.062053643	-1.2359883	1.1195804	0.3833127	-0.23200604	0.7636971	0.26280195	0.31975588	-0.8770831	-0.5584248	-1.8985507	-0.1438733	0.88043696	-0.5822086	1.5527894	1.2841941	-0.8066601	0.34964767	1.0916833	0.9530343	-0.02895325	-1.0235126	0.042716887	-0.7956356	-0.3935316	-1.5950681	-0.08778026	0.19950694	-1.4882395	0.46867117	-1.7252531	-1.3367332
62	-1.3089993	0.64455044	-0.62789345	-0.8746111	0.14310996	-0.76591426	-1.5356524	-0.858421	0.63330853	-1.1539352	0.19648388	0.71773803	-0.93419075	-0.8175993	-0.112137325	-1.4212265	-0.8692953	-0.5952992	2.0157435	-0.06611503	-1.1779293	1.0504041	0.34883285	-0.19420092	0.7059577	0.22491163	0.31213927	-0.8305604	-0.50961685	-1.7887238	-0.15112115	0.86870867	-0.5458407	1.4224662	1.2131729	-0.74461573	0.3044047	1.0436018	0.8773036	-0.009867953	-0.8973355	0.048400123	-0.68839085	-0.3964646	-1.5120225	-0.07011107	0.14962071	-1.4099395	0.4270343	-1.6220555	-1.233813
63	-1.3534166	0.6524952	-0.62120247	-0.9059499	0.13125108	-0.795928	-1.5835011	-0.8909042	0.6721838	-1.1864424	0.23767725	0.7105465	-0.9457221	-0.867726	-0.122636415	-1.4443724	-0.8926279	-0.6062396	2.0888135	-0.0551799	-1.1913257	1.0761766	0.35707182	-0.22408676	0.7062991	0.24968466	0.32425708	-0.8395215	-0.51836073	-1.8238232	-0.14279819	0.8565049	-0.55152893	1.4630301	1.2228023	-0.7824975	0.3308904	1.0428163	0.8889381	-0.0342204	-0.96431875	0.039875034	-0.73817456	-0.38934797	-1.524449	-0.09066955	0.19657406	-1.422349	0.45311084	-1.668365	-1.2872611
64	-1.3332323	0.64127606	-0.6392016	-0.90271807	0.13768862	-0.80761975	-1.6025045	-0.8960642	0.64377195	-1.215097	0.22255616	0.735766	-0.94404036	-0.87895423	-0.15794808	-1.4495592	-0.89828485	-0.59444636	2.1044898	-0.06881462	-1.181292	1.069304	0.38162225	-0.18698913	0.7414981	0.2676624	0.336246	-0.8480283	-0.5330584	-1.8282045	-0.14815354	0.8609682	-0.58183867	1.4654603	1.2463704	-0.77937	0.35051256	1.0494393	0.9049232	-0.021696275	-0.9552385	0.05566463	-0.7734331	-0.3850839	-1.5404392	-0.09757255	0.1846879	-1.4267017	0.44958583	-1.6614051	-1.2791297
65	-1.4164749	0.6462939	-0.68560433	-0.94701654	0.12429716	-0.87409216	-1.6707579	-0.95647407	0.68814695	-1.252641	0.24354082	0.7590748	-0.9850302	-0.9370981	-0.15950342	-1.516208	-0.9385449	-0.6351275	2.199953	-0.06239462	-1.2172854	1.1294568	0.4082278	-0.22534674	0.77019995	0.27961895	0.3467405	-0.8801775	-0.5505174	-1.9151502	-0.118941054	0.87975025	-0.58540565	1.5484103	1.3049984	-0.8168978	0.35283783	1.0808494	0.97192967	-0.048482575	-1.0439035	0.042047758	-0.80171067	-0.39559367	-1.5913111	-0.09407262	0.20162602	-1.4851245	0.45757833	-1.7180083	-1.3679428
66	-1.3101587	0.6288286	-0.6528665	-0.89564526	0.1253138	-0.79202193	-1.5445222	-0.88097954	0.65653247	-1.1889659	0.21981733	0.74308765	-0.9313723	-0.8328263	-0.13251896	-1.4226592	-0.8837765	-0.5934809	2.0187821	-0.06223928	-1.1733735	1.0653061	0.35997146	-0.20472772	0.71672857	0.23898546	0.29937306	-0.8395824	-0.5206072	-1.8019611	-0.13300472	0.8498083	-0.54668325	1.4099337	1.2345921	-0.74247926	0.3060791	1.047817	0.8940334	-0.019905556	-0.9403495	0.044373687	-0.72791296	-0.36231005	-1.5070248	-0.062363714	0.16152301	-1.4264529	0.41573706	-1.615394	-1.2368498
67	-1.3902048	0.66149455	-0.6627468	-0.9353023	0.13749154	-0.83778536	-1.6388439	-0.93145144	0.6842498	-1.2343485	0.23679361	0.75107837	-0.98528945	-0.89082146	-0.13918677	-1.4830984	-0.9153285	-0.62369007	2.1547027	-0.062034115	-1.2065183	1.1110989	0.38293692	-0.22540446	0.7574832	0.25998354	0.32916796	-0.8702191	-0.5369471	-1.8864061	-0.14031318	0.87664384	-0.5745613	1.5113698	1.2767348	-0.80178285	0.3379287	1.0742954	0.93869406	-0.04086947	-0.9998828	0.045173556	-0.7705925	-0.39842775	-1.5757235	-0.08598419	0.19325311	-1.4813799	0.4600444	-1.7016397	-1.3259156
68	-1.383912	0.6536605	-0.66618705	-0.91690105	0.14191045	-0.8371271	-1.6401994	-0.91499746	0.6483133	-1.211619	0.23299976	0.74966496	-0.9849862	-0.895355	-0.14460261	-1.4788901	-0.91285473	-0.6160953	2.1588204	-0.061529696	-1.2080128	1.1061183	0.37057886	-0.21590137	0.7627907	0.26032227	0.32808453	-0.8621901	-0.55137414	-1.8716316	-0.14668846	0.8731316	-0.5755308	1.526751	1.2574526	-0.78572947	0.33771905	1.08664	0.94070417	-0.023866147	-0.9920352	0.054041557	-0.76853776	-0.3924366	-1.5725743	-0.092647895	0.18981938	-1.4661174	0.45568043	-1.7100419	-1.3254275
69	-1.3069841	0.6264492	-0.6149746	-0.8720908	0.13313909	-0.7740797	-1.5541652	-0.8794596	0.6125881	-1.1542195	0.19856212	0.6947257	-0.92525387	-0.8533389	-0.12656099	-1.4117877	-0.87312454	-0.59681493	2.0449834	-0.04739125	-1.1535492	1.0431374	0.37107533	-0.1941567	0.73638433	0.24489899	0.32417828	-0.8364512	-0.50416785	-1.781837	-0.14751266	0.83809483	-0.55941254	1.4205707	1.2080978	-0.75099236	0.33134493	1.0095627	0.88657826	-0.03238715	-0.9371728	0.057968188	-0.7295212	-0.3865012	-1.4971277	-0.087172434	0.18088874	-1.3911	0.434498	-1.601343	-1.2536403
70	-1.3634408	0.66310316	-0.6822649	-0.93363297	0.15066873	-0.8392382	-1.6380721	-0.9161447	0.6729828	-1.2431083	0.25023526	0.76863545	-0.99522233	-0.87166774	-0.13062917	-1.4848481	-0.9253204	-0.6501357	2.1035852	-0.07384088	-1.2325397	1.1170404	0.36251336	-0.22848916	0.73927146	0.24447432	0.29880756	-0.86816746	-0.53620845	-1.8880267	-0.1426368	0.86668724	-0.5597415	1.5004954	1.2801286	-0.7871311	0.31784034	1.0815423	0.9437955	-0.04167012	-0.99961436	0.035709217	-0.78697973	-0.37472898	-1.5666326	-0.07316222	0.18137905	-1.4914848	0.44897753	-1.6918764	-1.2800287
71	-1.3583977	0.6562706	-0.6270408	-0.9053039	0.14373021	-0.8042078	-1.6142138	-0.9028913	0.6483907	-1.1920458	0.23520914	0.71836436	-0.96920836	-0.8854491	-0.12566689	-1.4604379	-0.8947973	-0.61533695	2.1219923	-0.05305811	-1.1883253	1.0953617	0.36222884	-0.22086148	0.74712604	0.25461805	0.3227588	-0.85053897	-0.5316358	-1.8509314	-0.15663855	0.8563115	-0.5624448	1.4883746	1.2352786	-0.7945315	0.34612346	1.0556327	0.91560006	-0.03903544	-0.9809559	0.050079264	-0.75662315	-0.40457916	-1.5367662	-0.09535093	0.20069219	-1.4444249	0.46986553	-1.6844945	-1.3105371
72	-1.2637318	0.6034667	-0.5908305	-0.8432905	0.12100999	-0.7438636	-1.4888799	-0.841941	0.61229473	-1.1176537	0.19564061	0.657013	-0.86671853	-0.8284419	-0.13395277	-1.3594625	-0.8474199	-0.5661012	1.9578716	-0.052511357	-1.110976	0.9883692	0.36257413	-0.1840552	0.6788667	0.24910238	0.32936642	-0.79990005	-0.47352648	-1.7128686	-0.13114518	0.80863875	-0.54033	1.3616716	1.1506526	-0.72444046	0.33359087	0.96012974	0.8323588	-0.029009137	-0.8944101	0.058546994	-0.7073349	-0.36122766	-1.4373322	-0.098407574	0.18432744	-1.3151937	0.4113029	-1.5392565	-1.2144516
73	-1.364902	0.63546777	-0.6516216	-0.9087485	0.13271132	-0.8160434	-1.610519	-0.9103359	0.6487138	-1.2012808	0.21137488	0.72998756	-0.9583126	-0.8859295	-0.14819679	-1.470679	-0.89410514	-0.6117083	2.1230335	-0.05869803	-1.1870147	1.0797297	0.38168934	-0.2057526	0.7446353	0.25984067	0.33752218	-0.85010195	-0.53735197	-1.8421354	-0.14627998	0.8580325	-0.567335	1.4999579	1.2418956	-0.77924055	0.35235044	1.0519471	0.923434	-0.025303816	-0.9773398	0.044990204	-0.76253223	-0.39098385	-1.558853	-0.098079994	0.18708265	-1.4389708	0.44414148	-1.6895834	-1.3123715
74	-1.3441479	0.6769469	-0.64930063	-0.9043872	0.14917867	-0.80645674	-1.6015191	-0.88731277	0.66051346	-1.2042458	0.22971676	0.74577326	-0.9884856	-0.8270033	-0.10203885	-1.4525301	-0.88257074	-0.61795086	2.0768995	-0.07474539	-1.2012876	1.1135756	0.34131074	-0.22004418	0.74690264	0.23036295	0.30280113	-0.8494925	-0.52704406	-1.8492512	-0.15754807	0.87829816	-0.5472496	1.4634382	1.2519373	-0.7773326	0.28571707	1.0782342	0.91707516	-0.024252217	-0.941058	0.033720255	-0.7162595	-0.40347394	-1.5504372	-0.056286685	0.15574127	-1.4787452	0.4542226	-1.6748252	-1.2576877
75	-1.362719	0.65915185	-0.6943569	-0.9407625	0.14078574	-0.8584135	-1.6505972	-0.9318907	0.6724352	-1.2600582	0.25409925	0.793263	-1.0079193	-0.8978182	-0.1437745	-1.4982439	-0.9315663	-0.6442221	2.1411746	-0.07832837	-1.2308763	1.1415458	0.37986028	-0.21683109	0.77134055	0.24973667	0.3035711	-0.88300604	-0.5656498	-1.9148405	-0.12916479	0.8728639	-0.5742476	1.5211893	1.3166251	-0.80063725	0.32278213	1.1053524	0.9767395	-0.044112273	-1.0168252	0.024528768	-0.7975717	-0.37874317	-1.5759746	-0.061099935	0.1633241	-1.517937	0.4522352	-1.6970433	-1.2991142
76	-1.3327972	0.65751344	-0.6282522	-0.9037757	0.14734475	-0.792636	-1.581365	-0.8848289	0.6694706	-1.1855421	0.24115923	0.72705126	-0.9721393	-0.8379998	-0.10285983	-1.436177	-0.8729483	-0.6150521	2.0779498	-0.060592778	-1.1966567	1.0888094	0.35537657	-0.2315352	0.71898174	0.23055655	0.30609727	-0.8492299	-0.5196749	-1.8326116	-0.14800327	0.8622289	-0.5474447	1.4530157	1.2355293	-0.78655493	0.30331543	1.0498905	0.889554	-0.04008938	-0.9503323	0.017639132	-0.72862995	-0.39902052	-1.5356342	-0.066855945	0.16590488	-1.4478483	0.44699988	-1.6644788	-1.2450652
77	-1.2835553	0.6180113	-0.60398006	-0.85759896	0.124787584	-0.75800693	-1.5127045	-0.84828043	0.6287072	-1.1340113	0.21353212	0.6836952	-0.89932966	-0.82077134	-0.11794235	-1.3696567	-0.85287756	-0.58091646	1.9820638	-0.05484762	-1.1350062	1.0139569	0.34972036	-0.20532264	0.6771731	0.23478457	0.3129661	-0.81331915	-0.48936918	-1.7433149	-0.13480264	0.81735724	-0.5329654	1.3878528	1.1739211	-0.7349335	0.31413642	0.98889405	0.84561265	-0.03429861	-0.9102409	0.04419251	-0.70273757	-0.3690696	-1.4551771	-0.081571735	0.17649779	-1.3578594	0.42119512	-1.5695459	-1.2119
78	-1.269572	0.6065908	-0.56690925	-0.84051174	0.12199955	-0.752532	-1.4818535	-0.8465923	0.61589324	-1.11554	0.19571182	0.6621455	-0.86688036	-0.8222605	-0.13585684	-1.358659	-0.84761924	-0.55556846	1.9740417	-0.045501687	-1.111704	0.9766079	0.35917816	-0.17889023	0.68306327	0.25248381	0.33461154	-0.7915628	-0.47829273	-1.6880969	-0.1384467	0.8201618	-0.5468176	1.3712503	1.1549462	-0.7315172	0.34647748	0.95250356	0.82465947	-0.022106877	-0.87649965	0.08144988	-0.70371246	-0.36529094	-1.433198	-0.0950493	0.1804423	-1.3119645	0.42907256	-1.5435033	-1.2278711
