	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48
43	1.9414773	-0.3901515	-0.14417987	-1.8139535	1.3615328	-0.21348281	1.7365553	-0.5963902	-0.6941738	-0.8224459	-1.0324137	-0.2306012	-0.23389919	0.75820196	-1.2762204	1.1105543	-0.5820088	-0.73111224	-2.3505232	2.2630405	0.120526105	0.16518515	0.29223028	1.1537228	1.1149582	1.287889	-0.08066571	-0.39184746	-0.67731583	1.9778818	0.014605653	1.3743253	1.0573938	0.77933633	0.38749185	0.11535135	0.9251359	0.4022753	0.19616625	0.37331158	2.0027013	-1.2602746	-0.033692133	0.123886526	0.1977021	-1.2424068	-1.547202	-0.22315904	-3.019444
44	2.1238031	-0.43501517	-0.15415233	-1.941664	1.437799	-0.21069305	1.7856815	-0.7200231	-0.67715967	-0.8333774	-1.0876826	-0.26660782	-0.25815552	0.87273073	-1.4084085	1.207348	-0.5824989	-0.7856419	-2.5020158	2.3751554	0.11105305	0.20075302	0.31675944	1.2319689	1.1827924	1.3442507	-0.059240714	-0.39573166	-0.70360005	2.1458764	0.0012725652	1.4957496	1.1301574	0.79541296	0.4581339	0.044957556	0.9740229	0.40655637	0.21562684	0.39471602	2.1389349	-1.3541635	-0.059141207	0.12048258	0.20298018	-1.2480415	-1.6408536	-0.17304175	-3.2543685
45	2.1755812	-0.43727258	-0.16305287	-2.0342162	1.501109	-0.19330709	1.8781452	-0.7088031	-0.7476194	-0.92911494	-1.1388755	-0.26390672	-0.26436305	0.86709684	-1.4545395	1.2442181	-0.6183994	-0.78735006	-2.6024892	2.4565296	0.14121526	0.19916834	0.28165993	1.2588542	1.1962042	1.4206516	-0.08204001	-0.41730738	-0.7498914	2.2216892	-0.0303938	1.5353328	1.1628598	0.8764689	0.4743559	0.09070555	1.0380713	0.4588482	0.21734594	0.3915805	2.2059345	-1.4048338	-0.072022006	0.116307765	0.19986862	-1.3233616	-1.733923	-0.20757622	-3.347116
46	2.1814108	-0.44875875	-0.15717682	-2.0408828	1.5092633	-0.19323215	1.8906902	-0.6790538	-0.7484429	-0.92475104	-1.1610535	-0.2739521	-0.26070884	0.8777759	-1.4337105	1.2631724	-0.62579757	-0.81158596	-2.6210644	2.487936	0.1384051	0.18828106	0.31961665	1.2668636	1.2044945	1.415881	-0.06935753	-0.42303136	-0.7386655	2.2176702	-0.025711626	1.5465322	1.1812778	0.8897676	0.4517192	0.09165208	1.0501195	0.4490513	0.19952483	0.4010889	2.2260506	-1.4290872	-0.04488263	0.12698098	0.2188367	-1.3653492	-1.7309738	-0.22230461	-3.365919
47	2.1198719	-0.4053174	-0.13465865	-1.9941664	1.4780228	-0.2291119	1.8521744	-0.66546947	-0.74585664	-0.9029813	-1.1004473	-0.2628111	-0.25736102	0.84239393	-1.4199512	1.2286355	-0.61943805	-0.7939561	-2.5615017	2.4401011	0.14346053	0.20579912	0.31222722	1.2397475	1.2044947	1.3800819	-0.07477674	-0.41837028	-0.71972185	2.1941154	-0.035512332	1.5011817	1.1407348	0.8727575	0.4502053	0.09429264	0.9957898	0.46909222	0.2193121	0.37730798	2.1778886	-1.3493599	-0.070983574	0.12290624	0.21938288	-1.3259168	-1.6838288	-0.23261759	-3.2757435
48	2.0409565	-0.39937428	-0.1656199	-1.9151112	1.4087389	-0.19770926	1.768277	-0.65409863	-0.6870791	-0.8377394	-1.0586177	-0.22533561	-0.24113084	0.79905105	-1.3630588	1.1713934	-0.58035314	-0.7431832	-2.423216	2.3081677	0.11658264	0.20048031	0.26955527	1.2251916	1.1561987	1.3249363	-0.08971775	-0.41330227	-0.6908127	2.0729604	-0.014337747	1.4422556	1.0690783	0.80601126	0.4436991	0.074019976	0.9298645	0.42483488	0.22227333	0.3604042	2.0890129	-1.3002281	-0.10262337	0.08248091	0.1618323	-1.2484814	-1.6117846	-0.22704019	-3.1059937
49	2.1413476	-0.42867112	-0.16659929	-1.9962701	1.4752094	-0.18567115	1.83842	-0.6725898	-0.72617364	-0.9167507	-1.1116644	-0.26184806	-0.23584804	0.849423	-1.4128485	1.246298	-0.61022294	-0.779309	-2.546016	2.4120924	0.12790887	0.19606169	0.30806223	1.2365081	1.1710218	1.3784636	-0.085267484	-0.4173196	-0.7293049	2.179874	-0.048140388	1.5095296	1.1285324	0.8852054	0.45140475	0.06018441	1.0034918	0.457147	0.20544446	0.36955923	2.1634994	-1.3799102	-0.07606174	0.113490194	0.2027952	-1.3067715	-1.692773	-0.22296251	-3.2651103
50	2.1351604	-0.42328247	-0.16670291	-1.9931424	1.4562025	-0.19084676	1.8357984	-0.65851337	-0.729619	-0.8889065	-1.1269081	-0.24528562	-0.2617767	0.8484207	-1.4007429	1.2254328	-0.61346763	-0.7724954	-2.5572786	2.417139	0.12604724	0.19795716	0.2728888	1.253814	1.194416	1.3697423	-0.064742334	-0.41886732	-0.71865934	2.1519554	-0.010156985	1.5071602	1.128266	0.836396	0.4572159	0.111854814	1.0027013	0.4497441	0.22965609	0.36298925	2.184323	-1.3884866	-0.06018069	0.10915126	0.19039845	-1.3341982	-1.6754007	-0.21199664	-3.2594037
51	2.078247	-0.40216276	-0.16500042	-1.949526	1.4459715	-0.19579369	1.8113884	-0.65846384	-0.73277295	-0.8904127	-1.0879794	-0.25271863	-0.24411848	0.823152	-1.3931214	1.2080953	-0.60920024	-0.76143825	-2.5049002	2.3725924	0.12824264	0.18335037	0.28944036	1.2159662	1.1593353	1.3488544	-0.081321955	-0.39820993	-0.7293347	2.1247513	-0.019067202	1.4759071	1.1178749	0.85659814	0.44728512	0.09588083	0.9833956	0.45501626	0.20774898	0.357583	2.1320307	-1.3399447	-0.06785844	0.10975099	0.20012736	-1.2934129	-1.654329	-0.21924895	-3.2013845
52	2.1656382	-0.40325326	-0.16826506	-2.0354502	1.4868755	-0.20473535	1.854064	-0.67763716	-0.7135853	-0.90109944	-1.126457	-0.28714338	-0.25326386	0.8538355	-1.4117239	1.2548288	-0.6223386	-0.79399014	-2.58125	2.453248	0.12748386	0.21719296	0.32947466	1.2696927	1.1986167	1.3954622	-0.073002845	-0.417203	-0.71772975	2.1945226	-0.03895845	1.523382	1.1515702	0.90269107	0.46503013	0.08433188	1.0118223	0.48048243	0.22531088	0.36820734	2.1955643	-1.3859504	-0.061749842	0.11165157	0.21767452	-1.3271277	-1.7180268	-0.23010564	-3.3213925
53	1.6959289	-0.3148506	-0.14852868	-1.627982	1.1966779	-0.1577701	1.6126982	-0.51385087	-0.7092925	-0.73834157	-0.9024491	-0.122693345	-0.19727041	0.6135087	-1.1604526	0.9557731	-0.5582206	-0.5568712	-2.0458434	2.003947	0.11236856	0.11985896	0.13688837	1.0410638	1.0125417	1.1827966	-0.12190109	-0.39990658	-0.6605994	1.7666968	0.09723802	1.2498218	0.87647605	0.7025481	0.3492838	0.21801464	0.7808582	0.40893197	0.18801428	0.3188675	1.7910196	-1.0740004	-0.06294753	0.07303323	0.09476335	-1.1081321	-1.3623295	-0.24394098	-2.5904846
54	1.7162883	-0.32003835	-0.15225448	-1.654756	1.2197996	-0.2245225	1.6249143	-0.5723023	-0.67513055	-0.72555774	-0.8986274	-0.16383584	-0.22372462	0.6439313	-1.1962515	0.9693194	-0.573115	-0.5828731	-2.081141	2.0482318	0.12522435	0.1551134	0.1924569	1.0559366	1.0782249	1.2267488	-0.1395131	-0.37278205	-0.69086534	1.8037051	0.09067677	1.2645059	0.93458545	0.6877977	0.35803372	0.2055682	0.8089004	0.38501808	0.1868745	0.35429484	1.8315499	-1.06532	-0.07817988	0.08514117	0.08596587	-1.0922385	-1.4090756	-0.22984947	-2.7023396
55	1.5809715	-0.2771275	-0.14530863	-1.5394696	1.1297497	-0.15704009	1.5241128	-0.4817409	-0.6707119	-0.68156713	-0.85696954	-0.120318584	-0.197507	0.5707382	-1.0986239	0.8919193	-0.53234076	-0.5205973	-1.9165674	1.8933574	0.10297952	0.117281765	0.13492729	0.9753446	0.9600487	1.1193	-0.1255485	-0.3697872	-0.6202639	1.6585153	0.093902215	1.1549319	0.81996006	0.649611	0.32896325	0.22693433	0.726407	0.3912132	0.17670633	0.2991072	1.6833293	-0.99992305	-0.05622511	0.07173432	0.08605729	-1.0420606	-1.2744374	-0.24019638	-2.4411628
56	1.5595896	-0.2735864	-0.12275204	-1.5002431	1.0930763	-0.13618095	1.4630129	-0.4849394	-0.62181854	-0.65103436	-0.83244216	-0.114943944	-0.16952002	0.5711876	-1.0517576	0.87437564	-0.4955924	-0.5117515	-1.8595802	1.8243194	0.09619615	0.1332611	0.15337908	0.96301466	0.9134732	1.0644714	-0.09705409	-0.36567637	-0.58022845	1.6084325	0.09094955	1.1400805	0.81733906	0.6621104	0.33107018	0.17473711	0.70084	0.37940425	0.15940146	0.29280695	1.6274717	-0.98201245	-0.03840563	0.045971043	0.09696505	-1.0019327	-1.2556852	-0.21753834	-2.3665586
57	1.7729151	-0.33320498	-0.14123921	-1.6907521	1.2576259	-0.16745773	1.6153885	-0.5463603	-0.6687879	-0.74402636	-0.9455909	-0.16378897	-0.21282072	0.66399676	-1.2032614	1.0120019	-0.5571071	-0.6299443	-2.1275287	2.061237	0.1155296	0.16137058	0.20146206	1.0691376	1.0357602	1.206378	-0.090222135	-0.38479573	-0.63094026	1.8299937	0.035756633	1.2674383	0.93527144	0.7181664	0.37305287	0.15329058	0.8150407	0.38952085	0.18630826	0.34513742	1.8278811	-1.1128643	-0.07319249	0.07477783	0.13145804	-1.1278723	-1.4176643	-0.23310232	-2.7236218
58	1.7575192	-0.32675877	-0.15125328	-1.7132074	1.2505059	-0.17337784	1.658118	-0.5370125	-0.7152199	-0.7513052	-0.9510501	-0.16701674	-0.21922833	0.6603678	-1.2076061	0.99877965	-0.58478767	-0.6074677	-2.127751	2.1059859	0.11389398	0.12658764	0.16965623	1.0894177	1.0625002	1.2280084	-0.11711277	-0.4040681	-0.6660951	1.8397216	0.09217867	1.3042519	0.93333864	0.7364583	0.35130358	0.21368638	0.8162353	0.40217897	0.17228109	0.35148287	1.8630633	-1.1266025	-0.058806363	0.075719565	0.11716023	-1.1531699	-1.4195758	-0.25970277	-2.7188795
59	1.6158311	-0.28055415	-0.15320443	-1.5609118	1.1411705	-0.14742343	1.5499206	-0.47956187	-0.6866607	-0.70310616	-0.8695212	-0.11199475	-0.18387169	0.5727254	-1.1025732	0.9094032	-0.52981365	-0.5250213	-1.9430233	1.9197588	0.08645534	0.09954871	0.13878478	1.0038711	0.96353287	1.1252917	-0.11955549	-0.39955652	-0.6301289	1.6909527	0.10436794	1.1924024	0.82118464	0.669165	0.32842246	0.22070064	0.73085284	0.40245852	0.1834041	0.29942074	1.72483	-1.0315759	-0.05299115	0.072029494	0.09741847	-1.0592443	-1.2898287	-0.24222992	-2.4613457
60	1.7940733	-0.35375178	-0.16293211	-1.7332584	1.2776715	-0.17032903	1.6851411	-0.546719	-0.72069186	-0.77557975	-0.9705315	-0.17496082	-0.2220177	0.6753097	-1.2336888	1.0312953	-0.5930951	-0.6151178	-2.1715422	2.1387982	0.11477106	0.1281329	0.18141451	1.0952532	1.0744843	1.2526987	-0.124332614	-0.4042401	-0.68998665	1.8787806	0.06882317	1.3245202	0.94135576	0.7407039	0.34904954	0.19914916	0.84822613	0.399027	0.1850168	0.35531032	1.9004873	-1.1493887	-0.07657984	0.091045566	0.110264115	-1.1642836	-1.4483272	-0.26146883	-2.7766333
61	1.7191489	-0.3300586	-0.1510912	-1.643577	1.2199683	-0.13966344	1.6142018	-0.5238064	-0.7078668	-0.74606556	-0.92480946	-0.13262631	-0.20443696	0.6322591	-1.1867535	0.9716931	-0.565017	-0.57550824	-2.0695465	2.0178592	0.11381974	0.120588966	0.13637564	1.0392764	1.0092026	1.1953427	-0.10899568	-0.39158732	-0.65901124	1.7934029	0.08186445	1.2577809	0.8866572	0.70139456	0.35625964	0.20167752	0.7951136	0.39757267	0.18675277	0.3281018	1.7973344	-1.0891374	-0.0705664	0.07981122	0.100719474	-1.1068457	-1.3740244	-0.23830616	-2.6281447
62	1.6088617	-0.25812542	-0.13504875	-1.5562238	1.1298807	-0.16241162	1.5089955	-0.5050034	-0.6575531	-0.65747255	-0.8491684	-0.11234393	-0.18927988	0.5778355	-1.1136984	0.89924896	-0.527367	-0.5198514	-1.9166462	1.9033034	0.09345906	0.13527776	0.13568814	1.0013256	0.9711465	1.106304	-0.10483349	-0.3836748	-0.60246706	1.6802227	0.10515505	1.1724411	0.8280545	0.6559641	0.34513897	0.20372514	0.69788134	0.39914516	0.17639357	0.29789615	1.6845247	-0.9841658	-0.05915955	0.048228394	0.093823664	-1.0289454	-1.2780586	-0.23216066	-2.4438787
63	1.6493953	-0.2887972	-0.14408666	-1.5901655	1.1702527	-0.15874173	1.5576819	-0.51791	-0.6718778	-0.69985914	-0.87185866	-0.12115421	-0.18682986	0.596743	-1.1319922	0.9262279	-0.532677	-0.5463327	-1.9759219	1.9358854	0.099137776	0.13400018	0.15265496	1.0152581	0.97976524	1.140593	-0.11401776	-0.3824641	-0.6271909	1.7161102	0.09002161	1.2036263	0.85551983	0.6812483	0.35490134	0.19534911	0.7409125	0.39854527	0.18136561	0.3117811	1.7280087	-1.031793	-0.060738955	0.058811586	0.10093338	-1.0584388	-1.3232055	-0.23129877	-2.5193112
64	1.6320018	-0.3018269	-0.14302672	-1.5817618	1.1571466	-0.16154204	1.5554724	-0.49520972	-0.6628267	-0.6927846	-0.87346303	-0.12127386	-0.18764888	0.59470683	-1.1074661	0.9148844	-0.5407522	-0.54305214	-1.9621686	1.9321979	0.10649599	0.13744152	0.14651942	1.0183516	0.99169725	1.1413543	-0.1176506	-0.38646126	-0.62718445	1.6935943	0.100816935	1.2066952	0.85187554	0.67203116	0.33507633	0.20926128	0.7429378	0.38430506	0.1824178	0.31655377	1.7289847	-1.0312071	-0.06456666	0.06120572	0.085015714	-1.0686417	-1.3193583	-0.24309523	-2.4988348
65	1.740005	-0.32502344	-0.1559121	-1.6595514	1.2201844	-0.14981489	1.6144135	-0.5288216	-0.6859592	-0.7509136	-0.92656153	-0.15144983	-0.2021511	0.6436565	-1.164938	0.9858453	-0.54498875	-0.590138	-2.0895157	2.0228195	0.10030411	0.13036594	0.17533085	1.0534766	1.0089792	1.1859171	-0.10434573	-0.38979703	-0.64432645	1.7923602	0.06252162	1.2606367	0.89347154	0.72167575	0.36783084	0.18105622	0.8053438	0.41015857	0.19870722	0.31213427	1.8203734	-1.1192818	-0.051146664	0.0812927	0.11849895	-1.1194865	-1.386186	-0.23169109	-2.651917
66	1.6101444	-0.28646886	-0.1368581	-1.5565864	1.1431265	-0.15983818	1.5167671	-0.48586154	-0.62857246	-0.66973174	-0.8663426	-0.1408153	-0.18732549	0.58644325	-1.085764	0.9166378	-0.51846254	-0.5497304	-1.9373854	1.903488	0.10333888	0.1441151	0.18734552	1.0002825	0.95621735	1.1112769	-0.10982513	-0.36783057	-0.59562933	1.6607955	0.06869508	1.1648173	0.8466986	0.6740755	0.33226237	0.17858545	0.73531836	0.38707364	0.17688128	0.30286762	1.6935129	-1.014007	-0.055803467	0.062683254	0.10376496	-1.049433	-1.3006247	-0.2420262	-2.4756038
67	1.6975026	-0.31439763	-0.15167607	-1.637379	1.2019951	-0.14799057	1.5992818	-0.5161991	-0.6883441	-0.7188933	-0.9128921	-0.13047734	-0.20295756	0.62260425	-1.1585437	0.9565734	-0.5544486	-0.5672219	-2.037285	1.996902	0.10138808	0.13300693	0.14537743	1.0424495	1.0105298	1.1759843	-0.10971327	-0.3924871	-0.6362426	1.7614492	0.08795476	1.2401834	0.8695083	0.69036084	0.35541558	0.20652275	0.7721835	0.3957878	0.1930776	0.32164875	1.783113	-1.0772556	-0.06332804	0.06795569	0.09652591	-1.099263	-1.3532584	-0.24315053	-2.5895405
68	1.675558	-0.30323216	-0.1529771	-1.6324017	1.1920339	-0.15628527	1.5980848	-0.5185109	-0.6982685	-0.72844386	-0.8984342	-0.13489984	-0.19446251	0.6163896	-1.162483	0.94731706	-0.5540002	-0.55034894	-2.017522	1.988135	0.10562907	0.12307656	0.14387067	1.0343413	1.0052143	1.1729707	-0.13028823	-0.39622137	-0.6611532	1.7648661	0.0947894	1.2478697	0.8688167	0.70234793	0.34498838	0.21472716	0.76812035	0.4094626	0.1797042	0.3184189	1.7850633	-1.063085	-0.07531248	0.07114389	0.09250957	-1.0841534	-1.355892	-0.24822718	-2.5723383
69	1.5943896	-0.27302125	-0.1356368	-1.5497764	1.1364712	-0.1506668	1.5263845	-0.48421168	-0.6712766	-0.6802027	-0.855695	-0.10575556	-0.19367997	0.56787175	-1.102448	0.89626795	-0.5397256	-0.5234907	-1.9251956	1.8927525	0.10781411	0.13164406	0.12389775	0.98711926	0.96951634	1.1243997	-0.108016655	-0.37846142	-0.61162245	1.6687427	0.09957565	1.1687769	0.8273556	0.660763	0.34165144	0.228681	0.7215801	0.39317355	0.18219659	0.30687693	1.6833483	-0.990957	-0.061142754	0.05411465	0.08417098	-1.0447804	-1.2853807	-0.23839548	-2.4421933
70	1.6695664	-0.30432647	-0.1297374	-1.6352038	1.1972848	-0.18032193	1.5590309	-0.5141454	-0.6443912	-0.6932175	-0.9033555	-0.1737977	-0.21017124	0.6400978	-1.1467283	0.95395005	-0.562337	-0.5909644	-2.0214732	1.994715	0.12642641	0.17207195	0.18779711	1.0290382	1.0243137	1.1642675	-0.10691037	-0.365026	-0.6185011	1.7430248	0.06421417	1.225755	0.90462095	0.7039669	0.3383978	0.1904955	0.773295	0.38563433	0.16829845	0.3343098	1.7560474	-1.0419093	-0.07318923	0.069072455	0.10926313	-1.0885452	-1.3650355	-0.25233555	-2.6009417
71	1.6591017	-0.2897744	-0.15518545	-1.5890319	1.1734618	-0.16050752	1.5731086	-0.5172885	-0.6940206	-0.72357327	-0.87455046	-0.122761	-0.19597611	0.5910225	-1.1431485	0.93652046	-0.54849166	-0.54763937	-2.0001771	1.957326	0.09454328	0.11160302	0.14598158	1.0166585	0.9915549	1.1593289	-0.113929294	-0.38519937	-0.64685464	1.7337236	0.09553747	1.2140853	0.8574257	0.68356097	0.35376367	0.21015236	0.7572068	0.39742473	0.18820556	0.31646624	1.7480341	-1.045605	-0.054693315	0.067608126	0.10321253	-1.0649974	-1.3288735	-0.22653618	-2.5425715
72	1.5651584	-0.26802823	-0.14172585	-1.4933039	1.0891064	-0.12844293	1.46362	-0.48258665	-0.6303386	-0.6650529	-0.8190676	-0.10711969	-0.16051446	0.55991066	-1.0503378	0.87953764	-0.49493983	-0.49898162	-1.8544945	1.8078092	0.07939075	0.12582026	0.14200918	0.9577931	0.9076409	1.0586329	-0.10397764	-0.3719267	-0.58989245	1.6119673	0.087638214	1.1437658	0.78738743	0.65831524	0.33563548	0.17905442	0.69275165	0.39228752	0.18204637	0.27739835	1.6295018	-0.9824534	-0.05055794	0.049982607	0.09505623	-0.9882883	-1.2445252	-0.21324573	-2.3496227
73	1.6619713	-0.3054659	-0.14841934	-1.6205548	1.1827991	-0.14429703	1.5671047	-0.51243204	-0.6804463	-0.7006398	-0.88257754	-0.13946281	-0.1987312	0.61314857	-1.1496572	0.9396509	-0.5553222	-0.5472316	-1.9949162	1.9615781	0.106100895	0.13854924	0.1253712	1.0235226	0.99380606	1.152734	-0.114131704	-0.37813565	-0.6269509	1.7393373	0.08489624	1.2280364	0.844467	0.68884057	0.35041592	0.20866592	0.74947715	0.39755976	0.19175442	0.3090668	1.740417	-1.0393971	-0.079041034	0.058785398	0.08873315	-1.0695312	-1.328659	-0.2483471	-2.533842
74	1.6266295	-0.28564525	-0.141161	-1.592142	1.1694508	-0.1768773	1.5451093	-0.5105139	-0.65816975	-0.6819988	-0.8856282	-0.14705357	-0.20090142	0.60706383	-1.1327682	0.926695	-0.54475504	-0.5562343	-1.9697527	1.9565374	0.106527664	0.13385825	0.17890643	1.0126765	0.99912834	1.1442502	-0.11388596	-0.37445357	-0.6332998	1.713465	0.09214489	1.2047931	0.8812528	0.67684275	0.3286038	0.204556	0.7519425	0.38043374	0.15798052	0.33069444	1.7394774	-1.0193578	-0.064044565	0.06890691	0.10081805	-1.0621239	-1.3286862	-0.24345729	-2.5378058
75	1.7412373	-0.32531244	-0.15662645	-1.6319592	1.2045063	-0.14358515	1.567787	-0.5428909	-0.6524399	-0.7213695	-0.90796113	-0.15229651	-0.19926986	0.6470251	-1.1650785	0.9892475	-0.532463	-0.5881477	-2.0679493	1.9877996	0.09518925	0.1435975	0.17908227	1.0434027	0.992091	1.157352	-0.0895123	-0.3703405	-0.6235798	1.7706546	0.050260823	1.2400751	0.8837826	0.69931585	0.37939352	0.14328767	0.7853142	0.39712098	0.20321257	0.29904902	1.7832884	-1.097166	-0.059270952	0.07107104	0.116453916	-1.0857033	-1.3637426	-0.21161243	-2.628551
76	1.6481626	-0.29727605	-0.13554592	-1.5701225	1.1469214	-0.16155021	1.5332557	-0.5165632	-0.65058553	-0.68126804	-0.8665301	-0.13196985	-0.19237888	0.60082865	-1.1205212	0.9267943	-0.5306709	-0.5354833	-1.9665626	1.9340693	0.10393118	0.13755444	0.15927874	1.0088048	0.97732085	1.1308991	-0.105714716	-0.3777145	-0.6202296	1.7067521	0.08817506	1.1982596	0.8538714	0.6679584	0.34206492	0.1844414	0.7441005	0.38923755	0.18221474	0.3095932	1.7169327	-1.0223751	-0.05416574	0.06551187	0.09550221	-1.0441628	-1.3144994	-0.22193186	-2.5137744
77	1.5732546	-0.27666497	-0.13245922	-1.5139861	1.1000654	-0.15108295	1.4800543	-0.48948324	-0.6336937	-0.665009	-0.8266117	-0.12240329	-0.1696744	0.57125545	-1.0611714	0.8828103	-0.50511914	-0.5071094	-1.8769151	1.8487766	0.09128188	0.13124952	0.15124412	0.9712334	0.9293658	1.0748148	-0.109664716	-0.36982954	-0.59578544	1.6293917	0.08869696	1.1534665	0.8116257	0.6622374	0.32692465	0.18042727	0.70523244	0.38527268	0.17117581	0.28921154	1.6454715	-0.9881947	-0.045467485	0.0530702	0.096760966	-1.0070585	-1.2635095	-0.22145152	-2.3873587
78	1.54808	-0.2634958	-0.14747374	-1.4817828	1.0802197	-0.13894509	1.4812527	-0.48028505	-0.6513753	-0.6757525	-0.8229733	-0.10885876	-0.17738351	0.54855543	-1.0516874	0.8591986	-0.4963446	-0.48478827	-1.8541913	1.8158861	0.084272616	0.1031855	0.12798025	0.9466259	0.90954506	1.0780379	-0.12095318	-0.37304467	-0.6129409	1.6132367	0.10148054	1.1328799	0.7805072	0.6416464	0.32872075	0.21524553	0.7067981	0.40180323	0.18958676	0.2760014	1.6421621	-0.9845405	-0.041439567	0.07524501	0.0885254	-0.9897966	-1.240321	-0.212897	-2.3573618
