	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
52	0.47629803	2.1374526	1.6115538	1.4689196	-0.26056066	-1.0694935	2.172448	-3.0174294	-1.3309408	-1.5166951	2.1395295	-2.9882925	-0.4259648	1.8874494	-2.5359135	-1.6344467	-0.4699313	0.4041599	-0.8550956	3.8208423	0.011897745	0.34279335	0.5381309	-2.971144	0.2587185	-3.4888544	0.6523408	-1.6680794	-0.1394355	-1.9893041	1.4304309	0.12828138	0.93823755	-0.65060633	3.2325091	-1.3623602	-3.5833848	-1.9952941	-0.48555717	-0.4440577
53	0.46495196	1.8071715	1.204001	1.1550736	-0.106452376	-0.70392305	1.5842305	-2.2570689	-0.9401996	-1.3124486	1.67607	-2.3373911	-0.34647715	1.4250267	-2.0044017	-1.3359665	-0.35794708	0.27760458	-0.6057357	2.9394267	-0.07210725	0.2070812	0.5205296	-2.3672357	0.30323836	-2.6946137	0.5995581	-1.357707	-0.124409795	-1.4831259	1.1041514	0.0077997698	0.5894946	-0.5505753	2.630966	-0.8888858	-2.7985425	-1.5718731	-0.48226056	-0.42391974
54	0.47232467	1.8807524	1.2488222	1.2244797	-0.1268628	-0.7896103	1.6567515	-2.3739169	-0.9958352	-1.3629326	1.7343751	-2.3581476	-0.34615397	1.4831883	-2.064543	-1.4085982	-0.39533445	0.31830508	-0.6307541	3.0409632	-0.0267666	0.21110284	0.51029354	-2.5133643	0.2946247	-2.8076324	0.63220966	-1.3714386	-0.13715987	-1.5490091	1.1414557	0.04458212	0.63810253	-0.5801266	2.7291005	-0.9619445	-2.8965163	-1.6166062	-0.48789698	-0.4338343
55	0.43418056	1.6984766	1.133141	1.0850856	-0.100382164	-0.6691219	1.4899664	-2.1155179	-0.87512904	-1.2350699	1.5752404	-2.1684449	-0.32715923	1.3384274	-1.8951329	-1.2698689	-0.3490141	0.26885074	-0.562183	2.754263	-0.072353594	0.18875477	0.47353384	-2.2410355	0.29039004	-2.5236251	0.5712297	-1.2765322	-0.121960655	-1.3986999	1.0339495	0.0006605105	0.54835296	-0.5316116	2.4640806	-0.8281145	-2.6171694	-1.4663744	-0.4541073	-0.4021902
56	0.39484796	1.6561038	1.1075039	1.0673224	-0.11685417	-0.6818948	1.4772409	-2.1082993	-0.87363833	-1.1834946	1.5334886	-2.1287568	-0.32131284	1.3209205	-1.8426806	-1.2388216	-0.35728928	0.26537174	-0.5611762	2.7103934	-0.05256532	0.19542055	0.45892504	-2.1795824	0.26300192	-2.481297	0.562051	-1.2384697	-0.119243294	-1.3802438	1.0001695	0.021142818	0.57036114	-0.5008082	2.3961146	-0.83394516	-2.5692472	-1.4369094	-0.40409043	-0.39671695
57	0.45085618	1.8487061	1.3030403	1.2263147	-0.1524823	-0.81427866	1.7243245	-2.4194293	-1.0169828	-1.3146905	1.7448943	-2.4299653	-0.3544479	1.5237715	-2.0919073	-1.3992145	-0.39036715	0.32379135	-0.6587334	3.1045437	-0.033709027	0.25284955	0.48401192	-2.4937446	0.27526554	-2.854501	0.59420615	-1.3977149	-0.11725856	-1.6020387	1.1626843	0.059088424	0.69321036	-0.58692616	2.7014697	-1.0172493	-2.9389923	-1.6433473	-0.4321995	-0.42063534
58	0.45026034	1.8833615	1.2687608	1.216134	-0.13410366	-0.7642393	1.6709354	-2.3944213	-1.0004671	-1.3433164	1.7419202	-2.4395368	-0.366289	1.5088295	-2.1062653	-1.4083436	-0.39089587	0.3024089	-0.6468793	3.093718	-0.06027806	0.22935295	0.5172936	-2.4755356	0.29735705	-2.8230033	0.6276853	-1.4172333	-0.12050767	-1.5782838	1.1482575	0.0129148895	0.65170944	-0.5738283	2.7286808	-0.9535705	-2.9305382	-1.6491499	-0.4609063	-0.44025463
59	0.44337735	1.7198544	1.1313933	1.0819019	-0.10377684	-0.6604716	1.4849004	-2.1094654	-0.90105283	-1.2492124	1.6027633	-2.207195	-0.3158323	1.3458742	-1.9007919	-1.2447045	-0.33364463	0.2594432	-0.5842395	2.7738616	-0.07139284	0.16905184	0.51263493	-2.2330627	0.28151467	-2.546732	0.5763371	-1.2915798	-0.12635578	-1.3854337	1.0450917	0.006649752	0.54206467	-0.5157296	2.5300415	-0.83421445	-2.6565628	-1.4907776	-0.49145275	-0.38481575
60	0.4625914	1.8997276	1.2989032	1.2329376	-0.14405555	-0.79125106	1.7114198	-2.4345567	-1.0314331	-1.3702575	1.7839223	-2.4801495	-0.3665851	1.5401926	-2.1516023	-1.4168386	-0.38963735	0.31055892	-0.67885554	3.1457698	-0.04729482	0.23107396	0.5109117	-2.526764	0.2960187	-2.872797	0.6227135	-1.4307021	-0.13481604	-1.6078209	1.1746302	0.023681642	0.6617408	-0.5820158	2.7832043	-0.9905873	-2.9852202	-1.6723886	-0.4877797	-0.43171352
61	0.4412552	1.8150281	1.2268642	1.1740996	-0.12866732	-0.727908	1.6100874	-2.2877994	-0.97078615	-1.309284	1.6962054	-2.3412287	-0.3406392	1.445825	-2.049925	-1.352877	-0.369465	0.28006694	-0.63481474	2.970731	-0.0710675	0.2122139	0.5085963	-2.3940835	0.29890892	-2.718854	0.59983945	-1.3710235	-0.11778066	-1.5172194	1.1142485	0.0036082435	0.5947565	-0.5556081	2.6529298	-0.90989363	-2.8355758	-1.5848732	-0.47949675	-0.41913182
62	0.42506543	1.7489828	1.1429318	1.116716	-0.09663687	-0.69302803	1.5145674	-2.1733396	-0.8849405	-1.2363981	1.570538	-2.1911771	-0.33391273	1.3648156	-1.900661	-1.298148	-0.36647207	0.28091604	-0.57623917	2.7958143	-0.05443631	0.20284939	0.48526457	-2.2734065	0.29473656	-2.5657465	0.5959044	-1.282757	-0.121869475	-1.4241911	1.0305079	0.02277434	0.5878078	-0.5398635	2.4929545	-0.8443091	-2.6733487	-1.5030715	-0.42515627	-0.41998678
63	0.42903343	1.7463044	1.1840539	1.1328102	-0.121834405	-0.71237236	1.5507818	-2.2116973	-0.9193139	-1.2611275	1.6278107	-2.2567055	-0.33071208	1.398918	-1.9441601	-1.3025403	-0.36414883	0.2875261	-0.59606427	2.861883	-0.051449344	0.21576032	0.4876178	-2.3105483	0.27801377	-2.6399632	0.5919903	-1.3012346	-0.12535116	-1.4502243	1.070594	0.014659466	0.60077095	-0.53399736	2.5374372	-0.8837558	-2.7125275	-1.5244654	-0.43744114	-0.4050902
64	0.4546504	1.7607932	1.1492692	1.1047251	-0.10569927	-0.67832285	1.492808	-2.1737967	-0.9168454	-1.2933338	1.6239995	-2.246121	-0.3304341	1.3881949	-1.944111	-1.2702811	-0.33710113	0.28064287	-0.61581546	2.8430383	-0.05312815	0.17646995	0.5029928	-2.2954543	0.29926756	-2.5842104	0.5767022	-1.31054	-0.124958426	-1.4207125	1.0595015	-0.003969538	0.5604532	-0.51841104	2.5756967	-0.86064434	-2.7182577	-1.5251627	-0.511625	-0.38083923
65	0.44914907	1.8080171	1.2369381	1.1734977	-0.14584327	-0.7623419	1.6423076	-2.3327432	-1.0041668	-1.3155272	1.722512	-2.3973095	-0.35109526	1.4694096	-2.059841	-1.3442185	-0.37059426	0.27767202	-0.66060835	3.0251431	-0.054386914	0.22412367	0.5141092	-2.395735	0.26237583	-2.7581308	0.5912383	-1.3789032	-0.12820423	-1.5328406	1.135438	0.024970327	0.6193404	-0.5446984	2.6929228	-0.96281856	-2.8706572	-1.6114334	-0.48995504	-0.41310787
66	0.41263545	1.7209108	1.1637272	1.1094185	-0.13497153	-0.72590226	1.5376483	-2.2193186	-0.92103785	-1.2258813	1.581902	-2.2492666	-0.34056616	1.3904341	-1.9072253	-1.2787731	-0.36288846	0.28422335	-0.6059399	2.8533843	-0.027395377	0.22795735	0.46369138	-2.259887	0.2525326	-2.5894153	0.56384057	-1.284904	-0.11631813	-1.4483256	1.0561423	0.032462552	0.6261767	-0.5205122	2.4904652	-0.9083552	-2.6868718	-1.5152459	-0.4182016	-0.39612937
67	0.4591666	1.7970458	1.206649	1.1576867	-0.10820972	-0.7155419	1.5867503	-2.265687	-0.9415501	-1.3066576	1.6790699	-2.3310928	-0.34521866	1.4375643	-2.009527	-1.3387208	-0.360529	0.2823913	-0.6142336	2.9436429	-0.06770155	0.21331814	0.51459795	-2.3675752	0.29595226	-2.7010367	0.60228115	-1.3518378	-0.1268103	-1.490581	1.0983523	0.0077712135	0.59888923	-0.5512718	2.6261508	-0.8963858	-2.7993088	-1.5762033	-0.4670627	-0.421219
68	0.45936224	1.7913216	1.2094415	1.151928	-0.11584873	-0.6945734	1.5788321	-2.235991	-0.94427145	-1.3139778	1.6866068	-2.3116822	-0.33542794	1.4324063	-2.0129387	-1.3267511	-0.35407758	0.28846672	-0.5990566	2.9240937	-0.071511805	0.1954417	0.5096693	-2.3844242	0.31764725	-2.6932209	0.59887195	-1.3477577	-0.12365033	-1.4759374	1.0974905	-0.0011165888	0.5869639	-0.5491436	2.62349	-0.87724996	-2.7856696	-1.553811	-0.47079143	-0.42047662
69	0.4172006	1.7210616	1.129509	1.0908375	-0.10768897	-0.66936886	1.4827521	-2.1319628	-0.9032805	-1.2354882	1.5793545	-2.1821868	-0.33094507	1.3586931	-1.9148769	-1.2590934	-0.34376645	0.26700312	-0.60806483	2.774142	-0.05804704	0.18872008	0.49329987	-2.2346978	0.27979094	-2.5358877	0.587788	-1.2755766	-0.12967473	-1.3983822	1.0315897	0.0035314811	0.5630193	-0.511127	2.503979	-0.8325777	-2.6580527	-1.5000253	-0.46504125	-0.39251965
70	0.41443753	1.7807317	1.224402	1.176457	-0.13381213	-0.7535479	1.6130252	-2.3122346	-0.974311	-1.2874259	1.6685961	-2.321739	-0.34222445	1.4644911	-2.0193317	-1.3370174	-0.37234697	0.30563357	-0.6400527	2.9589496	-0.02545075	0.24146868	0.47447127	-2.3862236	0.27653864	-2.7212653	0.60162973	-1.3203559	-0.12877825	-1.5199968	1.0971915	0.025595041	0.66313624	-0.5370956	2.589557	-0.93772274	-2.7988398	-1.5796183	-0.4285056	-0.39438885
71	0.45260662	1.7788157	1.1796559	1.1370778	-0.10104741	-0.6958747	1.5562408	-2.2124512	-0.9187063	-1.2893895	1.6518016	-2.2798367	-0.33912268	1.3905712	-1.9755332	-1.3248899	-0.36490968	0.27228555	-0.58891433	2.8734212	-0.07343492	0.1959432	0.50863284	-2.3299944	0.29742518	-2.6442442	0.60238504	-1.3303003	-0.13487604	-1.4580872	1.0807835	0.0048329444	0.563048	-0.5448843	2.5851252	-0.85978836	-2.7371817	-1.5343128	-0.47872493	-0.42522466
72	0.40802974	1.6431637	1.1053876	1.0493276	-0.12269329	-0.65732014	1.4423977	-2.0664124	-0.8597672	-1.2020396	1.5331807	-2.138113	-0.3134981	1.3121074	-1.8326819	-1.20419	-0.33403558	0.2571719	-0.5754166	2.6979015	-0.05759667	0.19551584	0.46547464	-2.158229	0.264634	-2.4647563	0.54957324	-1.2330917	-0.12024003	-1.3453542	1.007479	-0.003701014	0.54638135	-0.49149448	2.3982058	-0.8241136	-2.5540278	-1.4304405	-0.4370568	-0.3761263
73	0.46337244	1.7663491	1.1705554	1.1268247	-0.09658645	-0.67721415	1.5412154	-2.2157896	-0.921988	-1.3066152	1.6472344	-2.2865622	-0.3577103	1.3912534	-1.9776229	-1.3140976	-0.34191707	0.28093943	-0.5865005	2.8773837	-0.05549176	0.20138115	0.4850935	-2.34379	0.30389854	-2.6271942	0.58823913	-1.3153974	-0.13669407	-1.4466577	1.0894431	-0.0077611026	0.5787591	-0.53236514	2.5716403	-0.8638761	-2.7218015	-1.5313067	-0.4916608	-0.4138623
74	0.4461098	1.7713565	1.1896524	1.1526184	-0.11448318	-0.72544616	1.5752258	-2.2098815	-0.92077494	-1.2590221	1.638956	-2.2395952	-0.32060534	1.3970875	-1.9394809	-1.3202676	-0.3821923	0.29613402	-0.574849	2.853731	-0.044226404	0.20078841	0.49511123	-2.348768	0.28801498	-2.6655562	0.6030117	-1.3002509	-0.13423458	-1.455567	1.0665356	0.045676477	0.5966338	-0.55939966	2.5590956	-0.87728035	-2.7266886	-1.5166838	-0.4202319	-0.43271166
75	0.43088222	1.786327	1.2531071	1.1705735	-0.15027177	-0.7885929	1.6660805	-2.3679764	-0.99005944	-1.2790391	1.6857792	-2.3807437	-0.35386097	1.4897557	-2.0387504	-1.3518056	-0.36880478	0.30293685	-0.6531135	3.03746	-0.042289134	0.24450004	0.47148475	-2.394468	0.2681993	-2.74322	0.5658371	-1.3735766	-0.10272554	-1.5655435	1.1208816	0.045785792	0.67598474	-0.5550311	2.624847	-0.9948115	-2.8640447	-1.6070626	-0.42491308	-0.40574497
76	0.4310117	1.757285	1.184304	1.132893	-0.12277267	-0.71333283	1.5575013	-2.212308	-0.91674936	-1.2548083	1.617459	-2.2373924	-0.32852638	1.3975334	-1.9397749	-1.3060765	-0.3595009	0.28723666	-0.59754795	2.8589249	-0.051776037	0.2098849	0.4847369	-2.322352	0.29532164	-2.6257646	0.5851168	-1.3030847	-0.11838913	-1.4487427	1.0650148	0.024361167	0.5998305	-0.54617804	2.5432491	-0.8851707	-2.7315753	-1.5225079	-0.43222353	-0.41736066
77	0.42014113	1.6685122	1.125118	1.064118	-0.123292975	-0.6713492	1.4707566	-2.0898843	-0.8696863	-1.2014213	1.5475645	-2.1424837	-0.3191191	1.3148148	-1.8443758	-1.2340232	-0.33924282	0.26915205	-0.5665596	2.7193546	-0.05267273	0.1870676	0.4589699	-2.1981761	0.26226762	-2.491938	0.5490224	-1.2480353	-0.11892328	-1.3661162	1.0291437	0.014590094	0.5513829	-0.50938535	2.419938	-0.84173703	-2.575813	-1.435308	-0.44127837	-0.38521135
78	0.42362955	1.6591375	1.0765846	1.0434924	-0.0950344	-0.6319757	1.4128764	-2.029835	-0.8477491	-1.2096263	1.5299959	-2.1180985	-0.30556196	1.2949734	-1.8230854	-1.2021885	-0.3316122	0.2399587	-0.56609946	2.6571875	-0.069993064	0.16792995	0.49409533	-2.1428957	0.27705985	-2.4406362	0.5648611	-1.2336231	-0.12942255	-1.325083	0.9864826	-0.005841093	0.5079942	-0.49607152	2.4243548	-0.7873734	-2.5480108	-1.4270113	-0.46072522	-0.38610977
