	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
37	1.4752337	-1.942731	-1.1279603	0.6001869	-0.41819775	3.3164012	-0.12243908	-2.2100046	-0.9025742	-4.015355	-0.9717767	-1.016962	-0.017405067	-0.512436	-0.5224065	1.9381397	-1.5685978	-0.6772076	0.9989888	-1.651758	-0.14578038	0.34058473	-0.27327132	-0.7139176	-1.9672177	2.503528	-0.67562836	0.66297287	-1.2157329	-0.98161495	0.06042053	-2.9483287	-2.1801627	-0.79657024	-0.40038705	0.22935168	0.027578013	2.0719216	2.47451	0.15131932	-0.51270264	-0.08635656	0.55188704	0.36330965	-0.37820196	-3.448954	-2.0248504	0.5280708	1.8683343	0.45810485	-0.634375	-0.21502256	-2.3406124	0.26646164	-1.7258646
38	1.4495848	-1.9675571	-1.1365242	0.5949976	-0.42068845	3.3479319	-0.10964454	-2.2108834	-0.8871554	-4.038184	-0.9626139	-0.9756986	-0.009762283	-0.47246483	-0.57502705	1.9299157	-1.5509373	-0.6900416	1.0086062	-1.6381123	-0.1762496	0.34731108	-0.28504544	-0.7048469	-1.931417	2.5276191	-0.7105982	0.6579812	-1.2176305	-1.0227122	0.050461926	-2.937332	-2.2004144	-0.7394347	-0.3924463	0.20878583	0.016662126	2.0736623	2.4596527	0.18914285	-0.5026725	-0.080050886	0.5320739	0.37582797	-0.37533692	-3.4370294	-2.0230515	0.54337794	1.8516405	0.46250346	-0.61930704	-0.2341291	-2.327011	0.22614239	-1.748872
39	1.2834326	-1.7876198	-1.0144988	0.5483275	-0.39839292	3.0384996	-0.09240839	-2.0550246	-0.7701431	-3.6587412	-0.8593841	-0.943068	-0.006134625	-0.44865927	-0.5314535	1.7168347	-1.4151653	-0.6570814	0.92315996	-1.4677397	-0.110139124	0.24796909	-0.27268344	-0.6077996	-1.7739631	2.3349354	-0.68639565	0.6099618	-1.1057316	-0.9568403	0.046620343	-2.5976415	-1.972998	-0.66428584	-0.33938974	0.18791175	0.037672605	1.8188624	2.1669474	0.16918264	-0.46650526	-0.06352074	0.5048586	0.37308753	-0.35593447	-3.0738988	-1.842632	0.52392143	1.6786841	0.3918054	-0.6199958	-0.17247376	-2.1036859	0.22218293	-1.6133491
40	1.3503033	-1.8037361	-1.0086454	0.5306135	-0.39066204	3.0466883	-0.10451085	-2.0544348	-0.8579975	-3.7333713	-0.8751525	-0.9425277	-0.037009723	-0.45199722	-0.47286105	1.7591158	-1.4593993	-0.6452092	0.9465907	-1.47391	-0.14748289	0.3023354	-0.25130016	-0.65325356	-1.8243973	2.3332202	-0.6684366	0.6109908	-1.1279844	-0.88539565	0.04594256	-2.6793265	-2.019009	-0.7298968	-0.3821166	0.1743918	0.018991124	1.8710216	2.2734206	0.17128895	-0.4653768	-0.094915934	0.52027166	0.32393506	-0.37308738	-3.1811821	-1.8698505	0.49471414	1.7257066	0.45524547	-0.5629482	-0.20711224	-2.1592124	0.25620216	-1.5831048
41	1.3770357	-1.8184776	-1.05184	0.5760429	-0.41034147	3.1090972	-0.09888939	-2.0729737	-0.8802912	-3.7763708	-0.901916	-0.94099826	-0.03273242	-0.46754044	-0.50346696	1.8179584	-1.4695586	-0.6511034	0.96143216	-1.5496727	-0.16089697	0.32359	-0.2599016	-0.6476842	-1.871012	2.3283932	-0.65817803	0.5918193	-1.1639135	-0.9199092	0.043458126	-2.775059	-2.0446653	-0.7373646	-0.36478546	0.1906574	-0.012925117	1.9318057	2.322343	0.17506196	-0.46149716	-0.110541075	0.5159563	0.3301131	-0.37104598	-3.2330709	-1.8946669	0.47897622	1.7795784	0.44695428	-0.5604343	-0.21363957	-2.192368	0.2598285	-1.6302029
42	1.4808348	-1.9578567	-1.1262289	0.5842987	-0.39307213	3.3107285	-0.12547076	-2.230522	-0.90983844	-4.0742064	-0.9913811	-0.9995033	-0.040891435	-0.51765436	-0.5133209	1.9448059	-1.6134906	-0.67280114	1.0365238	-1.6859215	-0.18357983	0.36570698	-0.27219495	-0.7380903	-1.9758861	2.5167499	-0.6816133	0.69789064	-1.2315913	-0.9763271	0.078061715	-3.004892	-2.2122364	-0.82865417	-0.41411182	0.22541396	0.049225856	2.0834317	2.5180602	0.137484	-0.53917605	-0.113737084	0.5438807	0.3477119	-0.39528912	-3.5331807	-2.028185	0.535891	1.8826029	0.49246994	-0.61500424	-0.2526281	-2.3653228	0.24751797	-1.721003
43	1.3128244	-1.822905	-1.0492275	0.5425982	-0.41461506	3.1056156	-0.11601173	-2.0968764	-0.78169215	-3.7438042	-0.8695825	-0.964792	-0.020617973	-0.4572436	-0.5578467	1.7451328	-1.4517047	-0.6872363	0.9693095	-1.4934776	-0.13998929	0.26740405	-0.2597438	-0.6236948	-1.8049484	2.3967502	-0.70243186	0.6410768	-1.1492559	-0.9971344	0.05791113	-2.6824667	-2.0210571	-0.6684407	-0.34272024	0.20772186	0.027401857	1.8682947	2.206076	0.17315836	-0.4905946	-0.07237208	0.47816396	0.36940643	-0.3580122	-3.1517382	-1.8851142	0.5474792	1.722876	0.39024875	-0.63032097	-0.17378497	-2.1219506	0.22101207	-1.6434127
44	1.4792345	-1.993129	-1.132627	0.56886786	-0.4145045	3.3017957	-0.12883057	-2.2616215	-0.8766773	-4.0847425	-0.9604802	-1.0230231	-0.012469443	-0.5658163	-0.5199695	1.9121256	-1.6051176	-0.67359656	1.0100708	-1.5921483	-0.17289063	0.30436963	-0.27166364	-0.71394235	-1.93997	2.5448716	-0.6752666	0.70778495	-1.2123897	-0.99005824	0.08675121	-2.9388604	-2.1916525	-0.76752096	-0.43896976	0.22379969	0.08773961	2.050617	2.4474916	0.14111379	-0.5583314	-0.061194375	0.5686239	0.3551345	-0.38339928	-3.4605691	-2.0527213	0.54914516	1.8496648	0.43803164	-0.6538632	-0.2060342	-2.303603	0.23813014	-1.7067319
45	1.4991053	-2.02828	-1.1666468	0.6095597	-0.41277912	3.4274316	-0.11683651	-2.3111143	-0.9088974	-4.150851	-0.9989499	-1.0588524	-0.0061408053	-0.5193499	-0.55506843	1.9638557	-1.6152146	-0.7229753	1.0468483	-1.6744977	-0.124688864	0.33003727	-0.29317957	-0.713712	-2.0085812	2.5886292	-0.7311758	0.683288	-1.2451575	-1.0303638	0.07275402	-3.0028644	-2.2542994	-0.8030966	-0.3981592	0.22477959	0.046679255	2.1136754	2.5196955	0.16203292	-0.5444359	-0.07767803	0.5714029	0.38540554	-0.3866733	-3.5395808	-2.094832	0.5590458	1.9073633	0.45719695	-0.69169986	-0.20736268	-2.3972743	0.26146477	-1.817109
46	1.4966991	-2.0264292	-1.1821002	0.6136479	-0.41311818	3.4122663	-0.12517731	-2.298181	-0.90497553	-4.1551056	-0.996829	-1.0564339	-0.011548916	-0.54059434	-0.55205476	1.9795191	-1.6233857	-0.7165244	1.048082	-1.6676879	-0.1657859	0.32441702	-0.30345622	-0.7138936	-2.0068412	2.6037936	-0.7228126	0.68785673	-1.2546947	-1.0373869	0.07296773	-3.0050504	-2.2631524	-0.79048413	-0.39750665	0.23222855	0.06626303	2.084652	2.51383	0.16189551	-0.5344925	-0.07255136	0.5704369	0.38978478	-0.39898154	-3.5388665	-2.1036367	0.5805722	1.9106432	0.4452938	-0.6746409	-0.20742275	-2.395176	0.25839	-1.8091246
47	1.4742326	-1.9809326	-1.1547735	0.62109846	-0.41784385	3.3487666	-0.09739049	-2.2611346	-0.8970528	-4.057807	-0.94211245	-1.0239376	0.015031432	-0.49701995	-0.5653955	1.9475298	-1.5843056	-0.6943775	1.0289465	-1.6106138	-0.1681543	0.3381528	-0.29918474	-0.6880453	-1.9418788	2.56767	-0.7216353	0.652557	-1.2441384	-1.0231873	0.033313807	-2.9353087	-2.2157292	-0.75633556	-0.4051175	0.20393372	0.035242364	2.0607753	2.4635406	0.17742419	-0.4846762	-0.044771045	0.5504821	0.38800782	-0.39765507	-3.4554024	-2.0364077	0.5617489	1.8869563	0.46551436	-0.6594492	-0.19629426	-2.3593194	0.26485607	-1.741052
48	1.37777	-1.848803	-1.072609	0.5887522	-0.4415255	3.1849759	-0.12623043	-2.140109	-0.8549731	-3.8501804	-0.89129955	-0.988585	-0.008114283	-0.4396701	-0.5459334	1.8508241	-1.4963152	-0.668276	0.9633051	-1.554198	-0.13024987	0.3035105	-0.25971434	-0.65150166	-1.8816339	2.4446914	-0.7045223	0.60205	-1.1702701	-0.96940476	0.008066105	-2.7873197	-2.0791295	-0.7154015	-0.37577623	0.16823521	-0.015270303	1.9480735	2.3223917	0.17214672	-0.45162207	-0.08924253	0.5235203	0.36014464	-0.386488	-3.2611113	-1.9105655	0.5275413	1.8012997	0.46690705	-0.5997937	-0.18541785	-2.2276287	0.27627364	-1.636111
49	1.47228	-1.9950597	-1.158232	0.5892666	-0.38347405	3.369036	-0.11668139	-2.2563035	-0.8805093	-4.0651517	-0.99200094	-1.0278189	-0.0025738182	-0.5144891	-0.5510267	1.9315314	-1.58924	-0.6906061	1.0360326	-1.6538724	-0.15941852	0.33893198	-0.30207828	-0.70567685	-1.9531635	2.5385277	-0.70401216	0.6893814	-1.2347538	-1.0233488	0.08645344	-2.984936	-2.2120059	-0.79557365	-0.39321706	0.2377856	0.064078875	2.0796711	2.4783905	0.14955713	-0.53707486	-0.06805477	0.53591317	0.3745755	-0.37197793	-3.4940193	-2.0455203	0.557515	1.876013	0.44690657	-0.670708	-0.22625877	-2.356936	0.24207793	-1.7721746
50	1.4500808	-1.9561017	-1.1069748	0.6248434	-0.4547997	3.380282	-0.1368642	-2.2594228	-0.90547925	-4.102675	-0.9494795	-1.0271336	-0.036686897	-0.48078343	-0.54098326	1.9650736	-1.5767531	-0.69127756	1.006664	-1.6492447	-0.114642724	0.2968225	-0.2882845	-0.6876537	-1.9835021	2.5600884	-0.73254836	0.65591574	-1.2077975	-1.0030338	0.043076076	-2.944744	-2.2229836	-0.78053373	-0.4053051	0.19722621	0.010003445	2.042975	2.5020208	0.20275673	-0.48987657	-0.11622653	0.581183	0.37225845	-0.38545334	-3.4612763	-2.055165	0.53395456	1.885179	0.47795722	-0.6214754	-0.21239856	-2.398496	0.2809201	-1.7645295
51	1.4392644	-1.9396572	-1.1246169	0.58638376	-0.4082401	3.2878587	-0.10277251	-2.2115073	-0.8605581	-3.9638114	-0.9474001	-0.9993747	0.009664603	-0.49513063	-0.5582821	1.8743856	-1.545785	-0.6726469	0.99909765	-1.598876	-0.1462307	0.30309588	-0.28113306	-0.6734898	-1.9065775	2.4968162	-0.7040116	0.6508817	-1.2031006	-1.012057	0.047947727	-2.882181	-2.1455584	-0.7444064	-0.38089734	0.21867539	0.03638875	2.0185058	2.3740494	0.16461885	-0.5078324	-0.06317838	0.53899413	0.38015813	-0.37098697	-3.371091	-1.9898367	0.5478508	1.8259134	0.4300067	-0.65011466	-0.20278789	-2.2802582	0.2430988	-1.7267573
52	1.4770981	-1.9853773	-1.1751435	0.61803615	-0.3951515	3.3909278	-0.121619605	-2.2606816	-0.9123488	-4.110728	-1.0030735	-1.0353708	-0.012316953	-0.5178205	-0.5392483	1.9634261	-1.5829593	-0.7156419	1.0394458	-1.661937	-0.15663727	0.33825457	-0.31227562	-0.71498257	-1.9942629	2.5465002	-0.7234597	0.6601733	-1.2461988	-1.0026382	0.060276654	-3.0007472	-2.245339	-0.8014725	-0.38107285	0.23159368	0.040466215	2.097991	2.5226586	0.16406184	-0.52065265	-0.08666254	0.5651129	0.38404796	-0.4011504	-3.5190237	-2.0787487	0.5601382	1.9009517	0.46272472	-0.65523916	-0.21606858	-2.3870728	0.26341665	-1.8143413
53	1.0509136	-1.5426577	-0.8378284	0.5029438	-0.45768768	2.6754518	-0.102571584	-1.8402421	-0.64801943	-3.2249637	-0.7060355	-0.85841334	-0.043483127	-0.3242084	-0.54691064	1.4596797	-1.2505213	-0.65601397	0.8499665	-1.2546688	-0.035540134	0.14875126	-0.20810406	-0.46270669	-1.5810989	2.1205394	-0.7075847	0.5005731	-0.98192835	-0.8998856	0.010240436	-2.1727326	-1.726197	-0.498099	-0.25733262	0.10063862	-0.040433984	1.5031971	1.8143133	0.2160252	-0.40228146	-0.09910931	0.44537634	0.35643372	-0.34521854	-2.5924294	-1.6180797	0.48985216	1.4708376	0.35382915	-0.56528085	-0.108874515	-1.789988	0.19799244	-1.4478134
54	1.098797	-1.5865468	-0.84814054	0.50375086	-0.44834498	2.734432	-0.14042664	-1.8879558	-0.6964536	-3.3235927	-0.73681706	-0.8909084	-0.055003233	-0.34843975	-0.5265822	1.5155357	-1.2905774	-0.6766293	0.8715933	-1.3131403	-0.022086931	0.19463664	-0.2092147	-0.5073127	-1.6404595	2.1466265	-0.7126418	0.52078784	-0.99689865	-0.88896745	0.01585097	-2.2723188	-1.75408	-0.5575763	-0.27274454	0.0772958	-0.0432024	1.5963387	1.923496	0.19720268	-0.421812	-0.12744409	0.46352485	0.3318184	-0.35974818	-2.6970072	-1.665309	0.46260816	1.5504537	0.39763463	-0.55513686	-0.12933542	-1.8348424	0.21509789	-1.4398654
55	0.967945	-1.4318116	-0.77785933	0.46651712	-0.44538063	2.504012	-0.11264855	-1.7115363	-0.6061245	-3.0183282	-0.66776437	-0.8073721	-0.055450886	-0.29984975	-0.52353543	1.364013	-1.1774346	-0.6368221	0.7935688	-1.1946542	-0.022457141	0.13563207	-0.18846276	-0.43712822	-1.49482	1.9934576	-0.6698141	0.46682376	-0.9139033	-0.85559654	0.0023074714	-2.0236273	-1.6035738	-0.4592351	-0.2241739	0.08669686	-0.046765357	1.4079958	1.7007211	0.19372934	-0.3716423	-0.10937278	0.41681224	0.3404485	-0.32479233	-2.417437	-1.521662	0.46618682	1.3770844	0.33710662	-0.53274846	-0.10548312	-1.6642069	0.19385682	-1.3562686
56	0.97254837	-1.4080234	-0.7640099	0.45401162	-0.39657837	2.4240797	-0.10794748	-1.6638087	-0.601974	-2.9450958	-0.655576	-0.7758827	-0.041053176	-0.3098068	-0.47211903	1.3464793	-1.1369126	-0.58037394	0.7637828	-1.1474074	-0.04565095	0.15751469	-0.1941374	-0.44905004	-1.4405777	1.9156706	-0.62607807	0.4642806	-0.87799466	-0.79093736	0.016432296	-2.0103085	-1.5701778	-0.4773503	-0.25194082	0.09556811	-0.02595299	1.395373	1.6979933	0.17984274	-0.3707384	-0.090339184	0.4092344	0.30525446	-0.3139395	-2.3891003	-1.4849848	0.42932117	1.348	0.33825514	-0.4926235	-0.11588029	-1.6476135	0.18420605	-1.2941165
57	1.1487889	-1.6225878	-0.90235907	0.49810484	-0.40928796	2.7754955	-0.11347241	-1.8852273	-0.7233092	-3.3661604	-0.76862586	-0.87239313	-0.045786634	-0.37428382	-0.5057646	1.552913	-1.3105576	-0.64521194	0.86329216	-1.3323045	-0.08168437	0.21266824	-0.22255088	-0.54060024	-1.6610644	2.153389	-0.68445146	0.5238401	-1.0244669	-0.8722621	0.020751271	-2.3466847	-1.8052582	-0.58704627	-0.28914043	0.12959956	-0.011990932	1.6404598	1.9626853	0.1858555	-0.42626265	-0.106725216	0.47822896	0.34121138	-0.35215575	-2.7905412	-1.6783917	0.48578832	1.5522226	0.39729047	-0.54724026	-0.1603639	-1.8934971	0.20535317	-1.4769719
58	1.1194724	-1.613188	-0.894069	0.5180777	-0.46311185	2.7909195	-0.10679918	-1.8998084	-0.6862404	-3.370298	-0.7506111	-0.8741328	-0.03117942	-0.37001586	-0.5608213	1.5419214	-1.3069466	-0.65564317	0.8563964	-1.3259798	-0.06603466	0.16971526	-0.22337224	-0.5064194	-1.6508577	2.1967146	-0.70481855	0.53320754	-1.0208353	-0.9318959	0.007201771	-2.3047516	-1.7976425	-0.534167	-0.2758267	0.11637728	-0.02586386	1.6091014	1.9207507	0.20730658	-0.41503906	-0.094413795	0.47424278	0.3693867	-0.35292366	-2.7343488	-1.6918834	0.504122	1.5336064	0.37493128	-0.5717955	-0.13789904	-1.8810444	0.20164976	-1.4964855
59	0.99378145	-1.4594985	-0.79790026	0.4796958	-0.48106992	2.555258	-0.10349569	-1.7353998	-0.6029098	-3.0755723	-0.6656441	-0.80595756	-0.04223513	-0.31958526	-0.54508334	1.3869468	-1.2018414	-0.62102574	0.8014138	-1.2061253	-0.05274252	0.121716045	-0.20102929	-0.42531872	-1.5177006	2.0471995	-0.6700103	0.4948722	-0.9497161	-0.879059	0.0051435954	-2.047103	-1.6443855	-0.46142602	-0.23590931	0.09305015	-0.05047832	1.4086775	1.704179	0.20848905	-0.3630603	-0.09252515	0.42350832	0.35454512	-0.32681802	-2.4306152	-1.5422348	0.4833923	1.3901751	0.32570502	-0.54065883	-0.0950112	-1.7108978	0.19257995	-1.3880973
60	1.1431376	-1.6428899	-0.9053215	0.5274896	-0.45605302	2.8454292	-0.13095066	-1.9511255	-0.70461416	-3.4586475	-0.77553064	-0.9077121	-0.045182467	-0.36905184	-0.5472882	1.5852724	-1.335301	-0.6707798	0.8755009	-1.3493762	-0.058965325	0.17623293	-0.22282282	-0.5313397	-1.6940432	2.248154	-0.72839767	0.54783875	-1.0244141	-0.92722136	0.011518864	-2.361657	-1.8394327	-0.5672651	-0.29556474	0.1219785	-0.012887612	1.6459405	1.9845072	0.19898294	-0.42935577	-0.10313728	0.48442122	0.36259866	-0.3593526	-2.8038733	-1.7387605	0.51665545	1.5755421	0.39376548	-0.57793754	-0.13327062	-1.931106	0.22126928	-1.5242605
61	1.0672683	-1.5527561	-0.8418753	0.48851958	-0.4473475	2.6767945	-0.117334776	-1.8424025	-0.6606653	-3.254554	-0.72311735	-0.85252357	-0.050550584	-0.3499577	-0.5364486	1.4622043	-1.2751584	-0.66237026	0.8503882	-1.2850008	-0.04597816	0.15540257	-0.19610542	-0.4799982	-1.6030731	2.1274621	-0.7088385	0.5133757	-0.98109704	-0.89642864	0.0090084765	-2.1873972	-1.7351263	-0.51410097	-0.25546765	0.105866216	-0.021517418	1.5260605	1.8345269	0.19328894	-0.40606242	-0.107464485	0.4569176	0.3622018	-0.33741486	-2.6173944	-1.6331394	0.49752963	1.4752555	0.3526586	-0.56531477	-0.12067625	-1.7977074	0.19340585	-1.4524366
62	0.99483573	-1.430675	-0.7893809	0.46396577	-0.4303137	2.487795	-0.118780114	-1.7146664	-0.62668896	-3.0373971	-0.6630981	-0.79402524	-0.055470612	-0.3273922	-0.50025517	1.3629448	-1.1759998	-0.6312145	0.7958723	-1.1766292	-0.04228872	0.15337199	-0.1867046	-0.45990792	-1.4975342	1.9786197	-0.66954654	0.47293556	-0.9174614	-0.8305083	-0.0065670707	-2.0478172	-1.6038525	-0.47381517	-0.2304348	0.096898526	-0.042167187	1.441178	1.7291759	0.19856821	-0.37771147	-0.10903831	0.42728776	0.325029	-0.329906	-2.445353	-1.5369357	0.45489454	1.3972689	0.34929782	-0.5114508	-0.118722856	-1.6679443	0.19014719	-1.3458117
63	1.0273477	-1.4821807	-0.8091201	0.4709516	-0.44748056	2.5558956	-0.114529766	-1.7516103	-0.63705266	-3.1145797	-0.67768407	-0.8124277	-0.046589468	-0.3367545	-0.5099114	1.4047936	-1.2081739	-0.6190563	0.80002964	-1.1953846	-0.058995873	0.1416386	-0.18857001	-0.46060893	-1.5334496	2.042925	-0.6723313	0.4879312	-0.9394263	-0.8462364	0.0045922897	-2.0908923	-1.662775	-0.48197418	-0.25716048	0.10013078	-0.028722286	1.4517753	1.7567664	0.20209752	-0.3830449	-0.09002963	0.44208524	0.33911827	-0.3272465	-2.4911258	-1.5714945	0.47724476	1.4085902	0.34338334	-0.5227592	-0.111518145	-1.722176	0.19049686	-1.3811287
64	1.0095541	-1.4772099	-0.83640754	0.49083722	-0.44670546	2.6023626	-0.10954033	-1.7597486	-0.63129723	-3.1163933	-0.67645204	-0.8202052	-0.04353405	-0.32124272	-0.5362669	1.4177237	-1.2102537	-0.6602265	0.8222455	-1.22509	-0.046870314	0.15728933	-0.22347502	-0.44694176	-1.5317903	2.0494936	-0.6892967	0.47106245	-0.960486	-0.8776494	0.0030145324	-2.1012154	-1.6772611	-0.4862435	-0.21392955	0.10860996	-0.04618764	1.4563311	1.7663698	0.21132615	-0.3625436	-0.094642505	0.4334888	0.35431212	-0.33003354	-2.4970222	-1.5724573	0.4946589	1.4340261	0.34248534	-0.55255044	-0.100884154	-1.7400968	0.20438404	-1.4255922
65	1.1124974	-1.594855	-0.88428885	0.5140592	-0.4406306	2.7568922	-0.10262053	-1.8787737	-0.677591	-3.315848	-0.74352145	-0.8739632	-0.028613605	-0.35057038	-0.53868383	1.5242771	-1.2886525	-0.65013814	0.85678065	-1.3032562	-0.05427037	0.18500757	-0.21898718	-0.5081804	-1.6147863	2.169283	-0.69538426	0.5212673	-1.0088019	-0.90883195	0.0051307776	-2.2676146	-1.7838465	-0.5329617	-0.28577942	0.1304062	-0.022458807	1.5897356	1.9031944	0.191763	-0.4029644	-0.08459145	0.45953912	0.36162743	-0.34331378	-2.7044163	-1.6654825	0.5011795	1.5173842	0.35796863	-0.58081204	-0.119305536	-1.8662347	0.21361807	-1.4730351
66	1.0301911	-1.4605786	-0.8088702	0.4611557	-0.41628492	2.517436	-0.114295945	-1.7323452	-0.64795965	-3.064377	-0.6732837	-0.79148114	-0.0495631	-0.33199194	-0.4804204	1.39368	-1.1948705	-0.6133426	0.8096943	-1.2143409	-0.058081344	0.17708227	-0.18643768	-0.4810119	-1.5083404	1.990074	-0.65190864	0.48307455	-0.9328223	-0.8205581	0.007171243	-2.1084852	-1.6541561	-0.51105857	-0.254061	0.11206371	-0.03344248	1.4695927	1.7837061	0.1798319	-0.38263988	-0.10501726	0.4257645	0.32147202	-0.32437006	-2.517815	-1.5501307	0.45897603	1.40728	0.3549945	-0.50683796	-0.12774003	-1.7168928	0.19015315	-1.3589443
67	1.0508446	-1.5345637	-0.8479425	0.5033526	-0.4522885	2.6741803	-0.10743338	-1.8249748	-0.6555689	-3.224722	-0.71487397	-0.84342057	-0.04122891	-0.3351726	-0.5424062	1.4675199	-1.2457587	-0.6585176	0.8332647	-1.2765814	-0.037634753	0.1664047	-0.21047997	-0.48532698	-1.584363	2.1070511	-0.7028332	0.4941126	-0.9695252	-0.8997111	-0.0026301355	-2.1809537	-1.7182142	-0.4988381	-0.24664058	0.10186971	-0.03573054	1.5262933	1.8393705	0.2073424	-0.39108077	-0.10223783	0.4540962	0.3564751	-0.34082493	-2.600595	-1.6247947	0.49207792	1.4744257	0.3588986	-0.55465704	-0.12419559	-1.7925893	0.1989782	-1.4451106
68	1.0290228	-1.5184773	-0.8328078	0.49932274	-0.46623635	2.6489027	-0.12170295	-1.8197248	-0.6389554	-3.2047749	-0.6941248	-0.8522767	-0.051456075	-0.32830292	-0.541667	1.457047	-1.2367482	-0.6525343	0.83722645	-1.2440975	-0.045686156	0.14209747	-0.20891532	-0.46572086	-1.5731255	2.1124294	-0.7022968	0.5065965	-0.9675858	-0.8928407	0.010357384	-2.1603782	-1.7079755	-0.4979649	-0.25429544	0.09708841	-0.03688389	1.4909325	1.8181684	0.21009979	-0.3909362	-0.09878978	0.4395552	0.35139757	-0.3425886	-2.56747	-1.6197433	0.4953469	1.4613614	0.3607162	-0.55131733	-0.10954537	-1.7822169	0.20456438	-1.430477
69	0.98403466	-1.4451954	-0.79392177	0.47506213	-0.43730313	2.512072	-0.11548835	-1.7315614	-0.60495013	-3.055849	-0.6651548	-0.8018514	-0.057664473	-0.30122283	-0.5200543	1.3753573	-1.187742	-0.63111186	0.80459636	-1.1852098	-0.041342355	0.1402818	-0.1826903	-0.44624573	-1.4932348	2.0172174	-0.6851027	0.46923077	-0.9178829	-0.85735965	-0.011257203	-2.040994	-1.6323168	-0.45729223	-0.23729858	0.09584974	-0.032508794	1.421981	1.7148732	0.19698605	-0.37021697	-0.101708114	0.4239614	0.34541622	-0.32651675	-2.4444475	-1.540712	0.48442402	1.3862734	0.33786854	-0.5304725	-0.10717408	-1.6869388	0.18929522	-1.3677117
70	1.0538111	-1.5111362	-0.84939	0.49671367	-0.40744618	2.6114178	-0.11786227	-1.7978845	-0.6650683	-3.1898456	-0.7109099	-0.8237793	-0.047610387	-0.34314528	-0.49982554	1.4593782	-1.2154931	-0.64402646	0.82707876	-1.2451904	-0.05814966	0.19714838	-0.21796271	-0.51227194	-1.5660523	2.0520728	-0.69316477	0.49059173	-0.95262283	-0.8542981	-0.0050058695	-2.1985307	-1.7021992	-0.5277183	-0.25473452	0.107467495	-0.024236659	1.5492871	1.8696586	0.19482982	-0.39783636	-0.108014524	0.45133218	0.3300095	-0.34821436	-2.6182523	-1.6221111	0.47457075	1.48092	0.38292074	-0.5190176	-0.14280482	-1.7819295	0.20036073	-1.4156762
71	1.0329382	-1.504268	-0.8207044	0.4864576	-0.46362486	2.6108904	-0.120012484	-1.7956719	-0.6444059	-3.1592143	-0.6807454	-0.8373456	-0.04557517	-0.34251988	-0.537368	1.4177928	-1.2275162	-0.6499355	0.8348085	-1.228988	-0.026412537	0.14118394	-0.19022577	-0.44915742	-1.5478824	2.0613647	-0.69025964	0.49038824	-0.9627623	-0.8853396	-0.004858668	-2.124383	-1.6664479	-0.48083657	-0.24007894	0.09425588	-0.04811255	1.490147	1.7803235	0.20992026	-0.38392356	-0.10656932	0.4440897	0.34808385	-0.32567066	-2.5258656	-1.59461	0.468428	1.4486626	0.33512288	-0.55572915	-0.11091949	-1.7357686	0.20031182	-1.403508
72	0.9609685	-1.3887721	-0.7716119	0.45501488	-0.41397294	2.4187603	-0.10567408	-1.6491647	-0.5987799	-2.9289546	-0.636043	-0.7703199	-0.046689358	-0.30650285	-0.479845	1.3253925	-1.126376	-0.60697216	0.7701506	-1.1324246	-0.03603918	0.14863011	-0.19251455	-0.43413228	-1.4379265	1.9161419	-0.64052695	0.45084086	-0.89054793	-0.8022396	-0.002467853	-1.9653955	-1.5701364	-0.453177	-0.2230994	0.101017855	-0.034829378	1.3719579	1.6689619	0.2003369	-0.35277602	-0.091150925	0.4125304	0.32442838	-0.31056848	-2.3565083	-1.4820714	0.45027468	1.3401755	0.321443	-0.5080727	-0.10397925	-1.6332124	0.1860049	-1.3171448
73	1.0406685	-1.4998276	-0.8302195	0.48801088	-0.44160464	2.6256857	-0.114407994	-1.7995429	-0.64024997	-3.1680436	-0.6824837	-0.83277094	-0.039785948	-0.31737375	-0.530921	1.4307634	-1.2275589	-0.64427686	0.8352033	-1.2247869	-0.04942631	0.16675696	-0.20657884	-0.46584705	-1.537942	2.076366	-0.6961273	0.4983623	-0.9633452	-0.8666909	0.00069021946	-2.148292	-1.6943041	-0.5065907	-0.2562651	0.11620962	-0.0467508	1.5018476	1.8059014	0.20858744	-0.38401696	-0.09839114	0.43557543	0.34179544	-0.3384777	-2.5586421	-1.5871599	0.4856604	1.4528078	0.3633448	-0.55298084	-0.109573945	-1.7681054	0.2072178	-1.415006
74	1.029411	-1.4794917	-0.8170514	0.47128668	-0.44265863	2.5696113	-0.1223231	-1.756144	-0.6575241	-3.1274505	-0.6866876	-0.82061917	-0.057097644	-0.33871943	-0.5035454	1.4247992	-1.2162739	-0.6392417	0.8064301	-1.2165396	-0.057813436	0.16289404	-0.19551994	-0.48572108	-1.5523885	2.046138	-0.6715467	0.48667014	-0.94824404	-0.8435369	0.0058794334	-2.125342	-1.6667571	-0.50427026	-0.24832606	0.0996777	-0.038687225	1.4835545	1.7963711	0.19271325	-0.38652477	-0.10204046	0.43790057	0.32901612	-0.33726513	-2.5293536	-1.5828251	0.4731471	1.4349786	0.36741495	-0.51491785	-0.11872102	-1.7292483	0.20257913	-1.3790283
