	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
41	-1.1584046	0.13051476	-0.048458222	1.4007795	-2.2380946	1.6165861	-1.8543583	1.0171824	0.041767422	-3.1823294	-0.35190448	1.3976429	-0.6326077	1.2891066	2.0656345	0.65302616	-2.411856	-0.35912088	-0.578791	-1.3218068	0.40939075	1.1664833	2.7340612	2.7917376	-0.8372114	0.13567361	0.20986548	-0.019647876	1.2872779	1.0351301	0.6430077	0.9381916	-0.296302	1.899858	-2.329915	0.28267187	0.15390268	-0.5828665	2.0491552	-0.34371415	-0.19917664	-0.6539073	-0.82416904	-0.42146087	-1.2404071	-0.4643947	0.4554562	0.07369193	0.4189763	-0.19090419	-0.072840884	0.4384245	0.4543843	0.41286132	0.010809016	1.4460715	-0.009804986	0.50514907	0.36235705	1.1672586	0.5241862	0.23378325	-2.3463125	1.4692233	0.7175788	0.44823948	1.7719936	-2.6383648	0.76125693	2.1544187	0.48722777	-1.082545	-1.6235011	0.04028674	1.1680834	1.7090274	1.2676028	-0.77924734	-0.7292969	-0.45615494	0.4995953	-0.52846	-0.26894787	0.9180927	-1.622154	-1.5810332	0.31862974	2.019236	-1.1291069	-0.75153154	-1.7910413	-0.85426426	-0.8673893	-1.8440238	-0.43035805	-1.3041759	0.16983838	-1.3494673	-0.82410747	-1.8763797
42	-1.191391	0.13154797	-0.07756728	1.4971061	-2.4220355	1.7469497	-2.0011687	1.0759968	0.045489896	-3.427512	-0.32358223	1.493808	-0.68178964	1.3683733	2.2146432	0.70174	-2.592451	-0.37710753	-0.6099689	-1.4192009	0.4058125	1.2648782	2.9195821	2.986869	-0.92372423	0.12807828	0.23303369	-0.03901989	1.401678	1.1021068	0.7133609	0.99805295	-0.3656124	2.041317	-2.4713082	0.31606326	0.17649876	-0.6360196	2.2079048	-0.3689841	-0.18968326	-0.72718835	-0.8865616	-0.46103048	-1.3549534	-0.52429366	0.47881818	0.1377564	0.43757486	-0.19069849	-0.09015925	0.4796974	0.47981638	0.44029182	-0.017121946	1.5381835	-0.03760375	0.5268277	0.4130739	1.3186047	0.57781214	0.2741089	-2.5363278	1.5645746	0.7245285	0.48359543	1.9013132	-2.811779	0.80270165	2.3086574	0.49571818	-1.1862324	-1.7737148	0.04123943	1.2778333	1.8249196	1.3339784	-0.8183703	-0.7404539	-0.51011294	0.515781	-0.55810684	-0.2671179	0.9353631	-1.7709228	-1.6626476	0.35422513	2.1806362	-1.1747465	-0.80702287	-1.9253657	-0.92471564	-0.98057765	-1.9635466	-0.45394874	-1.3652637	0.2041881	-1.4411577	-0.8902347	-2.0121658
43	-1.0970217	0.16030301	-0.09147362	1.3942633	-2.209337	1.5720948	-1.8378234	1.0026764	0.05135908	-3.1621654	-0.3476963	1.3438445	-0.65076977	1.2619452	2.053142	0.66939044	-2.4082544	-0.37824395	-0.55776924	-1.3134964	0.41200417	1.1184695	2.6521523	2.7305033	-0.8365902	0.15491942	0.24691403	-0.026914852	1.237867	1.030188	0.65175223	0.9666612	-0.3102553	1.838292	-2.2956765	0.21773177	0.14232154	-0.5533523	2.0355403	-0.38219693	-0.1822042	-0.6401101	-0.8539821	-0.414155	-1.2447641	-0.4179651	0.4377294	0.0826094	0.39091393	-0.195225	-0.09497702	0.41523576	0.43349802	0.44743124	0.021770952	1.415901	-0.011800909	0.5389565	0.37371126	1.168655	0.5370745	0.24907173	-2.3411458	1.4297152	0.7011056	0.4108266	1.7325461	-2.6353192	0.7477425	2.1321433	0.5135663	-1.0843116	-1.6805838	-0.035305947	1.1379441	1.7525611	1.2794617	-0.75324357	-0.7364981	-0.43990242	0.48590723	-0.5250096	-0.22877917	0.9020077	-1.5978396	-1.590076	0.35594514	1.9918011	-1.1178716	-0.70157856	-1.7778976	-0.8476699	-0.83524716	-1.8659444	-0.39502934	-1.3242216	0.13198729	-1.3046862	-0.7846145	-1.884467
44	-1.169658	0.14478034	-0.10567812	1.48261	-2.3610365	1.6907105	-1.9580662	1.0341991	0.018319525	-3.3711634	-0.3480139	1.4208244	-0.6803719	1.3189356	2.1806672	0.67402285	-2.5253923	-0.38232797	-0.6230193	-1.4119757	0.39966366	1.1940413	2.825815	2.92076	-0.8938448	0.13185756	0.28372034	-0.045103915	1.3424383	1.0946115	0.72324735	1.0277562	-0.3288133	1.9771105	-2.4482455	0.25205404	0.15010308	-0.5925983	2.174676	-0.3851306	-0.18069966	-0.71255434	-0.89643157	-0.44462207	-1.3308022	-0.5049525	0.49721706	0.100695156	0.4174673	-0.19103332	-0.11130741	0.44376272	0.5014833	0.45074955	0.026317367	1.5215611	-0.031461008	0.5471344	0.40629846	1.2827436	0.5514768	0.27149656	-2.5142283	1.5110084	0.7193597	0.44866008	1.855158	-2.7763007	0.7891382	2.2562802	0.50864244	-1.1829491	-1.7768788	-0.021197874	1.2370228	1.8530259	1.3332723	-0.79751766	-0.7198894	-0.49132752	0.50629646	-0.52231324	-0.26397184	0.9414438	-1.7358508	-1.6730106	0.37732884	2.165795	-1.1753207	-0.79067075	-1.9037799	-0.90532106	-0.92007136	-1.9840614	-0.42057124	-1.4068496	0.15659024	-1.3909045	-0.854677	-1.9976865
45	-1.1910812	0.16045155	-0.100566834	1.5339627	-2.4500532	1.7356188	-2.018841	1.0833302	0.05033639	-3.4988127	-0.35590246	1.488964	-0.71120745	1.3900404	2.269605	0.7183258	-2.641665	-0.42606434	-0.6589075	-1.4493657	0.42391512	1.2347763	2.9271863	3.0248046	-0.92085695	0.15567225	0.269106	-0.037577495	1.3902644	1.1314831	0.7507295	1.0542352	-0.35017055	2.009571	-2.5245652	0.2735649	0.16241457	-0.60008126	2.250123	-0.4183911	-0.194425	-0.73808455	-0.94554275	-0.46820706	-1.3791046	-0.4836561	0.49198297	0.12373028	0.4384521	-0.20826344	-0.11230734	0.46629086	0.48664936	0.4902346	-7.116143e-05	1.5860021	-0.00941019	0.5641046	0.4119256	1.3054233	0.5725078	0.27403215	-2.6117196	1.607278	0.7616087	0.46651915	1.9355278	-2.8983595	0.8437227	2.3435993	0.5444029	-1.1898013	-1.8390282	-0.018677779	1.2658795	1.9133028	1.4064527	-0.84109014	-0.78520006	-0.5147628	0.52590597	-0.56802875	-0.26194438	0.9675058	-1.7993165	-1.7333825	0.4112345	2.2348974	-1.2112489	-0.8040791	-1.959498	-0.9490144	-0.94064903	-2.0421815	-0.43658385	-1.4240123	0.17784987	-1.4809606	-0.89242905	-2.062924
46	-1.2038195	0.16116698	-0.1110111	1.5205052	-2.4617474	1.7438136	-2.0239549	1.0748289	0.030852927	-3.5144258	-0.34417868	1.484753	-0.7183784	1.3801913	2.2435982	0.7313698	-2.639129	-0.41018873	-0.6259501	-1.4464343	0.4016566	1.2477562	2.942007	3.037429	-0.9094262	0.16008262	0.26808932	-0.049414657	1.3974189	1.131167	0.7364587	1.0499672	-0.3509813	2.043143	-2.5065882	0.27736315	0.17702731	-0.6004246	2.2531261	-0.42422193	-0.17418799	-0.74211717	-0.9341474	-0.4814258	-1.3717633	-0.50705785	0.497478	0.11802268	0.4388212	-0.2178947	-0.11792089	0.48666182	0.4774093	0.48679873	0.006049581	1.5827955	-0.007828291	0.5654827	0.423692	1.3430223	0.5878995	0.272783	-2.5943723	1.5881703	0.7454161	0.4629623	1.9023217	-2.8903203	0.82439935	2.329504	0.5151589	-1.1868377	-1.8309137	-0.010494171	1.2576281	1.9072723	1.3874271	-0.8169193	-0.76004124	-0.52965724	0.5210824	-0.58515537	-0.27056074	0.9417253	-1.7920456	-1.7202966	0.39455462	2.2257876	-1.1906221	-0.78927505	-1.9642912	-0.9582924	-0.9557706	-2.036445	-0.42378944	-1.4136888	0.18856536	-1.448337	-0.88605016	-2.0669909
47	-1.1729915	0.15824497	-0.096745476	1.5153958	-2.4061682	1.7036527	-1.9771447	1.0591967	0.04282602	-3.4194922	-0.3652469	1.4429305	-0.69033194	1.3490237	2.225559	0.71584255	-2.586203	-0.4060603	-0.63161635	-1.4071752	0.42398018	1.1971745	2.8762856	2.950797	-0.88521093	0.15252875	0.27536136	-0.04637964	1.3685659	1.0950363	0.7194142	1.0273305	-0.31762132	1.9846184	-2.473506	0.26569766	0.159009	-0.58121175	2.1992283	-0.41611245	-0.17892885	-0.7091987	-0.9190512	-0.4463814	-1.3354876	-0.48793197	0.4798251	0.102277316	0.43289343	-0.2118822	-0.11110489	0.46920004	0.4863674	0.46113876	-0.0023645102	1.5467416	-0.022849096	0.56447756	0.40971294	1.2958091	0.55192125	0.269691	-2.5383189	1.5658349	0.7427525	0.46530178	1.8880621	-2.8130395	0.8109129	2.2875605	0.52564406	-1.1595908	-1.7768078	-0.0030949556	1.2462915	1.8793654	1.3655285	-0.8122254	-0.76605606	-0.49723932	0.5089929	-0.56394285	-0.25882727	0.93889827	-1.7531629	-1.6908973	0.38628227	2.1855392	-1.1812464	-0.7888459	-1.9097606	-0.9285782	-0.90701574	-2.002648	-0.40881702	-1.4023482	0.17533435	-1.4314	-0.8749265	-2.0197036
48	-1.1511446	0.15189222	-0.07611808	1.4575002	-2.3020356	1.6421984	-1.8864495	1.0203195	0.044724442	-3.2517915	-0.34873417	1.3935163	-0.6553935	1.2938762	2.1410215	0.66996235	-2.4888365	-0.37109455	-0.5993499	-1.3505108	0.44521075	1.1522614	2.7630975	2.8027215	-0.8378914	0.14522818	0.25174892	-0.03263677	1.3102196	1.0523714	0.6926165	1.0019103	-0.2823139	1.9037646	-2.3744912	0.25136158	0.12995887	-0.5599533	2.0818434	-0.39830288	-0.18199928	-0.67056364	-0.87853366	-0.41688696	-1.2916961	-0.46191376	0.4740046	0.07006718	0.4138359	-0.19664629	-0.088963285	0.44680429	0.46042937	0.42579204	0.0047367504	1.4740841	-0.02433371	0.5582441	0.39359042	1.2225239	0.5223865	0.2465923	-2.4075463	1.5090001	0.72058976	0.445208	1.8113971	-2.6936388	0.7643394	2.198304	0.5117144	-1.097608	-1.6965153	0.00055871997	1.1975117	1.799848	1.3187172	-0.7820843	-0.75370395	-0.45698085	0.5103919	-0.5488165	-0.25004974	0.9272025	-1.6578858	-1.6123095	0.34449145	2.0789344	-1.1333859	-0.75819623	-1.812911	-0.8834699	-0.85537124	-1.912908	-0.40283367	-1.3430943	0.13456143	-1.3688751	-0.82218814	-1.9395789
49	-1.1645746	0.17047901	-0.09866173	1.499148	-2.430337	1.7273045	-1.9921832	1.0617149	0.04669502	-3.4588137	-0.34499452	1.4807544	-0.6904969	1.3463013	2.2169836	0.7060369	-2.5959282	-0.409108	-0.62573147	-1.4282783	0.4091227	1.2282943	2.893126	2.9751956	-0.8967246	0.15237878	0.267293	-0.04523161	1.3892796	1.0981803	0.7237155	1.0310967	-0.3495508	1.9898434	-2.4720504	0.27262124	0.16799594	-0.59738773	2.2008636	-0.41096485	-0.1608925	-0.73222345	-0.9130499	-0.47290504	-1.3592067	-0.49899262	0.48238936	0.12999552	0.42850053	-0.20272875	-0.109992266	0.47538093	0.48150322	0.4848662	-0.009113049	1.5511208	-0.012570182	0.55926275	0.41081896	1.3285302	0.57481223	0.27969363	-2.555025	1.5774926	0.72346395	0.45840487	1.8896244	-2.8225114	0.80678654	2.2938309	0.5010294	-1.1663696	-1.8068333	0.004680519	1.2403353	1.8533875	1.3636616	-0.8069617	-0.74921256	-0.52962935	0.50814325	-0.5738233	-0.2679795	0.9126428	-1.7539711	-1.6872122	0.3763474	2.1889627	-1.1651239	-0.7936943	-1.9392694	-0.9473578	-0.94587785	-1.9980243	-0.4231723	-1.3679488	0.1935275	-1.4233454	-0.8820829	-2.0158987
50	-1.2135878	0.15754685	-0.062251143	1.5372473	-2.4748383	1.7411717	-2.017407	1.0829747	0.06490433	-3.4662604	-0.3826145	1.4907329	-0.68817514	1.4013115	2.231135	0.7415717	-2.6492286	-0.39984366	-0.6237059	-1.4317514	0.46068022	1.2461503	2.9411588	2.9947984	-0.88927394	0.1638755	0.26788682	-0.008016901	1.3964945	1.1246511	0.72706425	1.0468138	-0.28820074	2.0122588	-2.5005503	0.2592262	0.14279611	-0.6159483	2.2272375	-0.41466293	-0.17759848	-0.71554816	-0.9255796	-0.46787757	-1.3533384	-0.48965716	0.47889686	0.081922784	0.4353281	-0.2298987	-0.109521225	0.46471596	0.46878803	0.4801773	-0.004904458	1.5632087	-0.0031627333	0.59151095	0.43116924	1.3026615	0.5691667	0.27832338	-2.570526	1.598087	0.7670874	0.47836918	1.8871133	-2.856991	0.8277993	2.3223553	0.5497567	-1.1498054	-1.8178234	0.028323904	1.2619435	1.87982	1.3738487	-0.8103393	-0.81159353	-0.4896964	0.54187787	-0.58312607	-0.2654477	0.9579748	-1.7597953	-1.7117522	0.3619798	2.1901388	-1.1805773	-0.7578582	-1.9395947	-0.93663055	-0.9263387	-2.035809	-0.44397688	-1.4009924	0.18804435	-1.4315934	-0.8789339	-2.060595
51	-1.1443312	0.17586173	-0.11081828	1.4640071	-2.348442	1.6748395	-1.9297886	1.0283474	0.03658182	-3.3678403	-0.32221237	1.4313536	-0.6963343	1.3204304	2.1610177	0.6906058	-2.5301378	-0.4023329	-0.61291873	-1.3995517	0.41719544	1.1830053	2.8110487	2.8869493	-0.8671258	0.16099784	0.259391	-0.032928906	1.3422816	1.0893034	0.7239124	1.0173517	-0.3313945	1.9399046	-2.408072	0.2465585	0.1512066	-0.57020015	2.1517718	-0.40399215	-0.16082981	-0.71415097	-0.9176925	-0.4490622	-1.3176106	-0.4494015	0.4951015	0.1196798	0.41800457	-0.19589032	-0.10405752	0.44930023	0.456313	0.4779132	0.008563371	1.5277219	0.007617499	0.54763865	0.39931434	1.2664236	0.5568179	0.25398335	-2.5006018	1.5426148	0.7241104	0.42393696	1.8327912	-2.7801707	0.7937085	2.2456024	0.5047258	-1.1370269	-1.7600536	-0.031683918	1.2025726	1.8355601	1.3483151	-0.7903027	-0.74900234	-0.51403415	0.50262105	-0.55473423	-0.25409746	0.9154162	-1.7070886	-1.6603025	0.38517538	2.1362607	-1.1553456	-0.7680648	-1.8783479	-0.91410315	-0.90011847	-1.9537983	-0.3950702	-1.3616302	0.16366832	-1.392533	-0.8416347	-1.9745117
52	-1.1889404	0.14362215	-0.08110077	1.5304365	-2.46207	1.7513034	-2.0295718	1.0823724	0.0416521	-3.477477	-0.332284	1.5122385	-0.7149509	1.3824967	2.242109	0.71094453	-2.624403	-0.40549743	-0.6318903	-1.4528506	0.42229697	1.266061	2.935383	3.0208318	-0.914308	0.14974536	0.26538816	-0.034115314	1.3979238	1.1354067	0.7399847	1.0435382	-0.35851222	2.026519	-2.4936304	0.30368423	0.17490253	-0.61824256	2.2272868	-0.40126437	-0.19626354	-0.76084006	-0.93801564	-0.49412766	-1.3655599	-0.50225645	0.47801822	0.12468929	0.4296873	-0.21513256	-0.0975592	0.4731332	0.4767405	0.48428535	-0.015396557	1.5769114	-0.034288403	0.5751721	0.41678423	1.3321253	0.57835597	0.27574998	-2.5870163	1.5836005	0.7465734	0.4573046	1.9262906	-2.8753424	0.813663	2.3301442	0.5263858	-1.1841094	-1.8386855	0.019139994	1.2725111	1.8722215	1.402303	-0.8277467	-0.7830653	-0.51738083	0.52616155	-0.5801897	-0.28235525	0.9258342	-1.7881017	-1.7081887	0.37658578	2.2263188	-1.1915112	-0.7908023	-1.9565008	-0.93559045	-0.95710087	-2.0229096	-0.43890604	-1.4073962	0.19059421	-1.467333	-0.90046364	-2.054882
53	-0.9684037	0.1622458	-0.08121341	1.2579916	-1.9124457	1.3530337	-1.5824913	0.86036056	0.020532561	-2.7316403	-0.3235932	1.1279491	-0.57197416	1.0847313	1.850157	0.6327634	-2.1359987	-0.32163712	-0.5305894	-1.1290182	0.43654525	0.9418187	2.3175519	2.3194501	-0.69561535	0.14351761	0.21048558	0.01796351	1.068284	0.9549603	0.6183579	0.9047996	-0.21890518	1.5871357	-2.0004144	0.113024734	0.07034606	-0.44197148	1.7837639	-0.3993214	-0.12736352	-0.56586784	-0.8040952	-0.294638	-1.0886611	-0.31050247	0.40381348	0.005131901	0.33687758	-0.1728367	-0.10021065	0.34798712	0.37114793	0.39600232	0.03509711	1.2569519	0.010595217	0.5382525	0.33752102	0.98694	0.41142535	0.19133224	-2.0640275	1.2568587	0.6624285	0.34395343	1.5191486	-2.3312058	0.63635844	1.8923781	0.5132142	-0.9334271	-1.4899822	-0.11082409	0.9669016	1.6059278	1.1685857	-0.67011875	-0.68799466	-0.36128253	0.43849102	-0.44893336	-0.18049127	0.8750235	-1.4035904	-1.4129053	0.3421623	1.7494253	-1.0005678	-0.6401836	-1.5163828	-0.7147058	-0.6653069	-1.6546941	-0.2998025	-1.2257023	0.030323848	-1.1689512	-0.63044447	-1.6496731
54	-0.9980011	0.15646358	-0.08343362	1.2944987	-1.9802432	1.4113859	-1.6311307	0.87523025	0.04448131	-2.7941375	-0.3278842	1.1743846	-0.59858316	1.1369609	1.9006778	0.62628603	-2.1922963	-0.3300654	-0.5387591	-1.1629851	0.46379238	0.96079636	2.3781803	2.3794873	-0.7000765	0.14304717	0.21733537	0.0019631702	1.0859816	0.9617924	0.64814126	0.9302904	-0.21692072	1.6302065	-2.0763242	0.11589674	0.06575207	-0.47124016	1.8282166	-0.38235947	-0.1456176	-0.582956	-0.8354448	-0.3217724	-1.1176338	-0.32696176	0.41521946	0.0015851236	0.35343727	-0.20000297	-0.078075886	0.3496763	0.39175728	0.38962704	0.021030013	1.2894393	-0.014922211	0.5419098	0.36261913	1.0183723	0.43019265	0.20043774	-2.1049888	1.2946483	0.67101043	0.34500375	1.5806829	-2.3955114	0.67496544	1.9504915	0.5345334	-0.96310526	-1.5342939	-0.107340254	1.0230546	1.6433542	1.192427	-0.6838855	-0.7271198	-0.35630068	0.4710896	-0.45540828	-0.19069351	0.8861147	-1.4452047	-1.4440433	0.33959302	1.815689	-1.0127742	-0.6505693	-1.5662247	-0.733682	-0.6883217	-1.7016208	-0.32608226	-1.25505	0.025373563	-1.1930579	-0.66798127	-1.7183125
55	-0.91521376	0.14354712	-0.07968625	1.1811162	-1.786117	1.2666376	-1.4818404	0.79746944	0.012445409	-2.561093	-0.30113107	1.0496475	-0.5460644	1.0154481	1.7276268	0.5848323	-1.9911637	-0.30149165	-0.49862176	-1.0627337	0.40683067	0.87134975	2.1569412	2.178135	-0.64244545	0.12869158	0.20325056	0.013705204	0.9827806	0.8980371	0.5851283	0.8536295	-0.20624247	1.4852136	-1.876859	0.09649725	0.061769765	-0.41080657	1.6779703	-0.370849	-0.12735887	-0.53307045	-0.7541417	-0.2775579	-1.0128683	-0.29060376	0.38151816	-0.007448538	0.31577462	-0.17219023	-0.09071879	0.31788385	0.3587362	0.36796695	0.04860589	1.1925558	0.0031689168	0.5058165	0.31122833	0.9133695	0.3846049	0.18168432	-1.9385101	1.159151	0.6195494	0.30810726	1.4222852	-2.191506	0.59588426	1.7730899	0.49316427	-0.8894413	-1.4003726	-0.10905278	0.9023465	1.5165489	1.1049228	-0.63126755	-0.64403313	-0.33474216	0.41326395	-0.40851626	-0.17254005	0.82208216	-1.318064	-1.3340173	0.3276618	1.6511804	-0.95157105	-0.5975924	-1.4237849	-0.6680324	-0.6121066	-1.5584955	-0.29031676	-1.1735805	0.023912445	-1.0831621	-0.5960608	-1.5490341
56	-0.88698953	0.1395203	-0.08720382	1.1459588	-1.7507092	1.2421213	-1.4419419	0.76431614	0.0027678297	-2.4880695	-0.28838065	1.0203938	-0.52330893	0.983598	1.6726081	0.5581545	-1.9245192	-0.29506913	-0.4754752	-1.0370622	0.38909876	0.8550348	2.0983458	2.1265943	-0.6169393	0.11959761	0.21061501	-0.0050888136	0.96368015	0.8496799	0.5573169	0.82178706	-0.20124044	1.4648722	-1.8339375	0.12592554	0.076812685	-0.40215176	1.6202712	-0.3446781	-0.13101463	-0.5310767	-0.72338	-0.28999028	-0.98168844	-0.3016703	0.3738015	0.0049694744	0.31850263	-0.16372617	-0.08683726	0.32507187	0.35144174	0.35080495	0.024629762	1.1504197	-0.0103465775	0.4757976	0.30646765	0.9082533	0.3862664	0.16866449	-1.8733349	1.1254363	0.5868444	0.30270946	1.3827224	-2.1209383	0.5760128	1.7161175	0.44791624	-0.8643964	-1.3501608	-0.09667516	0.8979919	1.4635322	1.0493827	-0.598915	-0.61000305	-0.3320251	0.39751092	-0.39141682	-0.17913902	0.7713471	-1.2717422	-1.2838875	0.30693954	1.5996271	-0.9161855	-0.57543904	-1.3851584	-0.66360825	-0.60420424	-1.5112269	-0.26892737	-1.1253338	0.04438463	-1.0534998	-0.58433765	-1.5115367
57	-1.0023428	0.13470943	-0.08224223	1.2865658	-1.9940321	1.4223887	-1.6500934	0.8758317	0.019285265	-2.8343341	-0.30278912	1.201718	-0.59960705	1.139437	1.8814774	0.613858	-2.1825826	-0.33256227	-0.5335175	-1.1910315	0.40876293	1.0053253	2.4010546	2.450159	-0.71436703	0.11835779	0.2173909	-0.0039167684	1.1121646	0.9624841	0.63506734	0.90816605	-0.2585713	1.6800098	-2.0737615	0.18932408	0.10767511	-0.49035707	1.8499362	-0.36085415	-0.16181871	-0.6178894	-0.7965788	-0.34991932	-1.1113423	-0.36426938	0.4161465	0.04093185	0.36589524	-0.1825559	-0.08930427	0.37267235	0.39922827	0.39254913	0.019005692	1.3152094	-0.01728156	0.50108063	0.34473053	1.0494266	0.45525515	0.20664538	-2.1409047	1.2866725	0.65131724	0.3578355	1.580385	-2.4053009	0.66866136	1.9455662	0.48595476	-0.99476635	-1.5223788	-0.06045682	1.0335717	1.6158812	1.1731673	-0.689562	-0.681224	-0.39708945	0.45364597	-0.4404049	-0.2131723	0.83598834	-1.467527	-1.4502262	0.33750784	1.837533	-1.0414217	-0.65869176	-1.5866125	-0.75890285	-0.73837423	-1.6976501	-0.34175524	-1.2395974	0.08703081	-1.2070397	-0.6956646	-1.7069322
58	-1.0077758	0.15461808	-0.092135556	1.3002849	-1.9927663	1.4184659	-1.6462327	0.8808786	0.018592881	-2.8478038	-0.31046724	1.1730978	-0.59941727	1.1341217	1.9057249	0.6408448	-2.2051275	-0.33817238	-0.5349686	-1.1950973	0.44705784	0.9868356	2.395815	2.4298427	-0.716372	0.12404551	0.22664818	0.018049246	1.103376	0.9884341	0.6486449	0.9348012	-0.2487705	1.6716499	-2.079246	0.14206098	0.087686926	-0.47499004	1.8555756	-0.38870153	-0.15205446	-0.5970371	-0.8202418	-0.32033625	-1.1209705	-0.33245128	0.42341864	0.012453698	0.35778558	-0.17378227	-0.10269585	0.3563792	0.390626	0.40385354	0.04528516	1.3139784	-0.003335646	0.538009	0.34505832	1.0267825	0.44090003	0.21035726	-2.1523852	1.2889051	0.6662138	0.35051045	1.5726466	-2.4278939	0.6590862	1.9682031	0.5222502	-1.0021787	-1.5450709	-0.09857114	1.0299671	1.6599878	1.2039452	-0.68714666	-0.7080384	-0.3858174	0.46207175	-0.4451503	-0.19051301	0.8754567	-1.463517	-1.473721	0.34851274	1.8353715	-1.0609117	-0.6535839	-1.5882571	-0.7484861	-0.7063542	-1.7238439	-0.33392662	-1.2791679	0.05118294	-1.2049551	-0.66679925	-1.7186681
59	-0.92336124	0.1535922	-0.060350306	1.211122	-1.8362981	1.2943585	-1.5232441	0.84764534	0.020279594	-2.626578	-0.32763183	1.1054481	-0.5702058	1.0562619	1.7592319	0.5967993	-2.0427482	-0.31675658	-0.49788797	-1.0786515	0.40528715	0.9144166	2.2193017	2.2440479	-0.6627226	0.16420646	0.20768332	0.018982172	1.010916	0.9148072	0.57411385	0.8647689	-0.20736614	1.5082673	-1.9123508	0.11209361	0.08418664	-0.43605417	1.7123156	-0.38269117	-0.13368869	-0.5510494	-0.7511745	-0.31666264	-1.0357072	-0.2999739	0.37067857	0.023003964	0.32143858	-0.18631001	-0.08774276	0.3362503	0.3599441	0.389927	0.035870377	1.2140315	0.016048571	0.52203774	0.31402063	0.9428213	0.40768665	0.17986204	-1.9728247	1.2034589	0.6514457	0.327289	1.4493787	-2.2333035	0.6167004	1.8011304	0.48903346	-0.880315	-1.4374704	-0.084442854	0.9019982	1.5170858	1.1212636	-0.6474433	-0.6689436	-0.34764698	0.40370739	-0.43917	-0.19463992	0.82398987	-1.3224696	-1.3722562	0.32780156	1.6678638	-0.96025765	-0.59574366	-1.467995	-0.69553405	-0.6348465	-1.5742465	-0.298628	-1.1659058	0.060460016	-1.1060661	-0.6162254	-1.5678595
60	-1.030477	0.14796065	-0.07719087	1.3268974	-2.0396378	1.4552516	-1.6868795	0.92030346	0.02431599	-2.922007	-0.33403677	1.2222042	-0.6174659	1.1838915	1.9319748	0.6492968	-2.266037	-0.3483504	-0.55230486	-1.2107924	0.43706784	1.023136	2.467454	2.502723	-0.73255295	0.14463116	0.23516428	0.008043002	1.1324104	1.0068609	0.6636142	0.94892496	-0.24368532	1.7020271	-2.1339204	0.150649	0.098605216	-0.4991532	1.9086972	-0.3938681	-0.14995539	-0.6179332	-0.8331636	-0.35888088	-1.1470826	-0.3512978	0.4242412	0.030840408	0.37185314	-0.19016948	-0.09470971	0.36674574	0.39776435	0.41655824	0.03571428	1.3446054	0.003214315	0.53736466	0.3543638	1.0558121	0.45328915	0.21062946	-2.2051451	1.3295178	0.689594	0.37173858	1.616071	-2.4879408	0.69046384	2.0042512	0.5311679	-1.0087025	-1.5872768	-0.07535283	1.04612	1.6787832	1.2179999	-0.71374005	-0.7226192	-0.39418432	0.4727288	-0.4618325	-0.2101024	0.889987	-1.5006466	-1.5128475	0.35942307	1.8827419	-1.060223	-0.6604412	-1.6305524	-0.7720057	-0.73841375	-1.756076	-0.35331014	-1.288126	0.06965004	-1.2339939	-0.6968914	-1.7592602
61	-0.97324175	0.15159976	-0.079519935	1.2618577	-1.928155	1.3597107	-1.5963577	0.85565555	0.012605688	-2.7633934	-0.32753494	1.1409457	-0.5845401	1.1123474	1.850341	0.63915914	-2.1399517	-0.33789754	-0.53415924	-1.1433582	0.42823	0.9529979	2.3310595	2.368514	-0.69180465	0.13992794	0.22714204	0.017179258	1.060642	0.96322066	0.62666726	0.909218	-0.21708849	1.609006	-2.0210698	0.11782143	0.088952415	-0.45703873	1.8104544	-0.38375595	-0.14024413	-0.5659634	-0.79321104	-0.31487745	-1.07988	-0.31844163	0.40111157	0.0076845153	0.35555434	-0.18076053	-0.09850222	0.35126072	0.37183538	0.38971272	0.04532471	1.281358	0.018148508	0.52768403	0.3353157	0.97975945	0.42043513	0.20093203	-2.0936556	1.2533773	0.6594358	0.333593	1.5228018	-2.3584747	0.6553426	1.8963469	0.5129125	-0.9494318	-1.497245	-0.09579097	0.97734255	1.6194293	1.1697478	-0.6670424	-0.6837078	-0.3636759	0.45223215	-0.43298692	-0.20212644	0.86687505	-1.4217703	-1.4460993	0.34916303	1.7832711	-1.021035	-0.62399924	-1.5361147	-0.7324901	-0.67273945	-1.6785599	-0.32604432	-1.2416956	0.055705532	-1.1594143	-0.6451772	-1.6679482
