	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
35	3.9404516	-0.79733765	0.15244997	2.0178177	-0.28888032	-1.8686419	-0.74757934	-1.9503409	-3.573634	-0.29443508	-2.040713	-0.46628028	-1.0293567	-1.6607531	-0.5712547	1.6237326	-1.1261269	-0.91122717	0.8851899	0.46905062	1.5159209	1.3940239	2.0006154	-1.0980964	-1.4294347	1.3738396	1.8701936	-1.1938336	3.4156418	0.5647858	-0.8261741	-1.305597	-2.6961534	1.1900839	0.35194522	-0.31931743	-2.5722327	-1.8579253	1.8275354	-2.1788673	1.0312313	-0.10905191	3.1485279	0.47664604	-1.3593526	3.818412	2.5344057	0.7323427	1.3238585	-0.7690377	0.52804065	1.7818191	0.3453109	-0.106917486	-2.7079387	-3.0072849	0.06145544	0.3069172	-1.2390159	0.08519521
36	3.7244399	-0.72573644	0.15801752	1.8951943	-0.28056988	-1.8112712	-0.67414176	-1.8388245	-3.3840663	-0.29314652	-1.9425491	-0.4397061	-0.94638574	-1.6310493	-0.4985023	1.578319	-1.1032892	-0.8530032	0.8061262	0.47215733	1.3883735	1.3205707	1.8968306	-1.0155059	-1.346402	1.2663375	1.7672192	-1.1628388	3.2090857	0.56321305	-0.81171	-1.2208451	-2.5420704	1.1282966	0.35407218	-0.30484557	-2.4225783	-1.7690905	1.7381783	-2.016293	0.932504	-0.10747008	2.9824533	0.5005057	-1.2997876	3.608926	2.4465249	0.63878083	1.255944	-0.7641747	0.5315614	1.7169963	0.33068123	-0.11362104	-2.5846124	-2.8800657	0.03833696	0.29599726	-1.2473754	0.06396627
37	3.8079789	-0.73228353	0.1722407	1.9500995	-0.31150848	-1.860678	-0.6841116	-1.8845822	-3.473747	-0.2789289	-1.9664989	-0.44701248	-0.97631776	-1.6363388	-0.50380594	1.6020228	-1.1261803	-0.89222854	0.8642824	0.5042717	1.436954	1.3737898	1.9590939	-1.0149801	-1.3729752	1.3235703	1.815956	-1.1946185	3.3033822	0.5738468	-0.83879954	-1.2871159	-2.5967495	1.1688526	0.36772743	-0.31792253	-2.4966564	-1.8046647	1.7948979	-2.0524256	0.9660407	-0.10618857	3.0575867	0.49278778	-1.329868	3.7130525	2.5223656	0.66461504	1.282349	-0.76877123	0.5132505	1.7458608	0.36124125	-0.09209565	-2.6476824	-2.9369833	0.06329091	0.28085887	-1.2598166	0.09087097
38	3.8553905	-0.7858136	0.13881753	1.9592276	-0.31513467	-1.8427439	-0.7159453	-1.9040736	-3.4572456	-0.3090916	-2.0023913	-0.44913432	-0.95536447	-1.6465034	-0.5114507	1.5839305	-1.1195279	-0.8949954	0.8315324	0.5074423	1.4238843	1.3526961	1.9900689	-1.0615335	-1.4095582	1.2943083	1.824857	-1.1870683	3.3162994	0.5473144	-0.8572793	-1.262372	-2.6262465	1.1575855	0.3590927	-0.2874958	-2.4882975	-1.7784004	1.796902	-2.090162	0.9830393	-0.097613	3.049705	0.5058358	-1.3259295	3.7036798	2.541026	0.6728493	1.2723548	-0.8193096	0.5302623	1.7446126	0.3495971	-0.09562618	-2.6423645	-2.9184859	0.060642723	0.3070125	-1.2367531	0.08137888
39	3.5080042	-0.7250988	0.14292999	1.8013456	-0.24640746	-1.6665796	-0.693296	-1.7656094	-3.1499116	-0.2704709	-1.8270974	-0.39253256	-0.8793818	-1.4126604	-0.44881883	1.4221834	-1.0206212	-0.8309078	0.76680946	0.43609625	1.3452163	1.2070588	1.8038945	-0.94525343	-1.2838824	1.2112932	1.6255689	-1.0710977	3.0499918	0.50200063	-0.76543117	-1.1539776	-2.364831	1.0190036	0.35153395	-0.23796861	-2.2677324	-1.6329527	1.6209664	-1.9311739	0.9467568	-0.10819718	2.7942436	0.42092857	-1.1782883	3.3569045	2.297783	0.63570935	1.156881	-0.67886996	0.43662438	1.6200128	0.2740103	-0.0974297	-2.3660908	-2.6477678	0.033823214	0.2561273	-1.0638126	0.03496954
40	3.5340524	-0.679023	0.17028208	1.7967302	-0.29305333	-1.7273847	-0.65801597	-1.752403	-3.1912997	-0.26701665	-1.841588	-0.43155816	-0.8813805	-1.5435585	-0.46592063	1.5146183	-1.043979	-0.81560665	0.7715201	0.46446902	1.3120928	1.2829701	1.8163548	-0.9666009	-1.2897199	1.2095011	1.6826036	-1.1003721	3.0670085	0.5250834	-0.7746268	-1.162212	-2.4197145	1.0728176	0.32665554	-0.28084606	-2.3140025	-1.6579508	1.6706839	-1.9143054	0.87118036	-0.1100884	2.8594825	0.47692192	-1.2588849	3.4276242	2.366763	0.61025006	1.1910373	-0.7552625	0.47958255	1.6216676	0.33388475	-0.08071477	-2.4799104	-2.7320325	0.06316218	0.29133934	-1.1894277	0.07866149
41	3.6105027	-0.7130791	0.17341565	1.8336786	-0.26006606	-1.7516623	-0.6690875	-1.7914435	-3.2813125	-0.2747585	-1.8912057	-0.39113626	-0.91105175	-1.5571057	-0.50429934	1.5204977	-1.0616313	-0.8242971	0.8113178	0.44139692	1.36358	1.3129656	1.8470887	-0.97577095	-1.3107519	1.2254417	1.723484	-1.1074104	3.1189866	0.5340749	-0.8198297	-1.1781752	-2.4400287	1.0669141	0.35510874	-0.27912337	-2.3638153	-1.7089566	1.7039149	-1.9412621	0.91503066	-0.12414812	2.9105206	0.4559791	-1.2160593	3.5249221	2.3674233	0.6160865	1.228309	-0.71231997	0.4808517	1.6997143	0.29529622	-0.09070436	-2.498135	-2.7734816	0.03201879	0.27256358	-1.1796291	0.04945928
42	3.9050624	-0.7193291	0.19277523	1.9453434	-0.31198627	-1.894321	-0.70059925	-1.9059465	-3.5351098	-0.31843385	-1.9872857	-0.46360448	-0.9555025	-1.7124894	-0.49996454	1.6630446	-1.1359154	-0.9103328	0.85134727	0.49491334	1.4205217	1.4403872	1.9713662	-1.0317315	-1.430773	1.3031301	1.8512101	-1.2221323	3.3372915	0.5689016	-0.8786669	-1.262756	-2.6412468	1.1949916	0.3428686	-0.29249817	-2.5263755	-1.8168609	1.8334233	-2.057557	0.9378159	-0.11543063	3.1182873	0.53473455	-1.3682302	3.7724822	2.570004	0.6574964	1.3064042	-0.7986893	0.5354523	1.7795938	0.37702373	-0.06738686	-2.7378309	-2.9793243	0.062160723	0.3119781	-1.3239427	0.1173418
43	3.5594509	-0.7488423	0.1347755	1.8009315	-0.2786906	-1.7163883	-0.6912719	-1.7685654	-3.219022	-0.297447	-1.8490034	-0.41219947	-0.899884	-1.474736	-0.45278624	1.4589869	-1.0117993	-0.8458449	0.79345477	0.42057237	1.3828981	1.2242352	1.8105236	-0.93943053	-1.3213154	1.2225387	1.6474924	-1.0716803	3.0679429	0.52212554	-0.7417889	-1.1629995	-2.4114368	1.0598587	0.31904575	-0.26783422	-2.3073344	-1.6859682	1.6123086	-1.9584004	0.97102904	-0.102738865	2.827058	0.44002372	-1.200645	3.4103668	2.3085032	0.6312214	1.1779655	-0.6784377	0.47068894	1.615469	0.3180527	-0.108207926	-2.4242072	-2.6838377	0.049413875	0.2653486	-1.0850444	0.059869487
44	3.8342283	-0.7937331	0.1548734	1.9687692	-0.3031138	-1.8616115	-0.72150207	-1.8829969	-3.488966	-0.31547818	-2.0078657	-0.49391448	-0.9509534	-1.6462238	-0.5228272	1.6188827	-1.1082625	-0.9041232	0.8531306	0.46563634	1.4388556	1.3533391	1.9419657	-1.0262041	-1.4057606	1.3167179	1.8060675	-1.1834891	3.2947376	0.5771019	-0.8089024	-1.2619632	-2.656989	1.1637826	0.34234303	-0.33873427	-2.5024846	-1.7986219	1.7770486	-2.1020076	1.0088228	-0.10986789	3.0546548	0.50575286	-1.3298458	3.7030554	2.548628	0.67252034	1.2613199	-0.8133123	0.5635414	1.7432941	0.3403407	-0.13410205	-2.6501353	-2.966288	0.04622461	0.33305308	-1.2566935	0.06997154
45	3.9650764	-0.7976313	0.16987194	2.009934	-0.33051947	-1.9369054	-0.76090074	-1.9593816	-3.5690808	-0.3028259	-2.0517268	-0.48052853	-1.0108769	-1.7009392	-0.53074104	1.65972	-1.1425902	-0.91597974	0.90369564	0.507004	1.4950094	1.421617	2.0604913	-1.063965	-1.455635	1.364712	1.888232	-1.1864942	3.4280066	0.5590521	-0.85891443	-1.3020129	-2.7176802	1.1996641	0.3762134	-0.31658754	-2.5800104	-1.8539021	1.8674473	-2.1646218	1.0111337	-0.11347438	3.1771646	0.5152637	-1.3710923	3.827022	2.6348922	0.70229924	1.3414733	-0.82031095	0.5335951	1.8260723	0.34954938	-0.10970576	-2.7464318	-3.0223951	0.036391366	0.3254562	-1.2825071	0.0783762
46	3.9498448	-0.78123	0.170328	1.9978178	-0.32222915	-1.9147569	-0.7390983	-1.941341	-3.5846558	-0.30379713	-2.0595715	-0.45376047	-0.98861915	-1.7308679	-0.55057013	1.6836605	-1.1623269	-0.91070664	0.86926335	0.49721405	1.4796292	1.4294882	2.0224488	-1.0858722	-1.4492935	1.341192	1.8801019	-1.2174745	3.4369872	0.5816217	-0.8525248	-1.305807	-2.7050118	1.2008593	0.3549525	-0.32725188	-2.5863874	-1.8527014	1.8449173	-2.1339374	0.99446964	-0.13143303	3.1912072	0.5241727	-1.3887937	3.8366346	2.5998926	0.69328314	1.3416317	-0.8227429	0.5314395	1.8137785	0.3818777	-0.10022475	-2.7620444	-3.0297017	0.066543646	0.31428608	-1.3006562	0.09931688
47	3.8934464	-0.7618476	0.18236765	1.947028	-0.28609395	-1.868329	-0.72821534	-1.9201002	-3.524261	-0.30443373	-1.9906211	-0.4377258	-0.9756045	-1.6456158	-0.51264215	1.6310414	-1.1339848	-0.90311587	0.8370839	0.4561462	1.4570882	1.3935843	1.9651332	-1.0404291	-1.427282	1.3149105	1.8362386	-1.2083793	3.3643663	0.5735307	-0.84090275	-1.2543594	-2.632242	1.151277	0.35375214	-0.28711066	-2.5229895	-1.7972091	1.8034995	-2.091626	0.9924309	-0.12121143	3.11321	0.5191061	-1.3402718	3.7337058	2.5286865	0.68143	1.2982461	-0.7681463	0.5237262	1.7915834	0.33814615	-0.097327136	-2.6867461	-2.9626858	0.06112003	0.2939103	-1.2688384	0.078862645
48	3.736345	-0.7844414	0.16512148	1.8868597	-0.27133715	-1.7959844	-0.7267019	-1.8678128	-3.3333783	-0.3099822	-1.9410301	-0.42329714	-0.9343516	-1.5464932	-0.4733515	1.5436802	-1.0864005	-0.86661565	0.8247272	0.45011157	1.409311	1.3263779	1.9177233	-0.9933831	-1.3762941	1.2725185	1.749239	-1.134257	3.21202	0.5364111	-0.8219035	-1.1680582	-2.528906	1.0801374	0.36004218	-0.24521025	-2.4202666	-1.73927	1.7277286	-2.036451	0.99005187	-0.12746768	2.9901874	0.47612625	-1.269236	3.5765226	2.4813108	0.65449893	1.246832	-0.7440442	0.50838524	1.7588989	0.27659264	-0.094508275	-2.5531888	-2.8376887	0.035624646	0.29585055	-1.1684229	0.03160061
49	3.8718407	-0.7465603	0.17558242	1.9533492	-0.2924322	-1.868171	-0.7178596	-1.9153712	-3.5112984	-0.28751546	-1.9983429	-0.45163214	-0.97271484	-1.6596582	-0.5297398	1.639119	-1.1331215	-0.88996327	0.8399473	0.4722623	1.4438547	1.3905932	1.9659424	-1.0562238	-1.4049	1.321737	1.8401076	-1.2098333	3.3651025	0.56863916	-0.82796395	-1.2685716	-2.6378987	1.1646695	0.35793883	-0.31107742	-2.5221124	-1.799958	1.8072155	-2.0908632	0.9775186	-0.110861674	3.1171515	0.50587046	-1.3620048	3.7370336	2.5319319	0.6841879	1.2922176	-0.79271275	0.51629233	1.7742301	0.3536919	-0.10427198	-2.6952608	-2.972267	0.064919844	0.3038562	-1.2784501	0.085855074
50	3.8815255	-0.7642958	0.16158387	1.9933915	-0.28932008	-1.8904165	-0.7403141	-1.937235	-3.520434	-0.29435605	-2.0105054	-0.45782194	-0.9722692	-1.6107826	-0.49410087	1.6062825	-1.1469811	-0.91354984	0.8334741	0.52685785	1.4628116	1.3287512	2.0163038	-1.0200808	-1.4162357	1.3443173	1.8119105	-1.2169889	3.3754742	0.58199143	-0.8180744	-1.3209507	-2.6447225	1.1505998	0.4098749	-0.3221505	-2.5074968	-1.8385502	1.8223345	-2.133296	1.0046636	-0.11685885	3.0845406	0.52516365	-1.3311265	3.7155373	2.605255	0.6943365	1.2860844	-0.79009193	0.5247382	1.8017985	0.3228532	-0.14116484	-2.6396413	-2.9914975	0.013197204	0.30704826	-1.2597804	0.045804355
51	3.7864358	-0.75710136	0.16741358	1.9255421	-0.2637649	-1.8049077	-0.7179264	-1.8934333	-3.4310548	-0.28406423	-1.9597063	-0.4325441	-0.9799291	-1.5773597	-0.5190202	1.5579183	-1.1020933	-0.87458986	0.8287033	0.4454996	1.4384077	1.3257902	1.9146255	-1.0462261	-1.365964	1.3075403	1.7920076	-1.1633652	3.2808998	0.5652643	-0.8064258	-1.2261528	-2.5714202	1.1137736	0.37479356	-0.2826174	-2.4548225	-1.7665749	1.7603298	-2.0665696	0.99060017	-0.09757081	3.022586	0.46390238	-1.2969176	3.6435544	2.4482238	0.683053	1.2572472	-0.7421723	0.50959	1.7447953	0.29468152	-0.11333322	-2.5888026	-2.9053376	0.056399725	0.29596066	-1.2014849	0.05195876
52	3.9476182	-0.7949897	0.16287546	2.0008667	-0.296857	-1.9087306	-0.7221086	-1.9541223	-3.5750232	-0.295521	-2.027448	-0.46463853	-1.0115752	-1.6843828	-0.5408152	1.6471045	-1.138025	-0.9003257	0.8650043	0.47903544	1.4872502	1.4153624	2.0181496	-1.0715214	-1.4294568	1.354581	1.8751813	-1.2148827	3.4125752	0.57405156	-0.8492722	-1.2811232	-2.6876392	1.1758631	0.36431092	-0.3117793	-2.5735066	-1.8308696	1.8535671	-2.1414711	1.0100503	-0.10641273	3.152935	0.5030728	-1.3690983	3.8139162	2.5741854	0.6943822	1.3198193	-0.79523695	0.5480451	1.8096589	0.33371332	-0.09646329	-2.7234614	-3.0179095	0.0474008	0.30205965	-1.2870111	0.079910785
53	3.1315699	-0.7353824	0.11914383	1.6389102	-0.18612684	-1.4236571	-0.70213354	-1.6475071	-2.7914028	-0.2826514	-1.6652962	-0.2621672	-0.8067484	-1.1347357	-0.36167833	1.1357144	-0.90117526	-0.77016646	0.70484406	0.35211566	1.2590721	1.0135849	1.5991677	-0.84467274	-1.1652085	1.0869116	1.4050536	-0.9018189	2.6755846	0.46436474	-0.71666944	-0.9833604	-2.039887	0.8218885	0.3706981	-0.1347027	-1.994849	-1.4801584	1.4173288	-1.7661716	0.96034306	-0.12167641	2.4235091	0.2994573	-0.8900019	2.9644468	2.0127158	0.58436567	1.008556	-0.51657975	0.37587965	1.51073	0.14180216	-0.11170373	-1.9659332	-2.3038144	-0.006007312	0.2022404	-0.785506	-0.05976705
54	3.2222934	-0.7303408	0.14813696	1.6773775	-0.1833775	-1.473857	-0.7031662	-1.6914829	-2.8617616	-0.2653337	-1.7029994	-0.31580505	-0.8340879	-1.2024088	-0.37156248	1.2174826	-0.9268737	-0.7853397	0.7115586	0.3448634	1.2647148	1.0673671	1.6380895	-0.8750136	-1.1700492	1.1253734	1.4707955	-0.9530067	2.7487452	0.4661902	-0.7604536	-0.9791384	-2.1204126	0.8599468	0.37738833	-0.14232074	-2.0433307	-1.4913446	1.4680564	-1.7837279	0.95856434	-0.10359659	2.5140631	0.32786316	-0.97539407	3.0328965	2.085152	0.5892831	1.0338295	-0.55660564	0.39442542	1.554695	0.12899913	-0.10260501	-2.0831344	-2.4054348	-0.009065794	0.22964619	-0.87221164	-0.05119329
55	2.93241	-0.70274734	0.10399452	1.5549834	-0.17853935	-1.3332275	-0.6609917	-1.5460489	-2.6036448	-0.26749244	-1.5689088	-0.24697185	-0.75206476	-1.0487841	-0.3379422	1.0574923	-0.8425678	-0.7282481	0.67112863	0.33833712	1.1850601	0.93375945	1.5093358	-0.7926542	-1.0927825	1.0233892	1.3127673	-0.83941853	2.4957244	0.42648235	-0.68104374	-0.9212259	-1.9213003	0.76729614	0.36265922	-0.12682806	-1.8681126	-1.3890107	1.3273338	-1.6622748	0.91985893	-0.110458426	2.262331	0.26781264	-0.8257921	2.7777185	1.9029942	0.5405699	0.9483487	-0.48447445	0.35044363	1.4227954	0.11429775	-0.11423384	-1.8357887	-2.1622086	-0.014952797	0.19523977	-0.7210606	-0.07009951
56	2.82989	-0.6379551	0.122700036	1.4911909	-0.17377849	-1.3098612	-0.6153466	-1.4802203	-2.5425143	-0.23438837	-1.5035738	-0.26483196	-0.72735953	-1.0589093	-0.3513667	1.0750926	-0.8100082	-0.6851555	0.6537444	0.3163564	1.1159534	0.94836235	1.4527379	-0.7733814	-1.0409046	1.0021776	1.2910606	-0.8426143	2.4222634	0.41064775	-0.63217366	-0.8961966	-1.887181	0.7641109	0.3428054	-0.17004427	-1.8242399	-1.3401012	1.3087353	-1.5962337	0.8530909	-0.102122806	2.2252717	0.27913246	-0.84856844	2.7069979	1.864561	0.52825284	0.92552584	-0.509099	0.35964203	1.3693026	0.13795815	-0.1107632	-1.8384366	-2.1433163	0.003219401	0.21002708	-0.7678539	-0.03660684
57	3.2480755	-0.7213535	0.14157894	1.6914685	-0.2026583	-1.5289801	-0.68891364	-1.6680703	-2.9135349	-0.2629769	-1.7129709	-0.35074398	-0.8279365	-1.2682565	-0.41771212	1.2844113	-0.91391075	-0.7697385	0.73935527	0.36310598	1.2605022	1.1119993	1.66705	-0.8907464	-1.186999	1.1449512	1.4987823	-0.97188693	2.784775	0.45564187	-0.72143126	-1.0254465	-2.1909568	0.90317523	0.34878206	-0.21880881	-2.0971026	-1.5247098	1.51287	-1.8164781	0.9302228	-0.107404724	2.569689	0.35028458	-1.0323737	3.1114862	2.1420162	0.60156345	1.071966	-0.620104	0.43761048	1.543109	0.18413413	-0.10586909	-2.156354	-2.4651728	0.004724587	0.263946	-0.94755745	-0.007759287
58	3.2527652	-0.75122184	0.12724069	1.7053697	-0.1952984	-1.4905005	-0.70932335	-1.6926887	-2.9192705	-0.27034238	-1.7163594	-0.3059805	-0.8542026	-1.1991794	-0.40875632	1.2147287	-0.9273583	-0.77917135	0.74009913	0.3510373	1.2899401	1.0621516	1.6553996	-0.90175825	-1.1877072	1.1426754	1.4898033	-0.9485967	2.7861698	0.47666445	-0.72610575	-1.0199531	-2.159146	0.87099326	0.39108726	-0.18256256	-2.0766654	-1.5106452	1.4932761	-1.8240887	0.9729478	-0.1045999	2.528564	0.3161866	-0.9632007	3.0937269	2.0919254	0.6057061	1.0598112	-0.5728521	0.41361696	1.5659983	0.14138342	-0.12985556	-2.0786881	-2.4387536	-0.00056752004	0.2347616	-0.8693519	-0.04415419
59	2.9959033	-0.7019763	0.10362257	1.587404	-0.16810162	-1.3504108	-0.672809	-1.5877582	-2.6764395	-0.24913931	-1.580504	-0.24345344	-0.7841674	-1.036018	-0.36676872	1.0603479	-0.85846174	-0.74145514	0.6842413	0.33333448	1.2307813	0.935056	1.5388086	-0.81399035	-1.1005766	1.0587595	1.3361406	-0.8597861	2.5829148	0.44457915	-0.67706704	-0.97270495	-1.9446797	0.76938283	0.37733844	-0.13787074	-1.900169	-1.390743	1.3528258	-1.6984797	0.94367474	-0.10472945	2.30187	0.26182118	-0.8273211	2.8347964	1.9008635	0.5746811	0.9560225	-0.47131827	0.34675828	1.4453593	0.109586395	-0.12847099	-1.8441988	-2.191468	-0.019585809	0.18046045	-0.733202	-0.07595661
60	3.3334656	-0.77142996	0.12744093	1.7413785	-0.20437855	-1.5490477	-0.7297494	-1.7310929	-2.9743826	-0.26748425	-1.7639632	-0.33259425	-0.86830395	-1.2466291	-0.4131143	1.269954	-0.9464405	-0.80087507	0.76066506	0.37421903	1.3296353	1.0909188	1.7211131	-0.908849	-1.2178987	1.1801713	1.5251619	-0.9758311	2.8688579	0.47184244	-0.74524164	-1.0637386	-2.2181206	0.9042092	0.3800486	-0.19746411	-2.1312296	-1.56317	1.5259622	-1.8797047	0.99442035	-0.11177651	2.6089242	0.34140226	-1.0144278	3.1673133	2.1673853	0.625972	1.0918454	-0.5941853	0.42306036	1.5989323	0.16211781	-0.12656707	-2.1493	-2.4919457	-0.012493057	0.24303773	-0.91238534	-0.043301854
61	3.159635	-0.7475105	0.10587886	1.6582713	-0.19607314	-1.4436512	-0.6957017	-1.6448125	-2.8091025	-0.2681495	-1.6702023	-0.29625297	-0.8118928	-1.1526657	-0.37934467	1.1610514	-0.88930523	-0.77268493	0.7134723	0.35308433	1.2586839	1.0209982	1.6207275	-0.85528314	-1.1665058	1.1049824	1.4239347	-0.9215783	2.698543	0.44668072	-0.7147844	-1.003872	-2.0818768	0.8444472	0.3591368	-0.16110523	-2.013948	-1.4681495	1.4387115	-1.7852304	0.9600339	-0.110961035	2.4390094	0.3125035	-0.9208929	2.990284	2.0371416	0.5884028	1.0166137	-0.54952127	0.39978066	1.5040569	0.1515094	-0.11609827	-2.000215	-2.327587	-0.011260599	0.21727774	-0.82500094	-0.045389205
62	2.9701672	-0.6998524	0.12209141	1.5589564	-0.17706229	-1.3508255	-0.67068124	-1.569684	-2.6389678	-0.2514348	-1.5929457	-0.26535404	-0.7776503	-1.0818135	-0.33895272	1.093441	-0.85469425	-0.71853817	0.6872911	0.315361	1.1790668	0.9746014	1.527738	-0.80356014	-1.0872809	1.0398742	1.3480247	-0.86737156	2.528369	0.42189127	-0.70252424	-0.908439	-1.9496896	0.79001206	0.3724535	-0.1332293	-1.8880439	-1.3972214	1.3472706	-1.6716837	0.9139776	-0.10864404	2.3156383	0.28345808	-0.8521268	2.8135462	1.930363	0.543465	0.9544977	-0.514842	0.35451448	1.4531854	0.12392074	-0.11291166	-1.8945936	-2.2103996	-0.011427015	0.20196117	-0.7559545	-0.06593566
63	3.0281167	-0.6974717	0.118561685	1.5856574	-0.18216868	-1.3849251	-0.67882323	-1.5850494	-2.7019098	-0.25340176	-1.59694	-0.26349604	-0.7923254	-1.1065507	-0.38237137	1.1318296	-0.86529493	-0.7322856	0.708349	0.32785878	1.2242591	0.99517494	1.5543765	-0.8362539	-1.1086826	1.0695225	1.3831515	-0.8831263	2.5957189	0.43915755	-0.6996111	-0.95297706	-1.9957235	0.80767995	0.36259145	-0.16632293	-1.9333122	-1.4242541	1.3774227	-1.6953499	0.9234572	-0.111605376	2.3656502	0.28631058	-0.8856343	2.8928182	1.9490867	0.5605248	0.9958301	-0.5098629	0.3672719	1.4771273	0.12772043	-0.11118811	-1.9364985	-2.2535083	-0.0062374473	0.21503754	-0.79763526	-0.048627693
64	3.0308754	-0.7148873	0.11418034	1.5957135	-0.17932776	-1.3881083	-0.6732237	-1.5944893	-2.702699	-0.26487622	-1.6144044	-0.26573756	-0.7741057	-1.091543	-0.35307932	1.1053919	-0.8713423	-0.74347615	0.6835338	0.34238502	1.2164903	0.97745067	1.5567117	-0.80613196	-1.1234454	1.0540919	1.360677	-0.869917	2.594896	0.44295293	-0.696014	-0.9604267	-1.9764804	0.79106426	0.3613474	-0.13967001	-1.9320824	-1.4137563	1.3780566	-1.7098275	0.9288911	-0.118138336	2.34223	0.29094136	-0.85718036	2.8662338	1.9596784	0.56279343	0.9731048	-0.5069615	0.36247033	1.4670125	0.13004446	-0.119580574	-1.8962462	-2.2275915	-0.023437928	0.19099931	-0.77263826	-0.06777248
65	3.2114637	-0.71765196	0.12267156	1.6674399	-0.20141293	-1.4777526	-0.68656516	-1.6548495	-2.8625734	-0.2759786	-1.68802	-0.29749483	-0.81299216	-1.194624	-0.3830446	1.1998297	-0.9261982	-0.7880761	0.72403735	0.37831408	1.2730268	1.0600177	1.6425196	-0.8618916	-1.1930963	1.1115506	1.4512656	-0.93651396	2.7540026	0.4651209	-0.7251215	-1.0331429	-2.1109316	0.8720827	0.35967693	-0.15597624	-2.0537689	-1.5038557	1.460346	-1.7955221	0.9477969	-0.112699784	2.5022416	0.3275043	-0.95972294	3.0506454	2.0676928	0.59392697	1.044573	-0.5483804	0.3805897	1.5173975	0.18181202	-0.10492577	-2.0574121	-2.3633404	0.012585165	0.20909074	-0.8523711	-0.026896957
66	2.9689052	-0.6748577	0.12137513	1.544573	-0.19823419	-1.397646	-0.6409992	-1.5379004	-2.643192	-0.25081873	-1.566169	-0.30320567	-0.7588966	-1.1469604	-0.35839695	1.1583321	-0.83633286	-0.71892196	0.69316787	0.32674792	1.1721119	1.0146134	1.5328887	-0.7929128	-1.0974858	1.0454372	1.3582094	-0.87291265	2.5310266	0.4113046	-0.673895	-0.92128277	-1.9869952	0.8247128	0.3203948	-0.17892866	-1.913528	-1.401628	1.3583916	-1.6604964	0.88544214	-0.10598085	2.340911	0.31212765	-0.9242104	2.8296196	1.9560776	0.5394993	0.9822198	-0.5347206	0.38005787	1.4265888	0.16430876	-0.09639869	-1.9617198	-2.2205458	-0.0056827404	0.22299519	-0.8296429	-0.019689498
67	3.1201746	-0.7272134	0.122448936	1.6366891	-0.19181426	-1.4296453	-0.68488395	-1.6260625	-2.7656255	-0.26904294	-1.6546559	-0.2871216	-0.79902554	-1.1371769	-0.36547667	1.1592274	-0.89638615	-0.7649786	0.71669704	0.35792038	1.2454798	1.0226116	1.6056607	-0.84401864	-1.1540271	1.0908024	1.4111261	-0.89873874	2.6713893	0.43991446	-0.7224936	-0.9810524	-2.053072	0.8320669	0.36142614	-0.13915978	-1.9940144	-1.4547688	1.4181768	-1.7527748	0.9455296	-0.11296651	2.4331222	0.2985931	-0.9206043	2.9621062	2.0243833	0.5803072	1.0186422	-0.53309685	0.37169617	1.4982536	0.14446694	-0.10290194	-1.9883208	-2.299461	0.0011319425	0.20643148	-0.8065145	-0.049863406
68	3.1031013	-0.73187655	0.11402798	1.6341162	-0.18452972	-1.4109305	-0.7022831	-1.6332595	-2.7600155	-0.2741456	-1.6579815	-0.27015024	-0.79313767	-1.1254057	-0.35916397	1.1282997	-0.8906533	-0.7670348	0.6980589	0.34406585	1.2400975	1.0045198	1.5892617	-0.834629	-1.1502753	1.0751592	1.3869988	-0.89946234	2.6528158	0.4473509	-0.7191027	-0.97693443	-2.025833	0.8190824	0.36329287	-0.13808702	-1.9763849	-1.453389	1.4043319	-1.7527816	0.9525346	-0.12215737	2.3991985	0.29810187	-0.881424	2.934904	1.9977666	0.57444537	0.99263495	-0.5262254	0.3716155	1.4919659	0.14643206	-0.11542666	-1.9518688	-2.2750123	-0.0146062765	0.20332952	-0.78526247	-0.061303213
69	2.9614668	-0.70295274	0.11208002	1.5437176	-0.16737188	-1.3475324	-0.6682165	-1.5574754	-2.6260955	-0.26975235	-1.5736282	-0.25842446	-0.7602505	-1.0687234	-0.32992235	1.0786228	-0.8441346	-0.7272492	0.6648172	0.32669392	1.1926467	0.95535934	1.5095649	-0.7942466	-1.1044796	1.0319513	1.318311	-0.8541312	2.5130494	0.4299082	-0.6714815	-0.91634643	-1.9281617	0.76974463	0.35152146	-0.12122105	-1.8796268	-1.4107063	1.3368077	-1.6827317	0.91693234	-0.115489304	2.293035	0.28034058	-0.84367067	2.7970204	1.9110717	0.54916114	0.95195854	-0.4852729	0.36450076	1.433809	0.119252965	-0.108476095	-1.8606577	-2.1868546	-0.015896942	0.20003606	-0.74093705	-0.0686306
